"EV24","FG","Q","SQ","TN","TX","UG","LAI","VWC5_imputed","rd_imputed"
0.68,391.3,6.66,3.13,-3.89,1.53,76.15,0.3875,0.1337,0
1.13,346.97,8.78,3.39,-0.96,11.26,78.8,0.325,0.1546,1.5
1.43,323.96,10.58,8.1,2.02,12.21,77.85,0.2625,0.2224,0
0.97,199.65,7.41,2.55,-0.81,11.54,80.86,0.2,0.2412,0
0.74,243.92,5.87,1.55,-0.8,10.06,88.11,0.3,0.2392,2.3
0.57,502.48,4.45,2.94,1.47,8.29,84.41,0.4,0.2591,3.6
1.17,286.25,9.01,4.55,1.31,10.74,83.2,0.5,0.256,6.2
0.95,330.02,6.36,0.38,7.18,15.66,86,0.6,0.2705,1.1
0.84,290.02,5.6,2.17,6.23,15.5,85.77,0.7,0.2619,0.2
1.12,316.79,7.71,3.64,6.79,14.87,82.97,0.8,0.2541,6.3
0.27,369.44,2.14,0.06,4.01,9.02,92.69,0.9,0.2704,2.9
1.71,268.7,13.08,8.22,-0.32,11.39,79.61,1,0.266,0
1.01,463.13,7.46,3.57,3.46,11.27,72.77,0.9625,0.2552,4.8
0.31,424.92,2.26,0,0.09,6.88,90.08,0.925,0.2677,1.3
0.44,774.42,4.51,0,-2.89,0.04,67.51,0.8875,0.2606,0
0.6,676.57,6.78,2.16,-3.16,0.64,50.61,0.85,0.2516,0
1.71,452.98,16.65,10.34,-4.78,4.44,45.55,0.8125,0.2454,0.3
1.99,403.16,16.81,9.87,-4.18,9.17,61.64,0.775,0.242,0
1.06,230.03,9.05,3.71,-2.91,7.64,77.45,0.7375,0.2379,1.9
0.56,347.58,4.28,0.97,2.99,9.9,87.73,0.7,0.2403,1.1
0.64,360.07,4.84,0.19,4.6,7.36,80.6,0.75,0.2413,0
1.76,202.76,13.3,6.47,0.97,12.51,70.41,0.8,0.2359,0
1.79,182.2,13.78,7.3,-2.18,13.67,72.56,0.85,0.2296,0
1.52,170.64,12.05,4.77,-0.17,11.63,81.77,0.9,0.2245,0
0.9,276.66,6.93,1.97,-0.37,10.83,84.77,0.95,0.2242,4.2
0.44,300.6,3.4,0.03,3.11,8.82,91.98,1,0.2545,12.4
1.61,304.13,12.18,5.66,3.14,10.49,75.95,1.05,0.2801,1.9
2.1,347.5,14.87,6.68,4.83,14.21,71.43,1.1,0.2681,2.8
1.68,156.95,12.28,5.35,1.49,12.67,81.43,1.025,0.2662,4.4
0.54,203.39,3.96,0.14,-0.3,8.11,90.87,0.95,0.2732,11.5
1.19,326.46,8.63,1.04,-0.55,13.22,77.21,0.875,0.2684,15.6
2.05,493.43,12.94,4.66,9.09,17.59,73.84,0.8,0.2636,2.5
1.09,343.98,7.41,1.86,7.14,14.72,81.47,0.725,0.2732,2.8
1.27,449.5,9.69,4.38,0.08,9.77,78.19,0.65,0.2995,4.3
2.84,401.85,19.97,11.59,-0.11,15.67,56.92,0.575,0.2803,0
2.94,301.88,18.06,10.85,7.49,22.4,57.39,0.5,0.2646,0
2.58,153.73,15.75,7.08,7.11,24.19,64.89,0.625,0.253,0
1.58,292.61,9.86,1.04,9.9,18.33,74.34,0.75,0.2433,0.5
1.84,238.63,11.19,2.6,10.52,19.51,72.45,0.875,0.2407,2.7
0.88,180.04,6.12,1.98,7.41,15.05,92.46,1,0.2983,0
1.36,266.5,9,2.73,7.01,16.09,86.9,1.125,0.2785,0
1.46,186.33,9.78,0.61,3.24,15.64,86.03,1.25,0.2668,0
2.41,146.72,15.46,5.74,5.99,17.49,76.92,1.375,0.2556,0
1.93,208.91,12.16,4.08,9.88,18.44,79.83,1.5,0.2569,10.3
2.65,224.79,17.06,8.14,5.13,17.16,76.89,1.3875,0.2459,5.7
3.38,219,21.36,12,3.53,21.64,69.02,1.275,0.2317,6.8
3.8,169.81,22.05,12.75,6.02,24.77,60.45,1.1625,0.2169,8.6
4.15,269.02,22.64,12.97,10.39,28.35,51.21,1.05,0.2026,3.4
3.85,212.21,21.43,12.44,10.52,28.03,58.48,0.9375,0.1883,2.2
3.68,202.69,22.53,11.86,8.26,22.8,67.71,0.825,0.1763,2.8
3.33,243.69,19.81,9.83,10.22,26.89,68.21,0.7125,0.1668,0
3.04,384.11,19.1,9,8.44,17.64,69.25,0.6,0.1662,0.3
1.32,419.9,8.42,0.95,8.6,15.64,74.93,0.7125,0.1623,1.1
1.89,498.73,12.23,3.77,8.45,15.18,70.09,0.825,0.1555,0
2.57,445.14,17.6,8.32,5.52,14.86,71.99,0.9375,0.1754,0
2.44,211.07,16.14,5.86,2.71,17.25,63.66,1.05,0.1741,1.9
1.7,307.36,10.87,1.23,6.62,16.53,70.66,1.1625,0.1641,0
1.26,291.13,8.58,1.56,3.85,16.41,90.6,1.275,0.1664,4.9
1.25,476.05,8.37,1.44,5.53,14.95,85.11,1.3875,0.2884,3.7
2.63,505,18.46,7.33,5.1,13.62,67.4,1.5,0.2695,13.6
3.71,393.29,24.22,12.33,4.27,17.63,62.63,1.4875,0.2448,5.5
3.61,232.03,24.28,12.82,4.35,16.35,64.24,1.475,0.231,0.7
3.97,240.36,25.82,13.83,2.75,19,63.01,1.4625,0.2171,0.3
4.34,323.52,26.38,14,6.18,22.44,53.69,1.45,0.2077,0.5
4.7,276.11,26.89,14.01,7.48,26.05,50.23,1.4375,0.1951,0
4.76,227.16,26.72,14.05,9.83,25.93,53.82,1.425,0.1815,0
4.78,198.73,26.39,13.89,10.62,27.57,51.74,1.4125,0.1689,0
4.41,225.41,22.88,13,10.27,27.6,60.52,1.4,0.1575,0
2.09,316.45,13.35,4.68,6.16,17.68,76.77,1.4125,0.151,0.4
3.51,179.15,22.25,9.92,3.27,19.8,68.93,1.425,0.1462,4.2
4.01,211.36,22.78,8.96,8.15,24.08,58.41,1.4375,0.1407,1.4
0.99,299.4,6.26,0.1,11.63,16.12,86.69,1.45,0.1489,0
3.87,289.63,21.78,9.12,11.6,26.6,70.45,1.4625,0.1654,0
4.64,271.94,26.03,13.39,11.43,24.94,53.16,1.475,0.1496,5.1
2.98,375.94,17.69,6.92,9.81,22.37,69.85,1.4875,0.1378,0.3
4.2,390.38,27.33,11.93,6.13,17.41,66.08,1.5,0.1311,0
3.13,267.39,21.07,6.83,4.18,17,69.21,1.525,0.1258,0
1.85,139.74,12.35,3.13,4.38,15.81,81.45,1.55,0.123,0
4.58,234.21,26.72,12.87,6.2,24.76,63.73,1.575,0.185,0
4.4,323.4,24.44,10.52,10.36,25.66,52.12,1.6,0.2033,0
3.1,204.21,17.81,6.34,10.84,25.21,75.65,1.625,0.2038,0
3,275.16,16.77,5.07,14.68,24.7,69.29,1.65,0.2403,0
2.63,330.22,14.84,3.46,14.14,23.45,70.23,1.675,0.2258,0
4.15,168.89,22.47,9.8,13.97,26.25,72.88,1.7,0.205,0
4.78,265.51,25.4,12.23,13.98,28.72,61.21,1.95,0.1835,0
2.6,256.94,14.03,4.52,15.72,26.96,71.17,2.2,0.1595,0
4.99,213.56,25.9,12.08,14.46,29.36,65.74,2.45,0.1467,0
3.52,239.46,18.57,7.15,16.26,30.3,76.63,2.7,0.1612,0
4.28,150.58,22.96,10.78,15.77,27.48,74.79,2.95,0.217,0
2.88,161.29,15.9,6.05,15.59,26.05,82.05,3.2,0.1998,1.8
1.31,238.2,6.55,0.72,14.83,21.16,93.33,3.45,0.2248,0
1.98,248.19,11.48,2.79,14.18,20.9,85.55,3.7,0.2327,1.5
3.59,143.79,20.11,7.03,13.18,25.09,78.37,3.5625,0.2126,0
3.97,255.06,22.05,8.92,13.9,24.5,80.37,3.425,0.1955,0
2.42,229.71,14.15,5.32,12.66,20.84,79.69,3.2875,0.1834,2.3
5.31,209.6,28.83,14.87,11.37,28.78,65.71,3.15,0.1723,3.3
4.3,175.76,22.85,9.33,14.2,28.91,69.31,3.0125,0.1572,6.3
1.81,194.6,10.13,1.44,16.95,22.19,87.97,2.875,0.2306,1.1
4.64,218.85,25.12,10.36,15.93,26.51,75.83,2.7375,0.2321,0.3
4.48,261.61,24.79,10.44,14.81,25.11,75.15,2.6,0.2122,6.1
4.42,349.08,25.11,9.35,12.51,23.83,68.63,2.4125,0.1934,2.9
1.86,289.73,11.35,1,11.72,19.02,76.11,2.225,0.178,0
2.37,235.18,14.58,3.05,9.19,18.8,74.26,2.0375,0.1709,4.9
2.52,319.91,15.18,4.02,8.36,21.14,80.87,1.85,0.2127,1.2
4.03,130.8,22.8,8.53,11.42,24.4,72.36,1.6625,0.1923,0
3.33,250.89,19.08,4.68,12.49,24.63,68.72,1.475,0.1719,0
1.99,351.85,11.87,1.95,12.54,18.88,71.21,1.2875,0.1541,0.3
1.64,361.95,9.51,1.9,13.03,20.89,77.16,1.1,0.1453,0
1.52,248.4,8.54,0,13.87,21.4,81.54,1.4625,0.1407,2
4.31,275.87,23.49,10.3,13.73,27.28,73.47,1.825,0.1374,1.1
3.42,463.32,20.96,8.04,9.42,18.01,67.46,2.1875,0.1343,0
2.21,412.19,14.07,3.24,8.75,17.01,69.34,2.55,0.1319,0
2.27,201.47,13.89,3.95,7.93,20.39,71.48,2.9125,0.1304,0
2.49,239.52,15.14,2.15,9.05,19.25,77.08,3.275,0.1301,0
3.59,250.73,20.91,7.9,11.35,23.04,71.55,3.6375,0.1306,4.2
4.74,247.47,27.88,11.44,7.84,24.37,70.08,4,0.1307,12.3
4.97,281.67,27.46,13.55,10.19,27.29,66.93,3.8625,0.1312,1.9
5.2,304.8,27.23,14.04,13.11,28.62,55.31,3.725,0.1311,2.8
5.5,314.2,29.95,15.4,13.39,28.98,58.32,3.5875,0.1391,7.3
5.59,344.78,30.09,15.2,12.75,28.56,50.97,3.45,0.1788,1
5.73,454.09,30.89,15.29,14.96,27.02,35.61,3.3125,0.1701,1
5.64,361.17,30.7,15.31,11.64,27.53,38.1,3.175,0.1667,0.7
5.53,259.91,29.48,15.2,12.84,29.71,48.55,3.0375,0.2111,9.4
4.45,209.23,23.95,10.24,14.45,28.95,58.32,2.9,0.1952,0.3
4.9,227.38,26.82,11.57,13.59,27.44,65.4,2.7625,0.1911,0
3.85,206.98,20.87,7.32,13.75,26.98,64.9,2.625,0.1879,0
4.86,221.14,26.81,12.85,11.52,27.2,52.01,2.4875,0.1855,0
5.01,254.65,28.2,14.69,10.2,26.23,60.2,2.35,0.1833,0
3.12,247.79,17.67,5.12,10.69,24.77,70.69,2.2125,0.1799,16.3
2,366.58,11.84,4.3,12.5,21.54,70.33,2.075,0.1824,0
3.42,274.2,19.67,8.02,9.4,23.82,68.74,1.9375,0.1828,0
4.77,277.51,26.03,11.93,13.09,27.29,68.75,1.8,0.1795,0
4.7,191.95,26.16,11.49,10.76,27.1,68.5,1.7875,0.1771,1.9
5.23,214.28,28.77,14.56,12.3,27.17,62.42,1.775,0.1751,0
5.31,196.67,28.35,14.65,11.71,29.41,52.72,1.7625,0.1727,0
5.22,182,27.32,14.01,12.71,30.76,48.35,1.75,0.1707,0
4.64,271.48,25.16,12.37,12.08,28.11,59.61,1.7375,0.1687,0
3.79,153.79,20.07,9.41,10.25,26.61,59.29,1.725,0.1662,0
3.89,174.7,20.99,8.25,12.51,28.51,58.18,1.7125,0.1695,0
4.66,181.74,25.52,10.71,10.82,27.56,60.65,1.7,0.1899,0
4.75,215.71,25.18,12.1,15.11,29.27,61.18,1.7,0.1815,4.5
4.24,205.13,22.82,11.5,13.37,29.23,62.97,1.7,0.1768,0
4.83,114.97,25.01,12.63,14.03,31.1,62.43,1.7,0.1731,0.1
4.44,166.32,22.98,10.3,16.11,33.21,55.03,1.7,0.1706,3.1
4.4,257.52,21.8,10.3,18.89,33.63,53.36,1.7,0.1679,1.9
4.72,197.81,22.95,9.57,18.43,36.57,52.27,1.7,0.1882,0.1
5.49,281.34,26.33,13.31,21.32,36.22,34.9,1.7,0.2108,0.8
3.12,308.35,16.73,6.98,11.74,27.5,65.99,1.7,0.1988,32.5
3.36,325.28,17.66,4.57,12.42,28.99,50.49,1.6875,0.1937,11.8
4.57,276.77,23.07,9.93,18.03,32.99,53.9,1.675,0.1903,0
4.15,273.7,21.82,10.31,15.24,29.82,63.76,1.6625,0.1867,0
3.9,154.58,20.8,9.02,12.17,29.77,57.8,1.65,0.1841,0
4.61,193.31,23.64,12.38,16.12,32.41,55.92,1.6375,0.1812,0
4.95,203.29,25.03,13.82,15.35,34.06,51.36,1.625,0.1786,0
4.31,270.69,22.37,10.41,17.13,31.62,62.56,1.6125,0.176,0
4.75,234.22,25.75,13.45,15.03,28.06,63.06,1.6,0.1853,0
4.92,167.3,25.34,13.83,13.44,33.54,52.01,1.4625,0.183,0
4.86,161.14,24.08,12.23,14.37,36.24,47.06,1.325,0.1795,2.4
2.36,358.84,12.92,3.71,11.43,25.21,71.49,1.1875,0.1761,0
1.71,374.3,9.76,3.61,10.19,23.84,80.83,1.05,0.2211,0
3.42,464.66,19.55,9.6,12.34,23.7,65.13,0.9125,0.2342,1.2
3.59,295.78,21.3,11.74,10.76,22.59,69.57,0.775,0.228,3.6
3.66,241.62,19.93,6.67,11.51,28.45,55.78,0.6375,0.211,0
1.6,268.26,8.96,2.53,15.86,22.09,86.18,0.5,0.246,0
2.83,323.67,15.74,5.3,16.16,25.29,75.87,0.675,0.2484,0.2
1.87,284.08,10.4,1.62,15.13,23.66,79.47,0.85,0.2222,0
3.03,255.67,16.67,7.36,14.05,26.18,74.11,1.025,0.2107,0
2.99,164.35,17.09,7.4,11.89,24.23,76.59,1.2,0.2554,0
2.81,254.95,16.02,7.44,10.12,23.05,74.12,1.375,0.2282,0
3.19,336.56,17.61,7.86,13.92,25.33,73.56,1.55,0.2131,1.1
1.46,209.31,7.97,1.15,17.64,23.68,79.69,1.725,0.2019,10.7
3.09,113.5,16.58,6.66,15.32,27.42,75.19,1.9,0.1927,0
3.45,150.04,18.73,9.75,13.87,27.54,76.79,1.8375,0.1812,0
2.28,284.96,12.73,3.94,12.69,24.04,81.83,1.775,0.1755,0
2.53,348.29,15.12,6.12,12.54,20.67,67.44,1.7125,0.1975,0
2.35,313.46,15.1,7.56,7.91,18.19,83.1,1.65,0.2196,2.8
2.71,328.73,16.68,7.37,5.86,20.55,68.01,1.5875,0.2365,0
1.77,418.04,10.23,1.95,13.28,21.5,78.01,1.525,0.2126,13.7
2.51,172.46,14.49,6.97,11.75,22.07,73.86,1.4625,0.1964,0
1.62,192.57,9.43,3.06,10.13,23.08,83.02,1.4,0.2146,1
2.77,249.32,16.66,8.58,9.03,20.72,75.92,1.5125,0.2667,10.2
2.3,135.37,14.52,5.3,8.1,19.75,76.27,1.625,0.2349,0
2.92,135.13,18.14,10.56,6.18,21.21,71.29,1.7375,0.2205,0
3.31,253.29,19.24,11.66,8.37,23.58,66.38,1.85,0.2101,0
1.33,170.1,7.36,1.4,15.85,22.19,80.84,1.9625,0.2023,0
2.5,110.59,13.56,4.75,17.36,25.89,83.75,2.075,0.1972,0
2.23,178.23,12.06,1.96,16.43,25.82,80.65,2.1875,0.1916,18.7
1.39,174.09,8.05,2.78,12.11,20.63,90.49,2.3,0.1973,7.9
2.3,351.12,14.05,7.54,10.14,18.35,75.13,2.2625,0.205,0
2.07,299.89,12.75,5.13,9.37,19.49,73.9,2.225,0.1995,0
2.56,249.17,14.72,5.92,12.92,24.31,67.93,2.1875,0.2043,0
1.57,247.24,9.15,1.53,13.72,21.42,79.25,2.15,0.2018,1
2.82,428.84,15.6,8.7,14.14,25.74,70.13,2.1125,0.1996,0
0.78,250.77,4.76,0.01,12.95,19.78,88.47,2.075,0.1976,1.6
2.46,158.98,15.13,7.39,7.34,20,74.25,2.0375,0.1958,0
2.48,201.76,15.78,8.76,4.69,20.59,73.14,2,0.1944,0
2.06,236.7,12.56,6.77,9.58,20.4,77.73,2,0.1932,0
2.38,174.26,14.39,7.6,8.13,23.26,73.88,2,0.1922,0
2.79,172.5,16.33,10.86,8.3,25.87,65.86,2,0.1914,0
2.99,366.44,16.44,11.48,13.12,28.37,60.55,2,0.1908,0.3
2.62,357.95,14.49,9.61,13.17,25.74,69.56,2,0.1904,0
2.52,382.28,13.72,8.2,14.27,25.18,65.28,2,0.1902,0
1.61,613.47,9.62,4.61,10.85,20.51,66.59,2,0.1902,0
1.1,346.88,7.14,1.57,9.87,16.38,85.16,2,0.1904,0.1
0.38,241.85,2.56,0.16,7.04,11.65,95.29,1.925,0.1908,0
1.81,248.71,12.72,8.6,4.07,15.49,80.72,1.85,0.1915,0
2.03,99.32,14,9.91,2.4,16.26,78.43,1.775,0.1924,0
2.15,239.33,14.4,8.86,4.35,19.21,70.22,1.7,0.1936,0
2.39,174.3,15.04,10.72,5.8,22.36,69.06,1.625,0.1951,0
1.36,271.97,9.03,4.43,3.79,16.72,75.03,1.55,0.1967,0
1.9,91.79,13.88,10.34,0.95,15.67,77.7,1.475,0.1985,0
1.83,138.77,12.68,7.83,-0.54,17,76.16,1.4,0.2005,0
1.48,283.1,10.32,6.75,5.46,13.71,81.29,1.4,0.2027,0
0.7,379.33,4.7,2.41,7.19,16.03,84.69,1.4,0.2049,0
1.69,235.1,10.91,7.25,7.14,16.71,76.84,1.4,0.2072,0
1.48,241.39,8.77,4.48,8.76,18.84,82.02,1.4,0.2097,0
2.09,135.32,13.34,10.18,6.5,22.12,79.87,1.4,0.2122,0
1.99,215.15,12,9.56,7.35,23.54,78.38,1.4,0.2147,0
1.72,285.91,11.84,7.95,3.24,15.53,77.58,1.4,0.2173,0
1.56,121.43,10.94,8.55,1.51,17.42,81.16,1.4,0.2198,2.4
1.8,108.02,11.94,7.85,3.38,19.66,80.91,1.4,0.2223,0
1.97,246.02,11.89,9.55,5.91,24.11,74.05,1.4,0.2247,0
1.53,283.01,8.82,6.12,11,24.06,71.17,1.4,0.2269,0
1.8,344.52,10.05,8.32,14.19,24.55,72.15,1.4,0.2289,0
1.97,305.23,10.64,9.29,15.1,27.04,63.88,1.4,0.2308,0
1.83,322.87,10.36,8.41,13.36,25.9,59.98,1.4,0.2324,0
1.59,202.47,9.17,6.84,10.73,24.49,65.89,1.4,0.2338,0
1.4,132.71,8.5,5.93,8.18,24.95,72.96,1.4,0.235,0
1.44,131.01,8.79,8.72,8.63,20.53,82.98,1.3375,0.236,0
0.61,246.72,4.13,1.17,8.64,15.97,83.16,1.275,0.2369,0.3
1.36,191.08,9.21,7.13,4.21,16.73,82.81,1.2125,0.2376,0
1.15,92.81,8.32,6.68,0.98,15.4,85.44,1.15,0.2382,0
1.18,109.95,8.19,7.42,2.99,16.73,80.17,1.0875,0.2387,0
1.09,244.59,7,5.25,1.53,16.15,79.72,1.025,0.2392,0
0.55,457.37,3.67,1.06,1.97,14.87,79.54,0.9625,0.2396,0
0.57,360.09,3.63,1.65,12.35,15.79,89.06,0.9,0.2399,0
0.39,281.69,2.45,0.18,10.45,13.51,84.59,1.05,0.2402,0.5
0.37,393.14,2.64,0.32,4.14,11.82,87.88,1.2,0.2404,1.3
1.02,244.79,7.67,7.34,1.75,11.35,86.95,1.35,0.2404,0.1
0.88,427.8,7.07,6.46,1.44,7.43,78.16,1.5,0.2403,0
0.21,434.96,1.76,0.01,2.22,6.24,84.81,1.65,0.2399,0
0.4,487.63,3.06,0.54,3.46,9.11,90.68,1.8,0.2392,0
0.96,322.22,6.9,6.38,3.37,11.29,79.91,1.95,0.2381,0
0.39,295.65,2.73,0.15,7.66,12.53,82.08,2.1,0.2366,0
0.94,270.49,6.79,6.59,0.99,11.68,84.03,1.8625,0.2348,0
0.77,159.71,6.4,7.37,-1.78,10.06,89.59,1.625,0.2326,0
0.89,182.15,6.82,7.42,-1.73,12.73,88.99,1.3875,0.2302,0
0.6,191.12,4.3,3.02,4.34,11.95,93.04,1.15,0.2275,1.1
0.97,222.49,6.19,5.91,5.62,18.31,81.05,0.9125,0.2249,0
0.59,376.59,3.75,2.44,8.05,14.79,79.14,0.675,0.2224,26
0.97,261.5,6.72,7.77,4.13,13.46,82.44,0.4375,0.2201,4.3
0.6,253.86,4,2.6,4.64,12.52,86.12,0.2,0.2181,0
0.2,425.44,1.3,0.23,10.28,13.6,87.14,0.5,0.2167,2.5
0.36,442.01,2.28,0.51,9.55,13.77,85.28,0.8,0.2157,15.9
0.19,197.29,1.3,0.12,8.53,11.45,95.3,1.1,0.2153,0
0.64,416.24,4.37,4.77,6.55,13.04,86.86,1.4,0.2155,0
0.77,226.54,5.61,7.79,3.21,12.79,89.49,1.7,0.2162,15.3
0.77,205.95,5.88,7.45,1.86,12.12,88.85,2,0.2173,0
0.62,200.38,5.21,6.43,-1.43,10.24,87.68,2.3,0.2189,0
0.71,353.54,5.84,7.62,0.27,9.28,78.13,2.6,0.2208,0
0.7,374.77,5.54,6.98,-1.4,7.03,70.3,2.5375,0.223,0
0.3,517.8,2.32,1.26,1.55,6.8,80.23,2.475,0.2253,0
0.18,569.39,1.35,0.07,1.87,4.39,74.15,2.4125,0.2276,0
0.4,296.76,3.27,2.64,1.39,5.41,83.18,2.35,0.2299,3.9
0.23,222.37,2.1,1.53,-1.19,5.13,86.73,2.2875,0.232,2.8
0.49,209.56,4.17,4.78,-2.16,8.18,88.8,2.225,0.2339,6.4
0.11,222.36,1.05,0.03,-0.59,3.33,95.68,2.1625,0.2355,1.4
0.1,257.8,0.77,0,2.24,4.3,95.78,2.1,0.2368,0.4
0.18,289.22,1.31,0.01,3.07,6.31,89.56,2.025,0.2377,0
0.22,213.19,1.81,0.39,1.14,5.37,87.62,1.95,0.2383,12.9
0.2,441.75,1.43,0,1.78,9.37,87.26,1.875,0.2386,0
0.13,449.48,0.97,0.73,8.66,10.94,83.84,1.8,0.2387,0
0.4,395.81,2.93,1.82,5.98,11.65,83.63,1.725,0.2386,0
0.36,463.26,2.53,1.64,5.01,9.96,89.24,1.65,0.2384,0
0.1,479.41,0.7,0,9.39,13.75,93.98,1.575,0.2382,0
0.32,467.8,2.08,1.67,7.65,13.35,88.91,1.5,0.238,1.4
0.5,146.97,4.16,5.56,0,9.08,89.86,1.5,0.2379,5
0.22,278.21,1.6,0,0.57,8.71,91.59,1.5,0.2378,6.1
0.1,434.73,0.99,0,8.39,12.62,93.72,1.5,0.2378,0
0.1,594.54,0.64,0,5.8,12.13,90.5,1.5,0.2377,0
0.16,713.59,1.07,0.32,5.87,10.71,82.83,1.5,0.2376,0
0.29,545.02,1.88,1.53,4.94,9.7,84.99,1.5,0.2373,0
0.26,307.44,2.16,2.29,1.92,7.33,85.99,1.5,0.2369,0
0.35,176.2,2.98,3.76,-1.05,7.58,86.21,1.5,0.2362,0.9
0.19,163.84,1.87,0.41,-2.83,4.38,93.1,1.525,0.2352,0
0.39,331.54,3.69,6.24,-1.08,2.96,88.25,1.55,0.2339,0
0.19,234.15,1.79,1.08,-1.38,1.97,87.16,1.575,0.2325,0
0.09,346.51,1.07,0,-0.57,0.96,71.15,1.6,0.2309,0
0.1,285.38,0.92,0,-0.87,3.27,96.41,1.625,0.2292,0
0.14,335.11,1.03,0.64,2.4,8.06,94.57,1.65,0.2276,0
0.38,384.73,2.98,5.67,4.26,8.24,83.64,1.675,0.2261,0
0.21,363.49,1.75,0.55,5,9.83,85.38,1.7,0.2248,1.8
0.15,450.1,1.07,0.04,5.74,8.6,88.04,1.5625,0.2237,4.7
0.1,639.69,0.7,0,7.65,13.02,85.95,1.425,0.2228,4.3
0.2,445.95,1.48,0.63,7.37,10.96,86.75,1.2875,0.2221,13.9
0.1,286.97,0.69,0,5.66,9.17,96.23,1.15,0.2216,1.7
0.5,169.61,3.84,5.61,0.47,7.5,88.28,1.0125,0.2212,0
0.32,259.9,2.31,1.58,-1.55,6.25,86.22,0.875,0.2208,0
0.21,221.93,1.55,0.43,-1.68,4.42,91.28,0.7375,0.2204,0
0.28,112.26,2.55,2.57,-2.43,5.24,86.49,0.6,0.2199,0
0.11,193.28,1.13,0.7,-3.89,3.29,94.44,0.58,0.2193,0
0.1,452.99,0.96,0,3.15,9.86,91.23,0.56,0.2188,0
0.2,279.32,1.42,0.01,5.24,9.02,90.93,0.54,0.2182,2.2
0.1,246.32,1.05,0.04,7.45,9.8,94.95,0.52,0.2175,0.5
