"EV24","FG","Q","SQ","TN","TX","UG","LAI","VWC5_imputed","rd_imputed"
0.55,606.66,3.59,0.34,9.48,12.9,86.1,0.9375,0.2924,1.5
0.49,620.94,3.31,0.03,9.09,11.87,87.76,1.025,0.2778,2.9
1.61,417.39,11.92,7.05,1.64,10.83,72.66,1.1125,0.2819,0.4
1.97,283.67,14.9,9.06,-0.74,12.41,67.86,1.2,0.2679,0
2.27,383.92,16.03,9.81,1.48,14.23,72.29,1.125,0.2601,0
2.24,442.55,15.7,9.75,4.08,13.97,68.81,1.05,0.2543,0
2.41,430.37,17.15,10.95,2,15.23,58.11,0.975,0.2486,0
2.13,325.01,15.14,7.72,2.9,14.18,75.67,0.9,0.2437,0
2.66,233.17,18.35,11.61,1.78,17.7,62.91,0.825,0.2408,0
2.63,241.83,17.21,11.23,1.2,19.69,65.07,0.75,0.2381,0
1.04,402.26,6.66,1.37,8.7,15.94,77.6,0.675,0.2351,0
2.58,331.81,15.29,7.93,10.73,22.04,63.66,0.6,0.2337,0
2.34,316.64,13.97,6.31,9.02,23.1,67.93,0.6625,0.2311,0
0.97,194.57,6.45,0.73,7.16,14.64,88.83,0.725,0.2398,3.9
2.4,229.85,16.15,8.92,5.07,17.71,81.63,0.7875,0.2391,0
1.81,117.08,12.87,5.63,3.57,15.07,84.92,0.85,0.2387,0
2.13,156.94,14.47,7.97,2.2,17.01,72.45,0.9125,0.2384,0
1.57,329.11,11.13,2.03,4.55,13.83,78.6,0.975,0.255,0.4
1.09,262.16,7.95,1.89,2.79,11.12,77.65,1.0375,0.2617,0.5
1.23,254.34,8.51,1.61,2.46,14.06,74.98,1.1,0.2557,0
1.98,126.63,13.64,5.24,3.42,14.76,72.69,1.15,0.2486,0
3.22,145.83,20.78,11.95,1.04,22.42,65.01,1.2,0.2424,0
1.81,363.02,12.53,4.88,3.51,14.51,69.28,1.25,0.2372,0
1.94,317.19,13.71,6.34,1.26,15.25,71.84,1.3,0.2326,0
0.95,481.05,6.64,0.42,6.42,12.58,79.83,1.35,0.2289,1
1.92,356.35,13.51,5.36,1.5,13.63,76.45,1.4,0.2293,0
0.75,286.18,5.39,0.53,2.14,12.01,76.58,1.45,0.2281,1.3
1.7,462.39,11.78,4.41,4.6,12.93,72.39,1.5,0.2273,0
1.49,318.28,10.84,3.34,3.52,11.16,74.43,1.4375,0.2266,13
2.15,382.26,16.35,7.39,0.74,11.71,75.29,1.375,0.2556,0.2
2.23,293.79,17.35,9.59,-0.86,10.98,71.06,1.3125,0.2555,0.5
2.21,267.04,18.16,8.82,-2.05,9.17,61.67,1.25,0.2476,0
2.93,162.58,22.57,13,-3.86,12.63,60.45,1.1875,0.2411,0
1.33,370.51,9.1,0.66,5.25,15.31,71.06,1.125,0.2365,2.9
1.89,380.83,13.73,5.19,3.14,11.38,70.56,1.0625,0.2371,0
1.74,261.78,13.2,5.08,0.99,11.27,74.07,1,0.2353,0
1.92,397.57,13.37,3.48,1.51,14.96,70.81,0.975,0.2316,1.3
2.71,410.32,21.11,10.77,-0.2,10.78,73,0.95,0.2293,0.8
2.51,232.92,18.33,8.64,-0.38,11.37,72.78,0.925,0.2266,0
2.11,246.97,16.48,7.98,-2.6,11.82,68.2,0.9,0.2235,0.3
1.71,268.84,12.55,4.39,1.01,12.29,75.26,0.875,0.2212,0.3
2.34,167.22,16.98,7.9,-0.17,13.71,66.58,0.85,0.2189,0
3.72,515.82,23.81,11.97,3.43,19.18,47.58,0.825,0.2167,1.4
1.2,256.28,7.84,0.43,6.39,13.39,74.64,0.8,0.2145,0.6
1.25,213.35,8.55,1.59,4.96,15.24,87.84,0.9125,0.214,5.8
1.41,278.42,9.4,2.06,7.47,15.38,83.4,1.025,0.2155,2.7
1.91,430.94,12.85,2.3,7.94,14.78,79.07,1.1375,0.2213,0
0.93,300.34,6.64,0.36,5.25,11.95,85.94,1.25,0.2227,0
3.8,355.23,24.12,10.89,5.63,19.89,72.57,1.3625,0.2202,0
1.74,326.17,11.24,2.29,7.84,16.96,79.3,1.475,0.218,0
1.6,315.45,10.97,4.11,4,15.72,71.97,1.5875,0.2159,0
3.04,209.18,21.89,10.28,0.65,14.5,66.17,1.7,0.2144,0
3.9,154.96,27.01,14.01,-0.6,16.99,63.91,1.675,0.2085,0
3.44,286.47,20.7,8.86,5.29,23.46,65.49,1.65,0.2064,4.3
2.67,294.32,15.72,4.33,11.53,22.32,76.53,1.625,0.205,2
2.78,285.86,16.69,4.76,9.58,21.79,81.21,1.6,0.204,1.8
3.09,313.01,18.87,7.72,6.86,21.7,71.37,1.575,0.2028,0.9
4.3,222.4,25.73,11.34,4.22,22.4,59.76,1.55,0.2074,0
2.91,244.22,15.42,2.71,15.38,27.45,61.42,1.525,0.2082,0
4.84,281.71,25.12,10.73,14.62,30.01,52.94,1.5,0.2462,3.7
1.57,274.48,9.1,1,15.34,21.43,83.02,1.5,0.2345,1.5
1.23,398.18,7.84,0.49,9.7,16.67,80.96,1.5,0.2694,0.8
3.23,275.41,20.46,8.68,6.93,17.85,73.34,1.5,0.2541,0
3.67,156.47,22.45,10.71,5.53,21.06,63.57,1.5,0.2411,0
4.58,197.82,26.07,11.87,8.26,25.44,58.6,1.5,0.2316,0
4.29,320.04,24.9,11.58,10.62,23.38,62.29,1.5,0.2241,0
3.41,263.94,19.42,6.9,9.33,23.6,72.27,1.5,0.2174,0
4.79,220.69,27.73,13.08,8.52,24.78,69.37,1.5,0.2118,0
5.36,319.5,28.92,14.65,11.75,27.69,57.95,1.4,0.2059,0
5.53,323.75,28.53,14.24,13.7,32.26,53.64,1.3,0.1996,4.2
4.19,206.73,22.48,8.86,15.37,27.86,67.32,1.2,0.1929,0
4.45,274.41,23.48,9.31,15.79,32.25,66.8,1.1,0.1866,3.3
3.02,393.11,16.79,4.82,12.97,24.34,72.16,1,0.1807,0
3.55,268.41,19.12,8.63,11.12,23.8,68.11,0.9,0.1721,0
4.97,160.57,28.6,14.53,8.01,25.28,58.08,0.8,0.1603,0
4.47,173.73,23.79,9.34,11.56,28.74,55.7,0.7,0.148,0
3.18,234.45,17.61,4.47,14.96,25.39,70,0.775,0.1393,5
3.9,313.44,23.07,11.26,8.74,20.75,66.34,0.85,0.1347,0
3.74,324.79,21.73,7.32,7.97,22.93,55.65,0.925,0.1266,2.1
2.41,650.48,14.31,4.76,11.91,18.44,68.33,1,0.1214,5.2
2.31,673.31,14.28,5.9,11,18.42,66.81,1.075,0.1205,2.4
3.31,407.38,18.91,5.19,11.84,24.23,66.53,1.15,0.1177,5.1
2.75,348.39,16.17,6.92,11.21,20.57,74.32,1.225,0.1161,5.2
4.47,272.07,25.51,11.98,10.01,24.33,67.31,1.3,0.1228,0
3.51,323.67,19.02,4.79,13.66,28.47,61.35,1.325,0.1219,0
1.86,474.54,10.96,2.99,12.97,18.23,67.77,1.35,0.1159,0
2.65,250.72,15.77,7.14,9.49,20.6,71.03,1.375,0.112,0
5.16,187.32,29.46,14.78,7.75,25.02,61.23,1.4,0.1056,0
4.47,353.18,24.04,10.72,12.91,28.79,58.1,1.425,0.0984,0
2.24,390.05,13.34,4.1,9.63,19.39,69.26,1.45,0.0946,0
2.12,236.18,11.73,1.34,11.5,23.35,73.91,1.475,0.0938,0
4.75,124.83,25.8,13.43,11.22,28.21,70.33,1.5,0.0932,0
5.63,163.04,29.05,15.03,14.49,31.55,58.65,1.5125,0.1599,0
4.98,324.65,25.95,11.3,15.81,29.89,64.64,1.525,0.2657,0
5.14,250.15,27.13,13.32,13.9,29.61,60.07,1.5375,0.2336,0
4.62,432.26,23.65,8.96,17.63,34.08,59.87,1.55,0.2568,1.1
3.81,448.19,20.91,6.79,16.14,25.84,65.34,1.5625,0.2317,0
1.06,472.32,6.24,0.72,14.87,18.69,83.39,1.575,0.2189,1.2
1.73,411.35,9.62,1.44,16.08,20.48,78.3,1.5875,0.2136,0.6
4.74,290,26.97,11.78,12.63,22.76,62.38,1.6,0.2069,0
1.81,326.96,10.64,1.63,11.32,20.92,73.08,1.6125,0.1974,2
1.41,259.01,8.14,0.93,13.26,22.04,90.48,1.625,0.2004,15.8
2.23,214.29,12.95,1.05,12.62,22.38,81.19,1.6375,0.215,0
2.57,312.54,14.85,2.08,12.05,22.43,79.56,1.65,0.2089,17.3
1.27,315.53,7.52,1.83,13.03,20.5,90.61,1.6625,0.2391,1
2.7,314.44,16.01,5.8,9.28,20.61,80.86,1.675,0.2435,0.8
3.51,346.04,20.52,8.32,7.17,23.41,68.92,1.6875,0.2327,0
2.99,179.62,16.29,3.9,14.1,23.29,76.91,1.7,0.2207,0
4.22,165.19,23.33,10.32,12.47,26.71,71.09,1.725,0.2112,0
3.84,184.15,20.84,7.8,11.57,27.62,74.99,1.75,0.1983,8.1
4.31,281.3,23.11,9.93,15.66,27.53,79.59,1.775,0.1977,0
3.33,202.96,18.64,4.36,13.59,26.49,74.28,1.8,0.1959,0
4.79,165.38,27.06,12.86,11.13,24.51,66.34,1.825,0.185,0
3.38,191.13,18.74,4.14,14.87,26.88,74.01,1.85,0.1686,0
2.34,332.85,13.36,1.7,14.64,22.09,77.65,1.875,0.1535,19.3
1.56,335.96,9.37,3.82,9.36,18.52,86.49,1.9,0.2397,30.1
3.45,97.7,20.78,7.16,7.53,20.91,71.92,1.95,0.2769,0
2.28,277.19,14.48,5.3,8.91,19.68,79.87,2,0.2561,3.3
2.85,230.72,16.85,4.67,9.58,21.5,72.19,2.05,0.247,0.1
1.66,264.14,9.3,0.72,15.77,22.64,85.02,2.1,0.2383,6.8
4.91,189.43,27.5,11.8,13.43,23.89,71.7,2.15,0.2425,0
4.93,329.05,27.54,12.16,11.98,26.55,65.61,2.2,0.2336,0
3.64,306.54,18.96,7.61,17.8,30.47,68.49,2.25,0.2232,11.9
2.87,328.42,15.86,4.26,13.13,25.75,80.02,2.3,0.2343,0.7
4.73,220.99,26.68,13.13,10.78,23.95,62.46,2.175,0.2373,0
3.56,239.3,19.54,5.61,14.72,26.21,72.12,2.05,0.2275,7.2
2.65,330.41,15.85,5.71,13.48,20.36,86.57,1.925,0.2354,17.1
2.67,196.97,15.77,4.97,13.12,20.27,84.28,1.8,0.2829,2.8
1.99,366.73,11.7,2.51,13.52,19.87,88.53,1.675,0.2756,6.9
3.75,288.27,21.05,8.64,13.76,23.46,77.3,1.55,0.2769,0.4
2.88,363.44,16.36,4.65,13.79,21.45,74.71,1.425,0.2599,0
2.26,444.9,13.23,4.24,13.25,21.12,78.65,1.3,0.2496,1.6
1.91,384.14,10.58,1.33,15.93,23.26,76.51,1.325,0.2459,0
3.18,406.68,17.62,8.18,13.61,25.14,75.8,1.35,0.2417,2
3.71,219.68,21.01,8.71,11.97,23.95,72.51,1.375,0.2356,0
2.19,124.43,12.31,2.81,13.3,23.31,75.88,1.4,0.2297,0
2.35,247.2,13.36,2.02,14.21,23.33,78.71,1.425,0.2251,3.6
2.91,522.54,16.22,7.21,16.2,23.43,72.92,1.45,0.2228,0.7
2.44,470.21,14.05,4.49,12.04,22.28,71.72,1.475,0.2205,0.3
1.84,244.78,10.99,2.88,9.52,20.22,84.88,1.5,0.2091,2.3408
3.48,205.54,20.84,10.68,7.88,22.3,75.24,1.5,0.1956,0
4.08,171.11,23.62,12.55,8.09,23.86,70.29,1.5,0.1899,0
0.89,236.81,5.24,0.06,13.09,19.44,88.25,1.5,0.1836,3.7
3.18,307.31,18.36,7.14,12.26,22.12,77.43,1.5,0.1799,0
1.08,138.33,6.5,1.12,11.93,19.16,87.65,1.5,0.1748,5.9
2.35,186.4,13.79,3.03,13.28,20.53,77.69,1.5,0.1725,2.1
1.54,341.71,9.07,2.22,12.58,21.67,88.64,1.5,0.1703,0.9
2.88,183.32,16.89,6.33,10.29,22.3,81.02,1.5,0.1704,0
3.84,203.59,21.61,10.69,10.92,25.48,74.88,1.55,0.166,0
1.56,171.38,8.87,2.5,13.58,24.92,87.79,1.6,0.1606,3.8
2.88,129.85,16.5,5.05,12.23,23.86,83.24,1.65,0.1595,0
1,325.18,5.86,0.74,12.16,20.68,89.05,1.7,0.1569,1.4
1.75,321.11,9.28,2.08,10.7,21.17,86.96,1.75,0.161,6.3
2.37,417.21,14.35,6.51,11.82,19.6,80.02,1.8,0.1984,1.8
2.55,328.88,15.3,6.61,11.48,20.48,78.35,1.85,0.1905,0
3.07,133.07,18.17,8.62,9.36,22.37,77.08,1.9,0.1842,0
3.38,194.4,19.23,9.46,12.14,24.19,71.16,1.8125,0.1788,0
3.49,272.26,19.24,9.37,12.48,26.63,69.34,1.725,0.1694,0
2.47,290.53,14.07,5.59,11.44,23.62,78.07,1.6375,0.1619,0
3.05,133.33,17.38,8.46,9.66,24.01,74.63,1.55,0.1577,0
3.01,145.01,16.73,6.58,12.01,25.81,72.23,1.4625,0.155,0
3.44,115.74,19.54,10.4,12.22,25.09,72.44,1.375,0.1521,0
3.42,103,18.99,10.35,10.85,27.67,74.32,1.2875,0.1491,0
3.6,158.49,18.84,10.32,13,30.52,73.6,1.2,0.1464,4.7
1.6,270.88,9.05,0.86,14.13,23.98,89.55,1.2375,0.1461,26.7
2.05,236.92,12.47,5.15,10.62,19.77,82.59,1.275,0.1809,0.2
2.2,124.81,13.27,5.95,9.35,19.92,81.19,1.3125,0.1807,3.7
2.61,153.21,16.15,8.28,8.18,20.03,78.31,1.35,0.1821,0
2.63,116.88,16.32,8.72,6.4,20.64,78.29,1.3875,0.1754,0
2.32,216.02,13.87,5.07,9.12,22.18,77.86,1.425,0.1717,0
1.63,240.71,9.06,1.76,15.72,23.34,84.3,1.4625,0.1657,7
1.74,416.2,10.33,3.5,12.87,19.8,79.48,1.5,0.1894,0.1
1.61,356.86,9.49,2.76,10.9,18.8,79.34,1.6875,0.2002,0.4
0.51,518.37,2.85,0.01,13.7,16.06,90.67,1.875,0.2001,11.7
1.68,283.15,10.63,4.24,9,17.9,89.24,2.0625,0.2096,2.3
2.2,488.81,13.76,7.86,7.88,18.24,80.81,2.25,0.2219,1.5
1.75,655.08,10.66,5.61,12.16,18.57,79.16,2.4375,0.2196,4.6
2.26,488.19,13.96,9.23,11.57,17.97,79.27,2.625,0.2176,7.8
1.95,740.57,12.07,5.85,11.08,18.62,78.47,2.8125,0.2237,12.6
1.09,501.34,7.39,2.12,9.1,14.52,91.77,3,0.3008,14.1
1.74,306.2,11.5,5.65,7.25,16.26,88.24,2.8125,0.3067,2.2
1.43,215.72,9.54,3.76,6.91,14.65,90.46,2.625,0.2796,0
2.05,125.44,13.6,7.39,4.81,16.94,85.05,2.4375,0.2664,0
1.23,246.72,8.11,2.7,8.09,15.71,91.51,2.25,0.2586,8.5
1.42,161.16,9.27,3.63,8.01,16.63,91.07,2.0625,0.2567,0
1.7,242.93,10.92,5.06,7.87,17.7,84.65,1.875,0.2524,0
2.11,207.15,13.44,9.83,8.45,18.91,79.88,1.6875,0.2478,0
1.57,134.69,9.97,4.22,6.28,19.85,86.26,1.5,0.2435,0
2.08,88.85,13.87,8.2,5.08,18.28,84.87,1.4875,0.2399,0
2.13,166.92,13.46,8.79,5.25,19.87,85.87,1.475,0.2365,0
1.39,208.75,8.73,2.87,8.71,18.68,89.14,1.4625,0.2337,0
1.32,199.23,8.26,3.32,9.19,18.03,93.01,1.45,0.2312,0
1.96,196.5,11.89,7.09,7.81,21.22,83.41,1.4375,0.2288,3.5
1.3,203.29,7.4,2.23,12.73,20.73,89.84,1.425,0.2282,1
1.86,220.39,10.54,5.38,12.89,23.11,88.42,1.4125,0.235,8.8
0.49,164.62,3.06,0.88,8.22,16.18,95.47,1.4,0.2575,3.4
1.49,419.06,9.16,4.32,9.19,18.53,78.27,1.375,0.2635,0.6
1.33,547.62,8.03,3.69,12.63,18.77,78.59,1.35,0.2532,0.7
1.55,385.9,9.83,6.75,10.18,16,80.26,1.325,0.2468,0.4
0.94,491.45,5.98,0.89,9.9,14.64,76.73,1.3,0.2424,10.5
1.21,589.56,7.7,5.32,7.07,15.68,82.83,1.275,0.2497,2.9
1.46,379.71,9.6,6.14,6.37,14.85,86.6,1.25,0.2592,2.1
0.34,489.3,2.17,0,9.45,12.97,89.98,1.225,0.2587,11
0.95,211.94,6.24,3.7,7.22,14.98,89.63,1.2,0.2715,0.9
0.58,217,3.59,0.1,6.61,14.57,93.06,1.15,0.2664,1.3
0.76,402.71,4.63,1.64,12.13,15.93,88.71,1.1,0.2658,0.8
0.61,536.16,3.73,0.08,13.15,15.93,79.11,1.05,0.2609,0.7
1.24,399.44,7.84,4.87,8.86,16.1,80.35,1,0.2552,0
1.24,312.67,7.45,4.3,8.68,19.53,87.05,0.95,0.2505,0
1.75,250.99,10.51,9.2,10.64,21.07,88.47,0.9,0.2472,0
1.75,257.63,10.34,9.49,9.37,22.87,81.32,0.85,0.2433,0
1.64,283.46,9.15,7.96,13.76,24.49,77.11,0.8,0.2397,0
0.76,217.67,4.76,0.34,9.73,16.75,87.11,0.8125,0.2358,0
1.37,147.9,8.46,6.65,10.08,19.41,89.19,0.825,0.2326,0
1.39,251.68,8.4,8.3,10.04,20.87,80.73,0.8375,0.2297,0.8
0.66,540.9,4.17,2.2,10.08,17.07,79.34,0.85,0.2268,1.5
0.89,437.46,5.54,4.68,9.5,17.84,78.4,0.8625,0.2236,5.8
0.63,536.06,4.24,1.73,9.15,12.43,88.43,0.875,0.2211,5.7
0.88,386.43,5.72,4.37,8.65,15.65,84.5,0.8875,0.2211,0.7
0.3,408.24,1.8,0,12.66,16.74,94.78,0.9,0.2218,0
0.39,376.79,2.42,1.12,10.05,16.5,90.82,0.8875,0.2223,0.2
0.71,255.2,4.5,1.92,11.3,16.8,91.61,0.875,0.2219,0
1.07,326.25,7.06,7.13,7.8,14.47,80.65,0.8625,0.2207,0
0.39,558.06,2.63,0,7.78,14.63,86.61,0.85,0.2186,7.1
0.91,535.37,6.27,6,5.04,14.47,76.17,0.8375,0.2187,0.1
0.95,224.48,7.13,7.36,3.42,11.76,82.12,0.825,0.2183,0
0.38,352.98,2.48,0,6.71,10.87,85.38,0.8125,0.2181,0
0.72,337.47,4.84,3.35,8.94,13.94,81.9,0.8,0.2175,0
0.51,257.05,3.49,1.89,4.99,12.96,89.33,0.7125,0.2163,0.7
0.49,176.06,3.5,1.7,4.88,12.71,94.45,0.625,0.2157,0
0.75,308.86,5.08,4.19,5.22,14.66,90.21,0.5375,0.2145,6.5
0.64,239.57,4.64,4.16,1.96,11.29,90.2,0.45,0.2149,1.2
0.9,125.75,6.41,7.08,-0.42,10.7,89.13,0.3625,0.2169,0
0.64,124.72,5.82,6.67,-1.87,8.45,92.61,0.275,0.2174,0.1
0.17,155.86,1.35,0,3.69,7.48,96.15,0.1875,0.2182,0
0.5,322.39,3.46,1.76,5.69,10.08,90.59,0.1,0.2188,0.3
0.38,478.23,2.83,2.54,3.51,11.79,86.22,0.2875,0.2191,1.9
0.26,311.51,2.1,0.73,2.7,8.58,92.59,0.475,0.2187,1.1
0.38,241.66,2.87,2.22,2.11,6.33,93.45,0.6625,0.2187,4.5
0.72,251.96,5.72,7.06,-0.3,9.99,87.13,0.85,0.2198,0
0.38,370.57,2.9,0.84,-0.08,9,89.67,1.0375,0.2218,0.3
0.2,248.67,1.41,0,7.75,9.56,97.03,1.225,0.2231,0.4
0.16,268.78,1.08,0.13,7.42,9.99,96.65,1.4125,0.2236,1.7
0.6,160.01,4.83,5.63,0.12,10.33,86.62,1.6,0.2238,0
0.39,411.61,2.83,1.07,2.9,8.44,86.42,1.55,0.2239,2.1
0.6,370.83,4.4,5.35,1.8,9.42,85.71,1.5,0.2267,2.6
0.1,427.37,0.78,0,3.96,11.39,93.67,1.45,0.2334,12.2
0.1,475.88,0.63,0,9.87,12.09,92.56,1.4,0.2802,2.8
0.59,579.72,4,4.24,9.47,13.16,74.87,1.35,0.272,0
0.27,610.85,1.78,1.46,6.55,15,72.38,1.3,0.2618,10.3
0.31,189.73,2.29,1.72,3.88,9.33,92.3,1.25,0.2707,3.2
0.38,250.72,3.12,1.93,-0.36,6.88,91.09,1.2,0.2862,0.5
0.35,445.06,2.95,2.72,1.97,7.08,86.76,1.0625,0.2766,1
0.1,570.77,0.7,0.03,3.33,8.38,91.58,0.925,0.2782,13.9
0.47,379.63,3.08,3.19,-0.12,7.57,90.74,0.7875,0.2929,0.6
0.17,169.57,1.29,0,-1.12,3.05,96.05,0.65,0.2776,0.2
0.26,201.32,2.25,1.05,-0.12,5.06,94.44,0.5125,0.269,0
0.21,160.86,1.88,1.2,-3.41,3.75,94.59,0.375,0.2638,0
0.1,210.38,1.13,0,-2.39,-0.27,98.27,0.2375,0.2593,1.1
0.11,343.29,0.84,0,-0.57,4.58,97.01,0.1,0.2568,2.3
0.27,286.71,2.17,1.9,2.27,9.26,93.3,0.2375,0.2579,0
0.1,372.96,0.76,0,3.18,7.42,87.08,0.375,0.2567,0
0.17,461.76,1.24,0,6.37,8.66,79.73,0.5125,0.2544,0
0.1,669.39,0.82,0.48,3.6,7.06,83.9,0.65,0.2519,8.7
0.09,464.46,1.34,1.27,-0.04,5.02,88.6,0.7875,0.2732,20.2
0.2,495.21,1.74,1.32,-0.03,3.02,89.71,0.925,0.3135,8.5
0.09,557.61,0.56,0,-0.1,5.33,91.22,1.0625,0.311,15.4
0.1,410.61,0.6,0,-2.6,1.23,93.07,1.2,0.3117,11.1
0.31,393.45,2.63,2.96,0.17,2.29,92.18,1.15,0.3001,1.4
0.1,609.42,0.59,0.04,0.5,6.78,90,1.1,0.3157,12.1
0.17,481.55,1.56,1.12,0.77,5.3,88.74,1.05,0.3254,2.5
0.15,230.33,1.24,0.43,0.81,4.82,90.7,1,0.2931,0.1
0.35,244.41,3.05,4.28,-0.85,5.92,92.56,0.95,0.2793,2.7
0.51,330.94,4.06,5.68,-2.08,4.94,93.96,0.9,0.2841,10.3
0.17,277.62,1.35,0.29,1.31,7.36,93.16,0.85,0.2944,0
0.2,219.55,1.57,0.31,2.38,7.07,94.72,0.8,0.2828,1.1
0.1,188.54,0.94,0.07,5.06,8.16,97.48,0.8625,0.276,1
0.11,202.14,0.91,0.02,6.88,9.59,98.26,0.925,0.2716,3.1
0.12,146.99,0.83,0.11,7.85,9.54,98.07,0.9875,0.2726,0.5
0.1,508.58,0.54,0,7.98,9.46,91.55,1.05,0.2705,0
0.11,595.18,0.78,0.18,7.87,9.97,88.45,1.1125,0.2657,0
0.1,587.66,0.8,0,4.03,8.75,83.93,1.175,0.2613,1
0.29,596.19,2.16,2.15,3.92,7.45,81.44,1.2375,0.2575,2.6
0.19,402.88,1.43,0.78,2.21,6.77,85.52,1.3,0.2578,2.5
0.36,439.8,3.17,4.17,0.96,5.13,81.94,1.14,0.2612,0
0.17,513.12,1.4,1.29,-1.05,6.01,88.32,0.98,0.2613,10.5
0.14,586.32,1.02,0.16,3.42,12.37,85.11,0.82,0.2834,8.8
0.18,629.15,1.06,0.17,8.44,14.11,87.27,0.66,0.3006,6.4
0.3,523.99,2.31,1.89,4.82,8.87,85.07,0.5,0.3004,10.5
0.22,458.13,1.7,0.48,4.36,8.56,88.89,0.65,0.3067,14.1
0.1,892.11,0.89,0.36,6.39,11.31,77.35,0.8,0.3102,2.7
0.13,581.67,0.93,0.02,6.27,11.13,83.74,0.95,0.2919,3.6
0.24,437.83,1.84,0.63,3.97,8.99,86.23,1.1,0.2877,5.1
0.2,271.93,1.59,0.32,0.47,6.02,92,1.25,0.2873,0
0.39,590.82,3.52,4.94,-0.29,3.06,80.44,1.4,0.2765,0
0.32,517.5,3.11,4.13,0.13,4.21,79.53,1.55,0.2689,0
0.21,270.06,1.94,0.59,0.62,6.3,89.87,1.7,0.2642,0.5
0.18,256.6,1.43,0,5.63,8.33,90.44,1.5625,0.2636,3.6
0.21,132.42,1.47,0.54,2.4,7.83,97.03,1.425,0.271,0
0.1,116.57,0.88,0.07,3.91,5.34,95.88,1.2875,0.2678,0
0.17,258.86,1.28,0.09,2.29,6.3,87.69,1.15,0.264,0
0.46,349.62,3.93,5.91,1.02,5.26,81.31,1.0125,0.2604,0
0.1,617.54,0.92,0,0.88,7.64,86.99,0.875,0.258,9.7
0.32,532.51,2.78,2.16,2.04,6.88,82.25,0.7375,0.2766,5.7
0.29,554.48,2.23,1.78,1.21,5.43,80.56,0.6,0.2881,6.6
0.21,681.26,1.61,0.4,0.65,10.52,84.04,0.625,0.2922,8.9
0.41,350.4,3.61,3.77,1.06,5.62,87.67,0.65,0.3144,3.3
0.14,253.4,1.32,0.15,0.57,3.56,94.28,0.675,0.2947,2
0.49,273.25,4.52,5.04,0.02,6.05,88.42,0.7,0.2869,2.8
0.38,340.45,2.72,0.75,1.77,8.41,90.24,0.725,0.2858,0
0.37,482.39,2.66,0.99,5.22,11.1,86.25,0.75,0.2792,0.4
0.29,695.2,1.58,0.4,7.75,14.05,82.45,0.775,0.2747,1.4
0.26,337.75,2.07,0.05,5.61,9.19,89.76,0.8,0.2735,0
0.37,148.77,2.78,1.22,1.33,7.35,95.09,0.85,0.2734,0
0.46,426.67,3.42,3.48,2.79,7.21,85.64,0.9,0.2696,2
0.37,576.58,2.63,1.06,5.85,11.04,90.63,0.95,0.2689,0
0.17,603.8,1.27,0.03,2.49,10.67,85.02,1,0.269,4.8
0.59,256.83,4.65,5.54,0.26,6.96,91.24,1.05,0.2763,3.5
0.1,561.87,0.8,0.08,1.79,9.58,90.58,1.1,0.2946,10.7
0.29,451.64,2.35,1.83,0.64,5.04,87.76,1.15,0.3102,5.5
0.39,315.18,3.24,2.04,0.84,6.4,89.05,1.2,0.3118,0.5
0.42,244.01,3.48,1.32,-1.07,5.2,91.75,1.1875,0.2996,0.5
0.36,396.74,3.39,2.14,-0.58,2.63,81.06,1.175,0.2892,0.3
0.7,398.68,6.56,6.38,-2.56,3.71,81.19,1.1625,0.2818,0
0.52,318.39,5.37,4.63,-4.48,0.85,79.41,1.15,0.2765,0
0.78,201.01,8.21,8.34,-6.54,1.76,74.98,1.1375,0.2715,0
0.75,193.65,7.74,7.02,-7.7,3.77,80.23,1.125,0.2653,0
0.55,395.78,5.1,4.04,-2.54,2.53,79.09,1.1125,0.2605,0.4
0.45,322.17,3.84,2.78,0.62,6.47,86.34,1.1,0.2615,4.5
0.61,584.32,4.41,3.09,0.81,7.5,84.12,1.0625,0.273,1.8
0.78,388.08,6.98,6.76,-1.22,5.86,79.26,1.025,0.2766,0
1,393.11,8.87,8.7,-1.66,6.34,71.69,0.9875,0.2707,0
1.04,431.79,9.15,8.81,-2.69,5.72,62.95,0.95,0.2658,5
0.26,401.56,2.06,0.81,-0.63,8.88,91.75,0.9125,0.2718,0.2
1.04,244.35,9.04,8.68,-2.81,8.42,83.95,0.875,0.2769,0
0.72,173.18,6.39,4.89,-4.69,6.6,82.84,0.8375,0.2713,0
1.04,200.34,9.34,8.57,-4.74,7.37,82.66,0.8,0.2664,0
0.5,178.83,4.18,1.34,-2.29,3.95,82.76,0.8375,0.2635,0
0.66,207.38,6.12,3.88,-4.27,5.14,80.88,0.875,0.2628,0
1.06,271.01,9.95,9.14,-4.37,4.66,76.34,0.9125,0.2602,0
1.16,403.02,10.68,9.35,-3.33,5,71.04,0.95,0.2574,0
1.14,465.63,10.9,8.8,-3.56,3.39,69.56,0.9875,0.2546,0
1.09,580.43,10.5,9.16,-4.11,3.62,55.46,1.025,0.252,0
1.14,520.71,11.7,9.66,-5.1,1.15,54.51,1.0625,0.2489,0
0.76,459.32,8.34,6.12,-5.92,0.08,68.71,1.1,0.2446,0
0.95,340.84,11.24,8.89,-8.2,0.23,69.26,0.975,0.2388,0
0.82,594.89,10.23,8.4,-9.78,-3.32,64.09,0.85,0.2307,0
0.78,827.97,8.8,6.23,-7.97,0.05,47.08,0.725,0.2167,0
