"EV24","FG","Q","SQ","TN","TX","UG","LAI","VWC5_imputed","rd_imputed"
1.13,335.88,8.82,3.48,-0.81,11.31,78.47,0.425,0.2415,1.5
1.41,309.41,10.41,7.95,1.97,12.42,77.06,0.3125,0.3115,0
1.01,191.55,7.69,2.62,-0.72,11.82,80.23,0.2,0.3128,0
0.72,239.94,5.78,1.49,-0.98,10.15,87.86,0.325,0.3072,2.2
0.57,480.68,4.46,2.98,1.47,8.29,84.25,0.45,0.3139,6.1
1.17,279.38,8.96,4.39,1.36,10.8,83.05,0.575,0.313,5.8
0.96,317.71,6.51,0.85,7.25,15.9,85.43,0.7,0.3136,0.6
0.82,285.09,5.47,2.09,6.29,15.55,85.07,0.825,0.306,0
1.11,312.72,7.74,3.7,6.65,15.07,82.47,0.95,0.3051,7.9
0.26,362.37,2.08,0.02,4.12,9.03,92.63,1.075,0.3131,2.6
1.71,251.41,13.05,7.74,0.27,11.34,79.61,1.2,0.31,0
1.03,443.29,7.6,3.72,3.42,11.36,72.17,1.175,0.3055,4
0.31,401.49,2.35,0,0.09,6.93,90.04,1.15,0.3125,1.7
0.43,741.38,4.34,0,-2.94,0.05,68.11,1.125,0.3118,0
0.59,648.88,6.46,2.05,-3.21,0.72,50.98,1.1,0.3077,0
1.72,427.48,16.64,10.59,-4.45,4.4,45.47,1.075,0.3045,0
1.98,389.61,16.8,9.88,-4.39,9.16,60.37,1.05,0.3026,0
1,216.19,8.62,2.98,-3.05,7.38,77.15,1.025,0.3,1.9
0.51,335.35,3.92,0.72,2.86,9.64,87.19,1,0.3017,0.9
0.62,339.86,4.67,0.19,4.57,7.33,80.8,1,0.3018,0
1.81,198.68,13.63,6.76,0.91,12.45,69.86,1,0.2992,0
1.82,172.2,13.85,7.23,-2.18,13.71,71.49,1,0.296,0
1.51,163.27,11.89,4.53,-0.1,11.5,81.55,1,0.293,0.5
0.91,264.38,7.06,2,-0.41,10.56,84.3,1,0.2924,3.9
0.45,294.93,3.42,0.02,3.22,9.05,91.94,1,0.3066,11.1
1.58,298.35,11.94,5.5,3.18,10.63,75.88,1,0.316,2.1
2.06,332.85,14.38,6.47,4.77,14.19,70.7,1,0.3099,3.4
1.71,153.49,12.52,5.56,1.43,12.89,80.63,0.9,0.3121,3.1
0.55,199.61,4,0.13,0.01,8.19,90.9,0.8,0.315,10.9
1.22,309.73,8.84,1.03,-0.48,13.31,76.37,0.7,0.3108,15.7
1.95,487.05,12.4,4.38,9.17,17.55,72.86,0.6,0.3075,2.7
1.08,341.21,7.33,1.81,6.99,14.72,81.05,0.5,0.3036,2.7
1.22,430.44,9.3,4.22,-0.12,9.8,77.86,0.4,0.3119,2.4
2.85,388.85,20.09,11.59,-0.14,15.81,56.32,0.3,0.307,0.1
2.96,295.83,18.15,11.08,7.52,22.66,56.32,0.2,0.2977,0
2.5,142.35,15.3,6.8,7.07,23.94,64.45,0.3875,0.289,0
1.59,276.56,9.9,0.9,9.71,18.4,73.69,0.575,0.2811,0.6
1.86,227.08,11.27,2.72,10.38,19.55,72.25,0.7625,0.2768,2.2
0.82,170.49,5.89,1.98,7.3,14.89,93.08,0.95,0.3083,0.2
1.46,259.97,9.56,2.97,7.22,16.57,86.13,1.1375,0.301,0
1.45,176.61,9.67,0.59,3.35,15.84,86.17,1.325,0.2961,0
2.42,145.05,15.5,5.72,6.6,17.69,76.42,1.5125,0.2898,0
2.04,206.75,12.69,4.39,9.92,18.67,79,1.7,0.2843,9.4
2.55,211.71,16.39,7.95,5.31,17.5,76.34,1.55,0.2776,7.7
3.4,197.46,21.41,12.08,3.52,21.77,69.03,1.4,0.264,6.4
3.8,159.21,22.07,12.74,5.95,24.86,60.02,1.25,0.2414,8.4
4.15,263.21,22.68,12.96,9.5,28.32,50.4,1.1,0.2052,3.1
3.86,205.32,21.33,12.34,10.68,28.23,58.78,0.95,0.1657,2.3
3.69,189.66,22.2,11.75,8.34,23.04,67.43,0.8,0.1429,2.6
3.32,230.49,19.42,9.59,10.18,27.1,68.24,0.65,0.1298,0
3.06,361.93,19.09,8.87,8.32,17.99,68.4,0.5,0.1407,0.3
1.34,391.43,8.63,0.95,8.49,15.7,74.45,0.7625,0.1317,0.9
1.83,471.39,11.8,3.58,8.39,15.3,69.25,1.025,0.1267,1.6
2.52,415,17.3,8.04,5.14,14.96,72.19,1.2875,0.1341,0
2.55,202.78,16.8,6.32,2.78,17.45,62.6,1.55,0.1317,1.7
1.75,294.74,11.14,1.21,6.81,16.81,68.76,1.8125,0.1248,0
1.45,270.7,9.72,2.2,3.97,17.51,88.96,2.075,0.1236,4.1
1.32,480.35,8.84,1.64,5.63,15.18,84.18,2.3375,0.1957,3.9
2.58,483.94,18.1,7.04,5.19,13.77,67.46,2.6,0.209,14.3
3.75,367.89,24.46,12.64,4.28,17.77,61.74,2.4375,0.2057,5.1
3.65,226.71,24.44,12.03,4.44,16.65,64.06,2.275,0.1969,0.8
3.97,237.39,25.81,13.84,2.67,19.07,63.16,2.1125,0.1816,0
4.35,324.77,26.38,14.01,6.05,22.51,53.22,1.95,0.16,0.4
4.7,268.43,26.9,14,7.37,26.06,50.1,1.7875,0.1383,0
4.76,223.27,26.73,14.05,9.59,26,53.2,1.625,0.1223,0
4.79,194.8,26.42,13.74,10.47,27.53,51.45,1.4625,0.1128,0
4.45,217.93,23.49,13.07,10.28,28.05,58.78,1.3,0.1062,0
2.05,306.39,13.02,4.49,6.23,18,76.19,1.3375,0.1039,0.3
3.52,173.62,22.18,9.86,3.4,19.92,68.71,1.375,0.1037,4.7
4.04,202.35,23.02,9.14,8.23,24.17,57.95,1.4125,0.103,2.1
1,281.84,6.28,0.16,11.78,16.24,86.45,1.45,0.1085,0
3.86,282.2,21.67,8.99,11.72,26.57,70.25,1.4875,0.1233,0
4.63,261.41,26.03,13.29,11.39,24.94,53.19,1.525,0.1155,3.7
3.02,354.85,17.89,7.16,9.86,22.6,69.03,1.5625,0.1078,1
4.2,365.24,27.31,11.84,6.52,17.74,65.27,1.6,0.1028,0
3.18,248.95,21.22,6.8,4.34,17.22,68.65,1.6375,0.0994,0
2.06,131.5,13.67,3.7,4.21,16.33,79.94,1.675,0.1,0
4.54,230.63,26.36,12.79,6.26,25.01,63.33,1.7125,0.1006,0
4.38,319.12,24.35,10.37,10.58,25.74,52.71,1.75,0.0993,0
3.08,189.26,17.68,6.31,11.14,24.95,76.63,1.7875,0.0989,0
3.03,259.93,16.93,5.14,14.57,24.76,69.17,1.825,0.12,0
2.69,316.49,15.16,3.41,14.17,23.45,70.75,1.8625,0.1257,0
4.15,161.65,22.49,9.81,13.89,26.31,72.72,1.9,0.1407,0
4.84,247.87,25.57,12.21,14.06,28.91,60.96,1.875,0.1472,0
2.59,236.36,14.01,4.49,15.54,27.18,71.64,1.85,0.1625,0
4.96,205.41,25.92,12.04,14.03,29.46,65.39,1.825,0.1842,0
3.46,221,18.23,6.99,16.52,30.48,75.9,1.8,0.1893,0
4.31,138.22,23.05,10.99,15.77,27.76,74.32,1.775,0.1875,0
2.87,150.18,15.63,5.75,15.64,26.4,81.06,1.75,0.183,1.4
1.24,226.53,6.19,0.7,14.93,20.99,93.3,1.725,0.1949,0
2.05,232.49,11.8,2.51,14.25,21.11,84.84,1.7,0.2063,1.6
3.51,128.18,19.58,6.7,13.59,25.15,78.43,1.75,0.2002,0
4.08,251.82,22.64,9.48,13.5,24.65,79.89,1.8,0.1912,0
2.34,221.71,13.7,5.11,12.74,20.7,80.23,1.85,0.1799,2.2
5.33,202.49,28.84,14.85,11.42,28.88,65.04,1.9,0.1738,5.9
4.22,164.63,22.37,8.95,14.23,29.36,69.08,1.95,0.2001,5.8
1.82,176.57,10.24,1.44,17.06,22.37,88.19,2,0.2544,0.7
4.66,200,25.14,10.48,16.02,26.66,75.32,2.05,0.2311,0
4.36,246.49,24.08,9.86,14.99,25.17,75.31,2.1,0.2169,7.8
4.35,340.45,24.69,8.9,12.65,23.87,68.62,2.05,0.2002,2.6
1.86,276.31,11.32,0.85,11.74,19.04,75.9,2,0.1841,0
2.28,214.35,14.04,2.49,9.21,18.77,74.78,1.95,0.1754,4.1
2.64,290.69,15.92,4.46,8.64,21.34,80.38,1.9,0.1664,1.7
4,125.01,22.63,8.54,11.48,24.44,72.17,1.85,0.1595,0
3.34,231.79,19.11,4.63,12.35,24.83,69.08,1.8,0.1499,0
2.1,322.79,12.51,2.2,12.82,18.97,70.16,1.75,0.1413,0
1.76,329.85,10.13,1.95,13.19,21.35,76.43,1.7,0.2417,0
1.58,236.89,8.84,0,13.83,21.6,81.07,2.1,0.2273,1.9
4.47,248.71,24.26,10.76,14.15,27.58,72.28,2.5,0.2181,0.9
3.4,428.28,20.85,7.92,9.36,18.34,67.44,2.9,0.2101,0
2.23,379.89,14.28,3.44,8.84,17.25,69.39,3.3,0.214,0
2.21,188,13.58,3.65,7.9,20.14,73.04,3.7,0.2028,0
2.41,223.1,14.63,1.99,9.17,19.16,77.37,4.1,0.1931,0.4
3.47,240.16,20.21,7.59,11.57,23.14,71.63,4.5,0.1806,3.9
4.66,228.86,27.41,11.12,8.15,24.29,70.15,4.9,0.1614,11.1
4.97,275.44,27.41,13.41,10.08,27.46,65.87,4.6,0.1487,2
5.2,288.78,27.36,14.15,12.9,28.71,54.36,4.3,0.1734,3.3
5.54,304.36,30.03,15.47,13.36,29.02,57.12,4,0.149,5.1
5.59,328.55,29.85,15.16,12.71,28.67,50.54,3.7,0.1236,0.6
5.73,435.19,30.9,15.3,14.77,27,35.36,3.4,0.1057,1.3
5.64,339.03,30.71,15.3,11.35,27.65,37.97,3.1,0.095,0.3
5.53,235.27,29.37,15.18,12.88,30,47.17,2.8,0.0882,5.6
4.41,194.31,23.59,9.95,14.54,29.29,58.31,2.5,0.084,0.3
4.86,218.43,26.5,11.29,13.67,27.63,63.68,2.525,0.0894,0
3.68,198.68,20.05,7.16,13.6,27.06,65.14,2.55,0.1299,0
4.9,219.86,27.02,12.99,11.5,27.33,51.55,2.575,0.1125,0
5.01,250.05,28.17,14.8,9.94,26.45,60.2,2.6,0.0973,0
3.15,236.27,17.81,5.35,10.43,24.93,70.44,2.625,0.0885,21.3
2.04,339.82,12.07,4.35,12.39,21.54,70.24,2.65,0.0846,0
3.39,257.6,19.47,7.91,9.12,24.12,69.14,2.675,0.0823,0.1
4.59,258.41,25.02,11.71,12.96,27.53,67.59,2.7,0.08,0
4.75,180.08,26.37,11.68,10.61,27.38,66.85,2.75,0.0858,1.8
5.22,208.98,28.65,14.48,12.55,27.35,61.95,2.8,0.1078,0
5.32,194.11,28.4,14.73,11.49,29.46,52.37,2.85,0.0944,0
5.25,171.64,27.47,14.06,12.41,30.78,47.79,2.9,0.0845,0
4.63,254.51,25.01,12.3,11.86,28.57,58.24,2.95,0.0803,0
3.99,142.71,21.73,10.02,10.29,26.85,58.55,3,0.0765,0
3.84,160.92,20.66,7.9,12.44,28.9,57.16,3.05,0.0751,0
4.67,163.01,25.35,10.54,10.9,28.09,59.15,3.1,0.0743,0
4.6,194.98,24.35,11.46,15.18,29.48,61.53,2.975,0.073,2.5
4.1,198.65,22.05,11.02,13.61,29.26,63.09,2.85,0.0712,0
4.77,107.09,24.82,11.96,13.89,31.2,62.43,2.725,0.0699,0.9
4.53,158.16,23.32,11.03,15.92,33.37,54.87,2.6,0.0688,3.8
4.57,255.15,22.62,11.08,18.94,34.1,52.96,2.475,0.0677,0.4
4.62,186.85,22.57,9.12,18.3,36.81,52.03,2.35,0.0714,0
5.47,265.35,26.24,13.59,21.29,36.27,34.55,2.225,0.1135,1.2
3.09,277.48,16.51,6.84,12.01,27.82,65.26,2.1,0.1205,36.7
3.43,301.71,18.01,4.87,12.51,29.44,50.14,2.0375,0.1133,8.8
4.66,266,23.49,10.21,18.12,33.18,53.6,1.975,0.0946,0
4.17,264.62,21.82,10.37,15.46,30.3,63.02,1.9125,0.0824,0
3.84,153.56,20.39,8.78,12.44,30.04,57.16,1.85,0.0772,0
4.64,189.91,23.72,12.52,15.47,32.79,55.33,1.7875,0.0811,0
4.95,198.67,24.94,13.85,15.46,34.57,51.02,1.725,0.0773,0
4.36,259.81,22.53,10.43,17.43,31.94,61.08,1.6625,0.0736,0
4.74,230.75,25.6,13.39,14.99,28.17,63.42,1.6,0.0708,0
4.93,153.55,25.36,13.83,13.23,33.73,52.12,1.6,0.0677,0
4.87,155.31,24.15,12.47,14.2,36.4,45.69,1.6,0.0652,5.3
2.36,341.25,12.85,3.78,11.51,25.5,70.6,1.6,0.0656,0
1.79,361.57,10.15,3.84,10.16,24.09,80.74,1.6,0.1067,0
3.48,438.11,19.79,9.95,12.52,23.56,63.43,1.6,0.1321,1.4
3.59,278.39,21.28,11.73,10.66,22.73,69.49,1.6,0.1313,4.2
3.77,224.24,20.53,7.73,11.27,28.48,55.54,1.6,0.1237,0
1.59,258.94,8.93,2.44,15.77,22.13,86.16,1.6,0.132,0
2.84,303.5,15.79,5.69,16.19,25.55,75.86,1.675,0.1536,0
1.86,259.39,10.37,1.57,14.97,23.81,79.53,1.75,0.1489,0
3.06,234.58,16.85,7.13,13.99,26.43,73.72,1.825,0.1427,0
2.9,153.8,16.57,7.26,11.87,24.36,76.95,1.9,0.1544,0
3.02,226.02,17.28,8.39,10,23.62,73.7,1.975,0.1531,0
3.32,304.72,18.34,8.67,13.68,25.54,72.98,2.05,0.1444,2.5
1.38,202.01,7.59,0.85,17.78,23.72,79.9,2.125,0.1335,5.8
3.01,101.86,16.14,6.34,15.34,27.45,74.7,2.2,0.1225,0.2
3.47,134.76,18.45,9.97,13.96,27.94,75.59,2.3125,0.1065,0.3
2.4,261.59,13.4,4.54,12.74,24.1,81.3,2.425,0.095,0
2.52,321.46,14.97,5.72,12.7,20.75,67,2.5375,0.0981,0
2.36,296.65,15.15,7.69,7.9,18.48,82.39,2.65,0.0976,2.1
2.77,301.08,17.02,7.65,6.08,20.64,67.14,2.7625,0.1117,0
1.84,397.17,10.58,1.97,13.23,21.53,77.59,2.875,0.1044,0.6
2.53,166.45,14.56,7,11.72,22.32,73.07,2.9875,0.0964,0
1.71,186.58,9.92,3.29,10.31,24.25,81.24,3.1,0.0906,1.7
2.74,233.75,16.45,8.29,9.01,21.16,75.9,2.9125,0.1181,10.4
2.28,136.3,14.4,5.28,7.92,19.8,75.76,2.725,0.116,0
2.92,140.58,18.14,10.66,6.1,21.29,70.9,2.5375,0.1079,0
3.33,249.98,19.27,11.66,8.25,23.71,65.37,2.35,0.0979,0
1.35,155.34,7.51,1.4,15.89,22.33,80.06,2.1625,0.0915,0
2.52,102.44,13.7,4.77,16.75,26.27,83.74,1.975,0.0885,0
2.28,160.09,12.31,2.17,16.25,26.26,78.96,1.7875,0.0851,26.3
1.38,156.19,8.01,2.45,12.55,20.93,89.55,1.6,0.0843,7.1
2.25,320.95,13.75,7.34,10.17,18.72,75.37,1.575,0.0881,0
2.11,274.65,12.99,5.34,9.29,19.64,73.75,1.55,0.0903,0
2.57,230.19,14.69,5.9,12.96,24.4,67.14,1.525,0.0876,0
1.53,223.85,8.94,1.43,13.59,21.55,78.88,1.5,0.0844,0.2
2.91,402.31,16.03,9.38,14.05,25.95,68.71,1.475,0.0814,0
0.79,242.76,4.83,0.27,13.03,20.09,88.02,1.45,0.0792,1.3
2.34,160.13,14.36,6.78,7.34,20.14,75.11,1.425,0.0776,0
2.54,179.17,16.19,9.18,4.3,20.73,72.77,1.4,0.074,0
2,217.36,12.2,6.5,9.41,20.52,77.3,1.35,0.072,0
2.41,155.41,14.47,7.77,8.07,23.38,73.44,1.3,0.0697,0
2.82,158.42,16.47,10.91,8.28,26.1,65.17,1.25,0.0677,0
3,332.39,16.41,11.52,12.94,28.9,59.38,1.2,0.0659,0.3
2.64,334.17,14.61,9.78,13.01,26.07,69.03,1.15,0.065,0
2.52,359.34,13.77,8.25,14.16,25.35,64.55,1.1,0.0634,0
1.56,566.62,9.28,4.44,10.97,20.61,66.4,1.05,0.062,0.2
1.11,325.04,7.2,1.56,9.79,16.44,84.63,1,0.0612,0
0.38,237.85,2.5,0.15,7.29,11.74,95.43,1.1,0.0741,0
1.8,222.48,12.65,8.6,4.17,15.48,80.66,1.2,0.1014,0
2.03,94.86,13.95,9.72,2.05,16.2,78.74,1.3,0.1064,0
2.14,213.32,14.32,8.78,3.96,19.3,69.54,1.4,0.1059,0
2.39,161.05,15.05,10.7,5.82,22.44,68.76,1.5,0.1026,0
1.28,260.01,8.47,3.97,3.58,16.77,75.16,1.6,0.0981,0
1.9,91.74,13.93,10.41,0.82,15.69,77.23,1.7,0.0926,0
1.85,121.69,12.81,7.86,-0.48,17.41,75.78,1.8,0.088,0
1.47,252.85,10.24,6.73,5.81,13.74,80.88,1.7625,0.0864,0
0.67,352.16,4.46,2.21,7.21,15.94,84.59,1.725,0.0863,0
1.62,216.08,10.44,7.2,7.08,16.76,77.23,1.6875,0.0854,0
1.42,224.05,8.68,4.69,8.47,18.73,81.77,1.65,0.0832,0
2.08,125.18,13.24,10.19,6.46,22.22,79.43,1.6125,0.0806,0
2.01,202.27,12.13,9.74,7.33,23.94,77.55,1.575,0.078,0
1.73,281.13,11.87,7.98,3.04,15.58,76.82,1.5375,0.0761,0
1.57,101.85,11.09,8.75,1.29,17.46,81.01,1.5,0.073,2.8
1.79,94.07,11.87,7.75,3.18,19.66,81.01,1.45,0.0716,0
1.97,231.65,11.91,9.65,5.89,24.13,74.04,1.4,0.0699,0
1.52,260.65,8.76,6.08,10.73,24.19,70.67,1.35,0.0695,0
1.81,320.88,10.08,8.36,14.22,24.82,71.31,1.3,0.0685,0
1.98,285.97,10.71,9.34,14.74,27.31,62.62,1.25,0.0676,0
1.85,316.02,10.43,8.42,13.38,26.08,58.62,1.2,0.0657,0
1.62,192.23,9.29,7.01,10.5,24.72,65,1.15,0.0644,0
1.36,121.03,8.32,5.93,8.04,25.04,72.31,1.1,0.0628,0
1.46,123.75,8.87,8.47,8.47,21.16,82.88,1.0375,0.0624,0
0.62,238,4.1,1.17,8.9,15.98,84.1,0.975,0.0624,0
1.34,183.34,9.08,6.96,4.23,16.83,82.92,0.9125,0.0614,0
1.16,79.88,8.46,6.89,0.55,15.35,85.54,0.85,0.0596,0
1.21,95.86,8.48,7.86,2.71,16.74,80.39,0.7875,0.0588,0
1.06,225.69,6.79,5.11,1.7,16.15,79.62,0.725,0.0595,0
0.54,420.57,3.63,1.1,2.05,14.94,79.68,0.6625,0.0584,0
0.54,336.88,3.5,1.49,12.3,15.82,88.88,0.6,0.0598,0
0.39,269,2.46,0.13,10.42,13.46,84.27,0.725,0.0601,0.5
0.37,366.25,2.72,0.3,4.35,11.74,87.6,0.85,0.0599,3.9
0.98,228.84,7.44,7.2,1.57,11.47,87.46,0.975,0.0593,0
0.85,420.61,6.82,6.03,1.52,7.35,78.73,1.1,0.0582,0
0.2,424.51,1.72,0,2.29,6.26,84.38,1.225,0.0581,0
0.38,474.32,2.84,0.4,3.49,9.04,90.57,1.35,0.0735,0
0.91,304.94,6.49,5.42,3.49,11.12,79.67,1.475,0.0968,0
0.39,271.79,2.69,0.09,7.55,12.28,81.95,1.6,0.1044,0
0.95,254.99,6.72,6.39,1.04,11.72,84.52,1.6875,0.1164,0
0.78,135.98,6.52,7.5,-1.78,10.02,89.67,1.775,0.1176,0
0.85,162.68,6.51,6.57,-1.92,12.67,89.15,1.8625,0.1178,0
0.6,173.93,4.24,3.03,4.31,12.01,92.85,1.95,0.1192,1.3
0.95,204.09,6.12,5.84,5.49,18.33,81.2,2.0375,0.1207,0
0.63,349.29,3.96,2.78,7.95,14.97,78.56,2.125,0.121,12.3
0.97,242.14,6.72,7.75,4.04,13.5,82.33,2.2125,0.1213,3.6
0.63,231.45,4.13,2.81,5.24,12.68,86.07,2.3,0.1213,0
0.2,404.35,1.24,0.2,10.35,13.69,86.53,2.5,0.1237,2
0.35,422.55,2.27,0.55,9.82,13.83,84.94,2.7,0.1417,14.5
0.17,175.51,1.2,0.14,8.53,11.41,95.45,2.9,0.1601,0
0.63,391.87,4.29,4.58,6.49,13.03,86.52,3.1,0.1611,0
0.78,206.14,5.68,7.88,3.01,12.81,89.5,3.3,0.1594,11.1
0.77,192.12,5.95,7.47,2.04,12.06,88.85,3.5,0.1571,0
0.66,189.41,5.54,7.02,-1.46,10.57,86.64,3.7,0.1552,0
0.71,332.8,5.86,7.64,0.15,9.37,78.02,3.9,0.1537,0
0.71,362.76,5.58,6.98,-1.59,7.12,70.34,3.525,0.1518,0
0.3,503.12,2.32,1.21,1.52,6.74,80.12,3.15,0.1503,0
0.18,547.45,1.36,0.07,1.84,4.45,74.06,2.775,0.1486,0
0.41,279.55,3.4,3.03,1.1,5.41,83.05,2.4,0.1475,2.5
0.24,210,2.24,1.66,-1.06,5.21,86.68,2.025,0.1466,2.8
0.5,192.56,4.29,5.13,-2.19,8.21,88.68,1.65,0.1458,1.8
0.1,205.52,1,0,-0.49,3.29,95.97,1.275,0.1456,1.5
0.1,247.41,0.77,0,2.22,4.28,96.19,0.9,0.1458,0
0.19,280.72,1.37,0,3.02,6.3,89.5,1.0875,0.1464,0
0.23,191.43,1.92,0.43,1.21,5.52,85.82,1.275,0.1465,11.6
0.21,412.16,1.57,0,1.51,9.26,86.12,1.4625,0.1458,0
0.12,426.47,0.96,0.74,8.57,10.87,83.33,1.65,0.1579,0
0.41,369.57,3.02,2.24,5.96,11.69,83.28,1.8375,0.162,0
0.37,441.57,2.6,1.75,4.93,9.95,88.61,2.025,0.1596,0
0.11,464.48,0.71,0,9.32,13.8,93.86,2.2125,0.1858,0
0.32,448.24,2.07,1.65,7.71,13.4,88.91,2.4,0.2009,12.9
0.5,138.75,4.1,5.77,-0.08,9.03,90.26,2.3125,0.1947,3.1
0.23,257.05,1.68,0.04,0.58,8.65,91,2.225,0.1861,4.3
0.11,418.9,1.01,0,8.29,12.63,93.33,2.1375,0.1846,0
0.11,563.12,0.68,0,5.81,12.18,90.76,2.05,0.1955,0
0.16,676.16,1.04,0.24,5.71,10.66,83.14,1.9625,0.2098,0
0.26,508.79,1.8,1.45,4.85,9.64,85.44,1.875,0.2213,0
0.26,289.82,2.14,2.24,2.06,7.22,86.43,1.7875,0.2054,0
0.35,169.9,2.99,3.71,-1.04,7.48,87.05,1.7,0.1982,1.1
0.18,148.38,1.79,0.3,-2.67,4.3,93.63,1.75,0.1938,0
0.38,307.58,3.66,6.15,-0.76,2.95,87.41,1.8,0.1909,0
0.18,218.98,1.57,0.77,-1.22,1.89,87.29,1.85,0.1888,0
0.1,315.49,1.06,0,-0.4,0.98,70.88,1.9,0.1875,0
0.09,272.91,0.89,0,-0.87,3.24,95.6,1.95,0.1876,0
0.13,318.41,1,0.55,2.36,7.97,94.36,2,0.1981,0
0.39,359.39,3.09,6.08,3.88,8.23,83.3,2.05,0.2,0
0.21,351.53,1.74,0.52,4.93,9.87,84.94,2.1,0.1953,1.1
0.15,425.99,1.12,0,5.69,8.62,87.75,1.9,0.1921,3.1
0.11,628.33,0.72,0,7.69,13.11,85.36,1.7,0.2179,6.3
0.2,430.61,1.47,0.61,7.36,10.99,86.75,1.5,0.2179,14.6
0.1,282.32,0.68,0,5.66,9.22,95.84,1.3,0.2166,1.4
0.47,166.36,3.8,5.57,0.07,7.31,88.67,1.1,0.2254,0
0.32,250.45,2.31,1.5,-1.63,6.09,86.47,0.9,0.211,0
0.25,202.6,1.91,1.44,-1.85,4.32,91.31,0.7,0.205,0
0.28,102.42,2.58,2.72,-2.51,5.16,86.27,0.5,0.2011,0
0.15,186.67,1.47,1.21,-3.96,3.17,93.36,0.48,0.1983,0
0.11,432.75,1.01,0,2.88,9.69,91.4,0.46,0.1968,0
0.2,270.42,1.45,0.07,5.16,8.91,90.74,0.44,0.196,2.6
0.11,231.95,1.02,0.09,7.43,9.79,95.13,0.42,0.1995,0.4
