"EV24","FG","Q","SQ","TN","TX","UG","LAI","VWC5_imputed","rd_imputed"
0.67,380.86,6.51,3.03,-4.01,1.52,75.62,0.425,0.2085,0
1.13,340.53,8.83,3.56,-0.99,11.24,78.45,0.35,0.2148,1.5
1.42,314.26,10.49,8.08,1.94,12.36,77.33,0.275,0.2246,0
1,193.59,7.65,2.61,-0.78,11.79,80.41,0.2,0.2255,0
0.74,236.95,5.94,1.61,-1.02,10.22,87.9,0.275,0.2244,2.1
0.57,485.2,4.46,2.99,1.49,8.26,84.4,0.35,0.2286,5.8
1.18,281.52,9.09,4.58,1.36,10.77,83.02,0.425,0.2292,6.5
0.97,320.03,6.52,0.83,7.16,15.83,85.64,0.5,0.2369,0.8
0.81,286.44,5.4,2.06,6.22,15.48,85.45,0.575,0.2335,0
1.12,308.29,7.75,3.68,6.68,15.05,82.67,0.65,0.2316,8.4
0.27,359.7,2.14,0.02,4.1,9.03,92.64,0.725,0.2439,2.6
1.7,254.75,13.01,7.82,0.11,11.26,79.8,0.8,0.2437,0
1.05,453.51,7.79,3.89,3.29,11.34,72.04,0.8,0.2381,4.2
0.31,417.63,2.39,0.03,0.03,6.78,89.83,0.8,0.2437,1
0.44,753.72,4.49,0,-2.95,-0.03,67.21,0.8,0.24,0
0.59,659.31,6.62,2.2,-3.24,0.73,50.3,0.8,0.2337,0
1.71,433.05,16.7,10.62,-4.6,4.43,45.23,0.8,0.2296,0
1.98,392.8,16.84,9.97,-4.3,9.15,60.72,0.8,0.227,0
1,220.91,8.65,3.1,-3.03,7.43,77.27,0.8,0.2251,2.1
0.54,338.57,4.11,0.81,2.88,9.73,87.14,0.8,0.2261,0.8
0.62,343.1,4.69,0.21,4.58,7.32,80.87,0.825,0.2261,0.1
1.78,198.94,13.45,6.61,0.86,12.43,70.02,0.85,0.2245,0
1.78,173.54,13.66,7.08,-2.21,13.64,71.84,0.875,0.2213,0
1.49,162.97,11.8,4.45,-0.11,11.44,82.08,0.9,0.2192,0.5
0.92,267.01,7.11,2.01,-0.35,10.57,84.3,0.925,0.219,4
0.45,293.33,3.43,0.02,3.11,8.96,91.96,0.95,0.2373,12
1.57,299.74,11.92,5.5,3.19,10.52,76.36,0.975,0.2614,2.3
2.08,339.22,14.58,6.6,4.76,14.18,70.85,1,0.2478,3.4
1.7,152.43,12.45,5.54,1.42,12.87,80.75,0.9,0.251,3.3
0.56,196.57,4.11,0.18,-0.07,8.17,90.8,0.8,0.26,11.3
1.21,312.62,8.78,1.04,-0.62,13.19,76.79,0.7,0.2481,17.1
1.99,487.8,12.6,4.51,9.14,17.57,73.06,0.6,0.2422,2.4
1.09,338.77,7.35,1.8,7.05,14.71,81.31,0.5,0.2365,2.8
1.22,438.89,9.35,4.25,-0.21,9.77,78.02,0.4,0.2379,3.9
2.84,392.28,20.05,11.59,-0.23,15.74,56.51,0.3,0.2315,0.2
2.95,297.14,18.07,11.04,7.46,22.57,56.57,0.2,0.2262,0
2.5,144.85,15.34,6.81,7.02,23.97,64.35,0.325,0.2229,0
1.6,283.64,9.97,0.98,9.71,18.41,73.73,0.45,0.2206,0.3
1.9,229.51,11.46,2.86,10.47,19.67,71.96,0.575,0.2348,2.4
0.92,180.15,6.43,2.18,7.3,15.2,92.17,0.7,0.3634,0.2
1.45,266.14,9.48,3.01,7.38,16.49,85.86,0.825,0.2977,0
1.46,180.26,9.73,0.61,3.31,15.85,86.13,0.95,0.2712,0
2.39,147.19,15.32,5.68,6.46,17.56,76.36,1.075,0.2517,0
2.01,204.16,12.55,4.24,9.82,18.6,79.34,1.2,0.2459,9.6
2.61,215.61,16.78,8.05,5.13,17.41,76.53,1.0875,0.2367,7.7
3.38,203.34,21.34,12.05,3.46,21.73,69.12,0.975,0.2285,6.5
3.8,160.89,22.03,12.75,5.9,24.82,60.27,0.8625,0.2229,8.6
4.14,265.82,22.65,12.96,9.61,28.34,50.61,0.75,0.217,2.5
3.85,207.68,21.35,12.37,10.63,28.17,58.38,0.6375,0.2109,2.3
3.68,193.63,22.22,11.79,8.28,22.9,67.33,0.525,0.2063,2.5
3.33,234.05,19.56,9.53,10.13,27.02,68.22,0.4125,0.2012,0
3.04,367.79,19.02,8.89,8.34,17.88,68.68,0.3,0.197,0.4
1.3,398.73,8.36,0.9,8.53,15.64,74.72,0.4375,0.1952,1.1
1.83,477.07,11.8,3.58,8.37,15.21,69.67,0.575,0.194,1
2.53,422.53,17.37,8.17,5.26,14.93,72.22,0.7125,0.1936,0
2.5,205.39,16.49,6.16,2.78,17.31,63.09,0.85,0.1902,1.9
1.74,296.14,11.08,1.24,6.8,16.73,69.43,0.9875,0.184,0
1.4,275.98,9.39,2.06,3.95,17.23,89.31,1.125,0.1827,4.6
1.29,475.92,8.66,1.65,5.59,15.12,84.48,1.2625,0.424,4.2
2.55,492.08,17.98,7.01,5.17,13.66,67.55,1.4,0.3993,14.7
3.74,373.36,24.4,12.59,4.3,17.72,61.97,1.3125,0.3195,5.4
3.62,229.49,24.35,12.16,4.37,16.58,64.13,1.225,0.2871,0.8
3.97,236.97,25.82,13.84,2.66,19.05,62.96,1.1375,0.2615,0
4.34,320.96,26.37,13.99,6.03,22.47,53.23,1.05,0.2453,0.6
4.7,271.21,26.9,14.01,7.37,26.03,49.96,0.9625,0.2316,0
4.76,225.74,26.73,14.05,9.66,25.97,53.41,0.875,0.221,0
4.79,199.1,26.42,13.77,10.51,27.52,51.47,0.7875,0.2105,0
4.45,218.82,23.38,13.08,10.29,28.02,58.9,0.7,0.1978,0
2.04,307.64,12.97,4.55,6.26,17.92,76.46,0.7125,0.1967,0.6
3.51,176.12,22.19,9.83,3.4,19.84,68.88,0.725,0.1978,4.5
4.04,205.17,23.06,9.11,8.3,24.13,58.2,0.7375,0.1908,1.9
1.03,285.97,6.47,0.18,11.79,16.38,86.45,0.75,0.1934,0
3.92,286.19,22.01,9.19,11.76,26.65,69.87,0.7625,0.1938,0
4.64,264.93,26.04,13.39,11.43,24.95,52.87,0.775,0.1802,4.1
3.02,361.36,17.9,7.11,9.79,22.64,69.23,0.7875,0.1622,0.9
4.2,374.56,27.32,11.81,6.18,17.56,65.44,0.8,0.139,0
3.14,255.81,21.03,6.74,4,17.07,68.81,0.825,0.1177,0
1.99,131.97,13.21,3.52,4.29,16.19,80.96,0.85,0.1074,0
4.57,233.38,26.5,12.93,6.21,24.95,62.94,0.875,0.0995,0
4.43,324.8,24.6,10.67,10.66,25.69,51.88,0.9,0.0899,0
3.1,194.06,17.82,6.34,11.3,25.1,75.76,0.925,0.084,0
3.05,266.48,17.05,5.24,14.6,24.82,68.59,0.95,0.0833,0
2.66,323.57,14.96,3.38,14.13,23.46,70.23,0.975,0.0817,0
4.09,167.19,22.23,9.58,14.02,26.21,72.85,1,0.0823,0
4.81,255.92,25.45,12.15,14.17,28.82,60.63,1.0875,0.0818,0
2.64,244.31,14.25,4.63,15.54,27.13,71.13,1.175,0.0803,0
4.98,207.84,25.93,12.08,14.22,29.45,65.33,1.2625,0.0799,0
3.5,228.91,18.45,7.12,16.52,30.53,76.04,1.35,0.0783,0
4.33,142.19,23.19,11.03,15.81,27.69,74.24,1.4375,0.0771,0
2.9,154.32,15.78,5.86,15.63,26.36,80.79,1.525,0.0754,1.2
1.3,229.22,6.59,0.81,14.85,21.2,93.04,1.6125,0.0788,0
1.99,236.92,11.46,2.39,14.25,21.02,85.2,1.7,0.0956,1.5
3.49,131.64,19.5,6.64,13.57,25.14,78.5,1.6875,0.0998,0
4,250.82,22.21,9.12,13.6,24.54,80.24,1.675,0.0995,0
2.39,221.93,14,5.27,12.68,20.84,79.86,1.6625,0.0971,2.1
5.33,203.42,28.84,14.85,11.34,28.86,65.19,1.65,0.0939,5.2
4.31,167.32,22.82,9.44,14.11,29.32,68.47,1.6375,0.0901,6.4
1.76,181.73,9.9,1.32,17.03,22.26,88.32,1.625,0.1441,0.8
4.67,206.78,25.2,10.47,16,26.64,75.33,1.6125,0.16,0
4.4,250.69,24.34,10.09,14.79,25.13,75.37,1.6,0.1551,8.1
4.4,339.35,25.02,9.25,12.45,23.82,68.72,1.6375,0.1503,2.7
1.86,277.39,11.32,0.87,11.77,18.98,75.76,1.675,0.1471,0
2.29,222.52,14.1,2.6,9.17,18.73,74.66,1.7125,0.1455,4.3
2.61,300.22,15.71,4.34,8.63,21.25,80.57,1.75,0.1439,1.1
3.99,125.69,22.57,8.42,11.58,24.4,72.4,1.7875,0.1433,0
3.33,234.9,19.07,4.61,12.36,24.78,68.93,1.825,0.1409,0
2.07,329.33,12.34,2.15,12.82,18.96,70.59,1.8625,0.1374,0
1.71,337.19,9.85,1.88,13.15,21.04,76.96,1.9,0.1344,0
1.56,239.57,8.73,0,13.88,21.51,81.21,1.9125,0.1309,2.1
4.4,258.07,23.95,10.61,14.14,27.41,72.8,1.925,0.1267,0.8
3.4,440.19,20.84,7.94,9.46,18.2,67.6,1.9375,0.1204,0.1
2.23,392.88,14.29,3.34,8.91,17.23,69.35,1.95,0.1191,0
2.26,194.78,13.85,3.87,8.01,20.14,72.38,1.9625,0.1184,0
2.38,228.81,14.48,1.9,9.17,19.03,77.7,1.975,0.1147,0.4
3.49,244.63,20.35,7.68,11.36,23.07,71.86,1.9875,0.1103,4
4.68,233.24,27.5,11.15,7.96,24.36,69.78,2,0.1036,11.9
4.94,276.36,27.31,13.32,10.07,27.38,66.37,1.975,0.0961,2.2
5.21,291.72,27.3,14.09,12.9,28.69,54.75,1.95,0.0894,3.2
5.52,304.54,29.99,15.44,13.29,29.05,57.22,1.925,0.0823,5.3
5.6,335.15,30.03,15.17,12.69,28.56,50.42,1.9,0.0756,0.5
5.72,440.64,30.9,15.31,14.69,26.94,35.54,1.875,0.0692,1.1
5.63,344.46,30.71,15.31,11.37,27.54,38.12,1.85,0.0644,0.4
5.54,240.67,29.47,15.17,12.85,29.87,47.79,1.825,0.0605,7.8
4.43,196.38,23.78,10.1,14.41,29.25,58.29,1.8,0.058,0.3
4.9,220.34,26.77,11.57,13.57,27.54,64.22,1.8,0.056,0
3.74,203.82,20.39,7.17,13.58,27.02,64.64,1.8,0.0543,0
4.89,219.1,27.04,13.03,11.33,27.25,51.88,1.8,0.0537,0
5,249.87,28.17,14.87,9.84,26.37,60.54,1.8,0.0519,0
3.09,238.26,17.5,5.08,10.46,24.84,70.85,1.8,0.0502,17.8
2.08,346.84,12.27,4.5,12.4,21.7,70.21,1.8,0.0491,0
3.36,261.88,19.27,7.82,9.15,24.02,69.3,1.8,0.0489,0
4.67,264.15,25.51,11.95,12.95,27.5,67.54,1.8,0.0508,0
4.73,183.8,26.32,11.64,10.58,27.37,67.18,1.7875,0.053,2
5.22,209.76,28.69,14.47,12.41,27.26,61.98,1.775,0.0537,0
5.31,194.39,28.39,14.72,11.47,29.45,52.62,1.7625,0.0528,0
5.25,174.13,27.48,14.09,12.48,30.79,48.06,1.75,0.0529,0
4.63,257.58,25.03,12.33,11.92,28.5,58.22,1.7375,0.0522,0
3.94,144.37,21.41,9.87,10.23,26.79,58.8,1.725,0.0504,0
3.81,164.53,20.52,7.78,12.46,28.83,57.14,1.7125,0.0494,0
4.68,166.97,25.49,10.75,10.82,27.95,59.53,1.7,0.0491,0
4.64,201.58,24.55,11.67,15.2,29.45,61.56,1.625,0.0499,3.2
4.11,201.41,22.16,11.1,13.64,29.27,63.15,1.55,0.0493,0
4.85,108.58,25.18,12.42,13.75,31.24,62.48,1.475,0.0484,0.7
4.52,161.21,23.39,10.96,15.95,33.38,54.48,1.4,0.0496,3.3
4.55,257.06,22.51,11,18.89,34.07,52.82,1.325,0.0523,0.7
4.69,192,22.83,9.35,18.3,36.74,51.82,1.25,0.0526,0
5.47,271.45,26.24,13.58,21.31,36.21,34.43,1.175,0.0579,0.9
3.07,284.72,16.43,6.82,11.89,27.76,65.57,1.1,0.0583,37
3.42,306.01,17.95,4.79,12.41,29.25,50.45,1.1125,0.058,10.7
4.63,267.47,23.38,10.11,18.11,33.12,53.36,1.125,0.0569,0
4.15,265.59,21.78,10.32,15.32,30.15,62.98,1.1375,0.0554,0
3.84,151.23,20.41,8.77,12.37,29.95,57.45,1.15,0.0576,0
4.61,190.3,23.58,12.46,15.53,32.75,55.06,1.1625,0.0654,0
4.94,199.26,24.96,13.85,15.41,34.49,50.84,1.175,0.065,0
4.33,261.5,22.43,10.41,17.33,31.89,61.21,1.1875,0.0631,0
4.73,230.15,25.6,13.5,14.94,28.21,63.1,1.2,0.0602,0
4.92,157.59,25.35,13.83,13.22,33.67,51.69,1.15,0.057,0
4.87,155.86,24.13,12.44,14.22,36.35,46.1,1.1,0.0547,5.9
2.31,343.89,12.61,3.64,11.42,25.47,70.83,1.05,0.0526,0
1.8,363.81,10.19,3.86,10.07,24.09,80.72,1,0.065,0
3.45,444.4,19.65,9.82,12.5,23.52,63.99,0.95,0.0804,1.3
3.57,286.46,21.21,11.68,10.63,22.67,69.67,0.9,0.0787,4.4
3.72,228.89,20.25,7.34,11.14,28.43,55.99,0.85,0.074,0
1.58,258.19,8.86,2.36,15.78,22.15,86.02,0.8,0.0826,0
2.87,309.56,15.95,5.65,16.21,25.51,75.76,0.8875,0.1002,0
1.87,264.53,10.44,1.61,15.04,23.79,79.5,0.975,0.0974,0
3.05,241.88,16.79,7.31,14.08,26.26,73.91,1.0625,0.0878,0
2.92,155.11,16.67,7.14,11.83,24.33,76.92,1.15,0.1085,0
2.95,234.3,16.85,8.06,9.96,23.48,73.94,1.2375,0.1069,0
3.26,312.39,18.02,8.32,13.84,25.43,73.12,1.325,0.0905,1.4
1.42,205.46,7.76,1.01,17.54,23.74,79.92,1.4125,0.0799,9.9
2.95,104.48,15.81,6.12,15.23,27.34,75.01,1.5,0.0747,0
3.47,137.98,18.54,9.95,13.87,27.88,75.34,1.4625,0.0698,0
2.35,267.41,13.11,4.3,12.75,24.08,81.42,1.425,0.066,0
2.52,326.14,15.02,5.85,12.6,20.7,67.22,1.3875,0.065,0
2.34,298.56,15.04,7.52,7.93,18.33,82.96,1.35,0.0643,2.2
2.78,307.97,17.05,7.69,6.05,20.6,67.33,1.3125,0.0649,0
1.81,401.55,10.45,1.95,13.21,21.59,77.84,1.275,0.063,3.4
2.49,168.22,14.37,6.7,11.75,22.26,73.13,1.2375,0.0624,0
1.71,189.23,9.92,3.29,10.3,24.15,81.37,1.2,0.0618,0.5
2.74,240.46,16.47,8.3,8.93,21.07,76.2,1.2,0.0645,13.4
2.24,134.05,14.16,5.08,7.85,19.76,76.17,1.2,0.0642,0
2.91,138.1,18.1,10.61,6.2,21.24,71.14,1.2,0.0641,0
3.32,251.84,19.23,11.64,8.26,23.64,65.68,1.2,0.0623,0
1.36,158.81,7.56,1.48,15.87,22.44,80.3,1.2,0.0608,0
2.51,103.07,13.68,4.74,16.96,26.16,84.23,1.2,0.0705,0
2.28,164.43,12.28,2.24,16.45,26.17,78.93,1.2,0.0806,25.4
1.36,158.96,7.87,2.38,12.59,20.84,89.93,1.2,0.075,13.2
2.24,327.78,13.73,7.34,10.33,18.59,75.52,1.1625,0.0806,0
2.1,284.35,12.91,5.29,9.36,19.58,73.89,1.125,0.0727,0
2.57,236.03,14.7,5.91,12.92,24.3,67.53,1.0875,0.0678,0
1.51,229.01,8.83,1.34,13.63,21.4,79.16,1.05,0.0658,0.3
2.84,408.51,15.68,8.93,14.07,25.78,69.45,1.0125,0.0644,0
0.79,242.73,4.78,0.25,12.96,19.94,88.41,0.975,0.0631,1.3
2.38,156.89,14.69,7.07,7.33,20.14,74.8,0.9375,0.0625,0
2.54,184.86,16.14,9.14,4.41,20.68,72.88,0.9,0.0608,0
1.97,224.06,12.06,6.42,9.47,20.46,77.49,0.9,0.0598,0
2.39,161.28,14.46,7.64,8.12,23.31,73.78,0.9,0.0582,0
2.8,161.87,16.38,10.88,8.31,25.97,65.66,0.9,0.0573,0
2.99,341.77,16.41,11.51,12.94,28.72,59.71,0.9,0.0562,0.4
2.63,340.67,14.58,9.74,13.07,25.92,69.19,0.9,0.0548,0
2.51,365.89,13.7,8.23,14.25,25.25,64.82,0.9,0.0534,0
1.57,577.46,9.36,4.47,10.85,20.57,66.61,0.9,0.0519,0.1
1.1,332.01,7.18,1.58,9.8,16.4,85.03,0.9,0.0533,0.1
0.38,235.8,2.51,0.15,7.2,11.65,95.48,0.8875,0.0565,0
1.81,232.82,12.72,8.69,4.18,15.47,80.88,0.875,0.0576,0
2.03,95.75,13.64,9.51,2.16,16.22,78.73,0.8625,0.0576,0
2.14,225.91,14.27,8.76,4.1,19.24,69.79,0.85,0.0573,0
2.38,165.14,15.01,10.67,5.87,22.37,68.79,0.8375,0.0574,0
1.32,261.66,8.72,4.12,3.57,16.76,75.09,0.825,0.0572,0
1.9,87.95,13.89,10.39,0.85,15.69,77.57,0.8125,0.0562,0
1.84,126.06,12.72,7.81,-0.51,17.32,75.96,0.8,0.0557,0
1.48,260.33,10.29,6.79,5.74,13.71,81.25,0.7875,0.0563,0
0.68,360.93,4.53,2.25,7.2,15.91,84.68,0.775,0.0559,0
1.62,221.55,10.45,7.2,7.19,16.7,77.09,0.7625,0.0562,0
1.44,230.39,8.67,4.61,8.65,18.72,81.93,0.75,0.0561,0
2.09,128.19,13.28,10.19,6.57,22.14,79.66,0.7375,0.0558,0
2,205.48,12.08,9.71,7.26,23.76,78.03,0.725,0.0555,0
1.72,278.32,11.83,8,3.02,15.55,77.25,0.7125,0.0551,0
1.56,108.08,11,8.66,1.34,17.39,81.05,0.7,0.0531,2.4
1.79,98.82,11.82,7.72,3.29,19.57,81.08,0.7,0.0527,0
1.97,235.99,11.89,9.67,6.12,24.16,74,0.7,0.0525,0
1.52,265.12,8.76,6.1,10.74,24.1,70.87,0.7,0.053,0
1.81,327.05,10.09,8.43,14.21,24.73,71.47,0.7,0.0525,0
1.97,291.54,10.66,9.31,14.82,27.24,62.88,0.7,0.0517,0
1.84,317.8,10.4,8.41,13.35,26.04,59.01,0.7,0.051,0
1.61,194.14,9.27,7.04,10.86,24.63,65.5,0.7,0.0503,0
1.36,124.91,8.29,5.79,8.14,24.99,72.61,0.7,0.0513,0
1.45,126,8.84,8.49,8.52,21,82.83,0.6875,0.0504,0
0.62,237.75,4.13,1.24,8.7,15.95,84.08,0.675,0.0496,0
1.35,183.27,9.14,7.11,4.08,16.77,82.89,0.6625,0.049,0
1.16,86.74,8.4,6.8,0.63,15.35,85.54,0.65,0.0474,0
1.2,101.99,8.33,7.67,2.99,16.7,80.38,0.6375,0.0468,0
1.07,230.14,6.87,5.18,1.64,16.1,79.61,0.625,0.0472,0
0.52,433.38,3.46,0.98,2.06,14.86,79.8,0.6125,0.0463,0
0.55,346.21,3.57,1.59,12.29,15.8,88.92,0.6,0.0475,0
0.39,273.03,2.46,0.14,10.41,13.47,84.8,0.6375,0.0478,0.7
0.37,372.68,2.69,0.3,4.29,11.76,87.95,0.675,0.047,4.1
0.99,233.83,7.48,7.29,1.67,11.39,87.26,0.7125,0.0475,0
0.85,417.84,6.9,6.19,1.44,7.37,78.64,0.75,0.0469,0
0.2,425.97,1.71,0,2.26,6.25,84.75,0.7875,0.0469,0
0.39,475.61,2.86,0.44,3.5,9.06,90.55,0.825,0.0511,0
0.93,311.08,6.67,5.87,3.52,11.17,79.69,0.8625,0.0536,0
0.39,277.2,2.74,0.16,7.57,12.32,82.02,0.9,0.0554,0
0.93,259.09,6.62,6.29,1.05,11.71,84.48,0.8125,0.057,0
0.78,143.05,6.47,7.47,-1.75,10.03,89.77,0.725,0.0559,0
0.85,168.21,6.55,6.79,-1.87,12.62,89.2,0.6375,0.0559,0
0.57,179.24,4.07,2.76,4.31,11.85,93.12,0.55,0.057,1
0.95,208.5,6.12,5.85,5.45,18.29,81.36,0.4625,0.0584,0
0.63,354.01,4.01,2.83,8.03,15,78.68,0.375,0.0588,14.8
0.96,247.11,6.71,7.75,4,13.49,82.41,0.2875,0.059,3.4
0.63,237.88,4.1,2.75,5.22,12.6,86.2,0.2,0.0585,0
0.2,409.2,1.25,0.21,10.4,13.66,86.72,0.35,0.0593,1.9
0.35,426.89,2.26,0.53,9.71,13.8,85.09,0.5,0.062,16.4
0.18,180.91,1.21,0.14,8.53,11.41,95.47,0.65,0.0646,0
0.63,398.06,4.27,4.57,6.51,13,86.7,0.8,0.0646,0
0.77,212.4,5.64,7.85,3.07,12.79,89.58,0.95,0.0642,12.3
0.77,196.69,5.91,7.45,1.98,12.01,88.93,1.1,0.0634,0
0.65,193.42,5.46,6.91,-1.43,10.5,86.95,1.25,0.0626,0
0.7,338.67,5.82,7.63,0.18,9.32,78.3,1.4,0.0618,0
0.71,364.01,5.56,6.98,-1.57,7.11,70.57,1.275,0.0605,0
0.3,504.58,2.31,1.23,1.66,6.75,80.17,1.15,0.0602,0
0.18,556.61,1.32,0.07,1.85,4.37,74.29,1.025,0.0599,0
0.41,289.18,3.42,3.11,1.06,5.37,83.07,0.9,0.0599,3.9
0.23,218,2.08,1.4,-0.95,5.12,86.72,0.775,0.0599,3.2
0.49,197.35,4.23,5.01,-2.12,8.1,88.77,0.65,0.0593,2.3
0.1,212.68,1.02,0,-0.59,3.23,96.1,0.525,0.059,1.4
0.1,248.72,0.75,0,2.24,4.29,96.17,0.4,0.0597,0.3
0.19,284.85,1.36,0.01,2.98,6.29,89.33,0.5125,0.0599,0
0.24,198.61,1.91,0.42,1.16,5.55,85.88,0.625,0.0599,11.6
0.21,420.95,1.56,0,1.47,9.21,86.31,0.7375,0.0594,0
0.12,433.33,0.96,0.71,8.54,10.85,83.66,0.85,0.0605,0
0.41,376.38,3.01,2.13,5.96,11.66,83.44,0.9625,0.0611,0
0.37,445.96,2.6,1.73,4.95,9.91,88.86,1.075,0.0611,0
0.1,466.92,0.7,0,9.31,13.75,93.94,1.1875,0.0667,0
0.31,450.93,2.07,1.62,7.57,13.36,88.94,1.3,0.0714,9.5
0.5,141.57,4.16,5.92,-0.12,9.01,90.26,1.3,0.0719,2.3
0.22,263.09,1.65,0.02,0.6,8.59,91.32,1.3,0.0706,6.7
0.1,421.26,0.98,0,8.26,12.61,93.54,1.3,0.072,0
0.1,570.1,0.64,0,5.75,12.15,90.76,1.3,0.081,0
0.16,683.49,1.04,0.25,5.74,10.65,83.17,1.3,0.0845,0
0.28,516.49,1.83,1.5,4.86,9.64,85.37,1.3,0.0916,0
0.26,295.86,2.15,2.27,2.08,7.23,86.26,1.3,0.0892,0
0.35,172.6,2.99,3.77,-1.12,7.5,87.14,1.3,0.0898,0.9
0.18,152.44,1.77,0.27,-2.66,4.31,93.45,1.3125,0.0899,0
0.38,313.46,3.62,6.08,-0.68,2.96,87.96,1.325,0.0891,0
0.19,224.01,1.73,1.03,-1.21,1.94,87.01,1.3375,0.088,0
0.09,324.15,1.04,0,-0.43,0.98,71.06,1.35,0.0874,0
0.09,275.56,0.88,0,-0.9,3.19,95.77,1.3625,0.0858,0
0.13,320.86,0.97,0.5,2.33,7.95,94.64,1.375,0.0928,0
0.39,365.04,3.04,5.9,4,8.19,83.58,1.3875,0.0969,0
0.21,353.66,1.7,0.5,4.93,9.83,85.06,1.4,0.0955,1.1
0.15,429.37,1.09,0,5.68,8.59,87.92,1.2625,0.094,5.4
0.1,625.66,0.68,0,7.64,13.04,85.87,1.125,0.1024,5.6
0.19,429.66,1.43,0.56,7.36,10.9,87,0.9875,0.108,14.6
0.1,280.17,0.68,0,5.64,9.08,95.98,0.85,0.1099,1.9
0.47,168.4,3.8,5.68,0.2,7.33,88.91,0.7125,0.1139,0
0.32,255.75,2.25,1.36,-1.42,6.18,86.22,0.575,0.11,0
0.23,211.1,1.67,0.85,-1.63,4.35,91.44,0.4375,0.109,0
0.28,106.07,2.55,2.63,-2.46,5.13,86.45,0.3,0.1081,0
0.12,187.09,1.25,0.92,-3.91,3.2,94.02,0.32,0.107,0
0.1,441.56,0.98,0,2.99,9.71,91.35,0.34,0.1066,0
0.2,272.9,1.43,0.06,5.23,8.94,90.78,0.36,0.106,2.7
0.1,237.13,1.03,0.06,7.44,9.78,95.06,0.38,0.1071,0.4
