"EV24","FG","Q","SQ","TN","TX","UG","LAI","VWC5_imputed","rd_imputed"
0.52,592.67,3.55,0.09,9.16,12.04,86.35,0.6,0.3385,3.1
1.57,389.18,11.59,6.74,1.6,11.07,72.57,0.6,0.3373,0.4
1.97,269.55,14.94,9.1,-0.91,12.43,67.79,0.6,0.3167,0
2.25,369.8,15.9,9.6,1.35,14.36,72.25,0.6,0.3003,0
2.21,423.61,15.46,9.54,4.06,14.06,68.63,0.6,0.2876,0
2.41,419.2,17.15,10.97,1.93,15.32,57.64,0.6,0.2758,0
2.22,309.47,15.58,8.06,2.75,14.32,74.71,0.6,0.2649,0
2.67,226.94,18.41,11.63,1.63,17.8,61.99,0.6,0.2551,0
2.64,237.89,17.26,11.26,1.46,19.86,64.01,0.6,0.2442,0.1
1.04,378.78,6.64,1.35,8.62,16.03,77.1,0.6,0.2366,0
2.64,316.96,15.75,8.43,10.64,22.25,63.26,0.6,0.2289,0
2.42,307.96,14.42,6.59,9.1,23.39,67.06,0.6125,0.2177,0.1
0.97,187.64,6.43,0.68,7.3,14.85,88.77,0.625,0.2118,0.9
2.37,221.03,15.92,8.73,5.1,17.86,80.82,0.6375,0.2083,0
1.84,115.77,13.11,5.77,3.49,15.19,84.64,0.65,0.2012,0
2.22,146.68,15,8.75,1.93,17,72.35,0.6625,0.1922,0
1.49,306.83,10.57,1.99,4.31,14.03,78.5,0.675,0.1845,0
1.04,244.74,7.57,1.66,3.05,11.05,77.75,0.6875,0.1776,0
1.19,243.74,8.29,1.38,2.4,14.19,74.9,0.7,0.1718,0
1.92,121.27,13.22,4.91,3.19,14.86,72.91,0.7,0.1627,0
3.22,131.95,20.77,11.92,0.67,22.59,64.8,0.7,0.145,0
1.76,344.52,12.08,4.44,3.69,14.62,69.2,0.7,0.133,0
1.85,299.32,13.1,5.85,1.29,15.3,71.91,0.7,0.1247,0
0.97,460.03,6.81,0.44,6.28,12.7,79.12,0.7,0.1168,1.8
1.87,339.39,13.17,4.97,1.51,13.79,76.31,0.7,0.113,0
0.73,264.54,5.32,0.36,1.8,11.93,76.7,0.7,0.1087,1.1
1.6,439.26,11.11,4.07,4.6,13.01,72.17,0.7,0.1068,0.3
1.46,301.79,10.66,3.2,3.78,11.27,73.75,0.675,0.1043,15
2.09,359.65,15.95,7.13,0.9,11.78,75.64,0.65,0.2082,0.4
2.22,287.08,17.32,9.82,-0.97,10.99,71.04,0.625,0.2354,0.4
2.23,269.66,18.39,8.93,-2.14,9.18,61.32,0.6,0.2282,0
2.94,139.66,22.76,13.07,-4.11,12.7,60.28,0.575,0.2179,0
1.3,358.05,8.93,0.64,4.43,15.28,70.06,0.55,0.2084,2.9
1.84,361.49,13.43,4.97,3.01,11.4,70.39,0.525,0.2021,0
1.71,246.09,13.02,4.89,0.94,11.27,73.81,0.5,0.1957,0
1.96,376.15,13.62,3.4,1.12,15.14,70.12,0.5125,0.1879,1.5
2.68,384.37,20.77,10.75,-0.25,10.89,72.39,0.525,0.18,0
2.45,216.85,18.15,8.14,-0.59,11.56,72.94,0.5375,0.169,0.4
2.08,224.8,16.36,7.71,-2.55,12,68.51,0.55,0.1592,0
1.63,257.72,11.86,4.02,0.89,12.27,75.31,0.5625,0.1534,0.8
2.38,161.34,17.25,7.82,0.16,13.77,66.36,0.575,0.1466,0
3.74,495.78,24,12.17,3.19,19.22,47.16,0.5875,0.1329,1.7
1.12,244.02,7.34,0.31,6.19,13.19,75.81,0.6,0.1212,1.1
1.22,207.93,8.37,1.54,5.11,15.1,88.18,0.5875,0.1201,3.9
1.46,261.24,9.77,1.78,7.46,15.49,83.27,0.575,0.1198,3.4
1.85,411.7,12.38,2.02,7.93,14.91,79.5,0.5625,0.12,0.6
0.93,283.11,6.62,0.47,5.39,12.06,86.63,0.55,0.1192,0
3.8,347.13,24.09,11,5.52,20.02,72.64,0.5375,0.1169,0
1.71,307.32,11.02,2.23,7.76,17.08,79.33,0.525,0.1127,0
1.49,293.08,10.25,3.67,3.9,15.55,72.2,0.5125,0.1101,0
3.06,201.26,22,10.4,0.58,14.56,65.65,0.5,0.1042,0
3.93,150.02,27.15,14,-0.58,17.14,63.35,0.5125,0.0963,0
3.36,271.46,20.2,8.49,5.19,23.5,66.38,0.525,0.0896,2.8
2.75,287.24,16.15,4.56,11.7,22.53,75.58,0.5375,0.086,2.2
2.89,277.89,17.27,5.25,9.55,22.14,80,0.55,0.0832,0.6
3.04,295,18.56,7.42,7.29,21.93,70.87,0.5625,0.0805,0.4
4.4,203.75,26.25,11.75,4.43,22.49,58.7,0.575,0.0771,0
2.96,226.66,15.64,2.88,15.39,27.5,60.51,0.5875,0.0753,0
4.91,284.41,25.45,11.38,14.65,30.01,51.99,0.6,0.0737,2.8
1.5,256.89,8.69,1.05,15.47,21.44,83.44,0.65,0.0722,1.8
1.19,368.14,7.61,0.34,9.82,16.63,82.78,0.7,0.08,2.6
3.28,263.78,20.73,8.95,7.01,18.04,73.09,0.75,0.1145,0
3.63,146.44,22.25,10.56,5.56,21.2,63.05,0.8,0.1069,0
4.63,192.07,26.1,11.9,8.24,25.41,58.09,0.85,0.0986,0
4.27,313.47,24.69,11.59,10.64,23.81,61.69,0.9,0.09,0
3.29,254.72,18.84,6.52,9.2,23.73,71.54,0.95,0.0831,0
4.78,214.76,27.68,12.9,8.6,24.82,69.15,1,0.0786,0
5.36,302.83,28.88,14.57,11.61,27.79,57.91,0.925,0.0751,0
5.57,305.7,28.65,14.3,13.54,32.25,52.86,0.85,0.166,1.8
4.1,192.37,22,8.74,15.53,27.91,68.76,0.775,0.1811,0
4.5,257.12,23.61,9.39,15.88,32.72,66.02,0.7,0.183,1.2
3.12,369.97,17.25,5.26,13.06,24.67,71.49,0.625,0.1722,0
3.49,260.98,19.06,8.31,11.16,23.99,68.11,0.55,0.1605,0
4.97,151.88,28.57,14.5,8.1,25.57,59.42,0.475,0.1452,0
4.46,166.12,23.75,9.26,11.47,29.07,55.93,0.4,0.1643,0
3.14,221.61,17.29,4.2,15.04,25.6,71.58,0.525,0.182,7.4
3.67,292.48,21.62,10.34,8.76,20.84,67.03,0.65,0.1968,0
3.78,303.74,22.02,7.53,7.8,23.05,56.54,0.775,0.1918,2.2
2.57,603.6,15.2,5.31,12.13,18.59,67.49,0.9,0.1945,5.8
2.37,628.51,14.64,6.05,10.88,18.49,66.28,1.025,0.2042,2
3.34,390.15,18.99,5.19,11.97,24.35,65.47,1.15,0.202,4.9
2.69,323.99,15.83,6.78,10.98,20.78,74.4,1.275,0.2118,6.7
4.49,256.72,25.62,12.08,9.75,24.39,66.68,1.4,0.2239,0
3.53,300.76,18.97,4.75,13.98,28.68,60.93,1.4125,0.2129,0
1.93,442.43,11.37,3.03,13.02,18.31,66.98,1.425,0.2013,0
2.61,240.81,15.59,6.65,9.34,20.73,70.74,1.4375,0.1919,0
5.16,180.59,29.47,14.77,7.6,25.14,61.19,1.45,0.2083,0
4.43,331.61,23.77,10.53,12.68,29.14,58.08,1.4625,0.2104,0
2.27,370.62,13.45,4.13,9.54,19.87,69.18,1.475,0.1961,0
1.93,227.22,10.69,0.6,11.21,23.12,74.32,1.4875,0.1868,0
4.67,119.59,25.15,12.9,11.14,28.22,70.25,1.5,0.1738,0
5.65,152.56,29.11,15.04,14.35,31.66,58.23,1.6125,0.1513,0
5.03,308.68,26.12,11.48,15.84,30.2,64.21,1.725,0.1285,0
5.15,238.86,27.17,13.37,13.91,29.76,59.76,1.8375,0.1138,0
4.68,411.83,23.81,9.18,17.66,34.52,58.88,1.95,0.1066,0.5
3.83,424.72,20.93,6.85,16.16,26.11,64.53,2.0625,0.0987,0
1.15,439.37,6.73,0.91,14.68,18.96,82.62,2.175,0.0928,0.9
1.76,390.69,9.81,1.51,16.07,20.7,77.86,2.2875,0.0908,0.4
4.76,278.22,27.08,11.73,12.75,23.13,61.9,2.4,0.0872,0
1.72,313.35,10.11,1.33,11.28,20.94,73.56,2.3,0.0819,3.3
1.47,244.69,8.47,1.11,13.55,22.12,90.38,2.2,0.1186,14.6
2.24,208.23,12.98,1.07,12.66,22.43,81.26,2.1,0.1818,0.4
2.6,307.68,15.02,2.2,12.19,22.54,78.78,2,0.1794,11.3
1.21,287.05,7.16,1.76,13.03,20.24,91.19,1.9,0.209,0.7
2.66,297.99,15.8,5.74,9.17,20.8,81.23,1.8,0.2266,1.1
3.52,315.96,20.61,8.49,7.4,23.44,68.61,1.7,0.2198,0
3.05,173.8,16.66,4.1,13.99,23.4,77.22,1.6,0.2098,0
4.18,153.04,23.07,10.09,12.35,26.89,71.1,1.775,0.1995,0
3.87,171.38,20.97,7.96,11.62,27.82,74.7,1.95,0.1869,9.5
4.32,275.08,23.11,10.01,15.7,27.73,79.14,2.125,0.2178,0
3.29,193.57,18.32,4.29,13.9,26.75,73.81,2.3,0.209,0
4.81,157.14,26.97,12.7,11.86,24.79,66.23,2.475,0.1922,0
3.39,181.16,18.77,4.08,15,27.05,73.81,2.65,0.172,0.6
2.44,315,13.83,1.9,14.61,22.38,76.48,2.825,0.1521,16.7
1.48,307.97,8.9,3.6,9.44,18.32,87.21,3,0.2285,32.3
3.47,93.59,20.95,7.41,7.28,21,72.07,2.9125,0.2635,0
2.29,249.43,14.36,5.34,8.98,19.91,79.53,2.825,0.2475,3.6
2.88,209.36,16.97,4.77,9.77,21.47,72.2,2.7375,0.2369,0.2
1.64,247.23,9.22,0.67,15.81,22.63,84.81,2.65,0.2265,6.3
4.81,185.37,26.99,11.21,13.51,23.9,71.93,2.5625,0.2375,0
4.94,311.01,27.66,12.15,11.9,26.72,65.31,2.475,0.2264,0
3.56,287,18.57,7.6,17.77,30.6,69.08,2.3875,0.2071,10.8
2.91,315.09,16.06,4.34,13.05,25.84,79.47,2.3,0.24,0
4.77,208.4,26.91,13.2,10.57,24.12,62.43,2.1,0.2433,0
3.63,228.74,19.88,5.65,15.06,26.47,71.73,1.9,0.2201,11.7
2.7,321.15,16.03,5.75,13.52,20.49,85.81,1.7,0.2614,16
2.65,179.04,15.65,4.73,13.27,20.44,84.92,1.5,0.3101,3.7
1.89,338.88,11.14,2.1,13.62,19.74,89.13,1.3,0.2857,6.5
3.65,272.51,20.48,8.41,13.93,23.52,77.14,1.1,0.2871,0.2
2.85,334.57,16.17,4.59,13.69,21.45,74.98,0.9,0.2644,0
2.25,407.08,13.15,4.24,13.14,21.04,78.42,0.7,0.2497,1.3
2.02,364.5,11.08,1.48,15.92,23.78,74.67,0.8375,0.2377,0
3.21,380.94,17.66,8.13,13.73,25.31,75.12,0.975,0.2257,1.1
3.76,196.94,21.28,8.98,11.98,24.23,72.14,1.1125,0.2133,0
2.14,113.91,12.01,2.73,13.31,23.34,77.55,1.25,0.2014,0
2.36,221.24,13.46,2.06,14.09,23.54,79.01,1.3875,0.1917,2.9
2.87,477.11,15.78,7,16.16,23.52,72.69,1.525,0.1804,0.1
2.38,435.16,13.7,4.05,12.04,22.24,72.06,1.6625,0.1604,0.6
1.8,226.74,10.8,2.81,9.93,20.09,85.86,1.8,0.1548,2.4489
3.49,187.89,20.95,10.57,8.31,22.32,75.66,1.8375,0.1569,0.1
4.1,155.54,23.77,12.64,8.26,24.1,69.67,1.875,0.1481,0
0.94,222.7,5.48,0,12.99,19.73,87.91,1.9125,0.1466,3.7
3.15,290.76,18.17,6.98,12.13,22.18,77.32,1.95,0.1955,0
1.03,128.23,6.17,0.95,12,18.94,88.88,1.9875,0.205,10.8
2.21,172.64,12.98,2.61,13.6,20.39,78.71,2.025,0.2034,2.8
1.46,327.68,8.56,1.98,12.79,21.37,88.97,2.0625,0.1934,0.8
2.71,174.53,15.85,5.47,10.37,22.3,81.67,2.1,0.1946,0
3.85,193.35,21.63,10.68,10.88,25.55,74.98,2.05,0.2044,0
1.61,168.41,9.02,2.52,13.65,25.19,87.51,2,0.2028,3
2.88,117.62,16.47,4.88,12.27,23.87,83.37,1.95,0.2123,0
1.02,295.75,5.96,0.68,12.12,20.91,89.01,1.9,0.2234,0.7
1.75,294.12,8.93,1.91,10.83,21.24,87.86,1.85,0.2174,5.2
2.3,390.81,14.01,6.24,11.72,19.53,80.7,1.8,0.2084,2.3
2.5,305.98,15.05,6.38,11.27,20.36,78.9,1.75,0.1979,0
3.17,123.15,18.38,8.92,9.27,22.4,77.18,1.7,0.1868,0
3.39,179.21,19.28,9.53,12.05,24.21,71.19,1.6875,0.1756,0
3.54,252.96,19.49,9.68,12.27,26.76,68.9,1.675,0.162,0
2.38,275.03,13.54,5.08,11.77,23.61,78.02,1.6625,0.1488,0
3.02,128.17,17.18,7.99,9.86,24.04,74.32,1.65,0.1354,0
2.99,136.98,16.58,6.4,12.18,25.9,72.73,1.6375,0.1236,0
3.46,112.76,19.6,10.52,12.21,25.07,72.68,1.625,0.1136,0
3.41,101.35,18.94,10.11,10.85,27.76,73.74,1.6125,0.1664,0
3.65,148.15,19.1,10.62,12.92,30.66,72.85,1.6,0.2078,4.5
1.59,240.6,9.01,0.82,14.34,24.12,89.02,1.6,0.2047,17.8
1.99,221.9,12.15,4.94,10.52,19.75,83.58,1.6,0.2048,0.3
2.24,119.98,13.54,5.98,9.44,20.24,81.74,1.6,0.1988,3.6
2.59,143.82,16.04,8.12,8.12,20.13,78.61,1.6,0.1918,0
2.64,107.48,16.38,8.76,6.55,20.73,77.93,1.6,0.1861,0
2.35,200.38,14.08,5.25,9.01,22.42,77.45,1.6,0.1905,0
1.68,225.91,9.28,2.01,15.92,23.54,83.72,1.6,0.1953,6
1.71,387.51,10.16,3.43,12.87,19.78,79.41,1.6,0.1967,0.5
1.6,334.18,9.41,2.72,11.3,18.81,79.31,1.5,0.2222,0.5
0.49,499.27,2.83,0,13.75,16.04,90.54,1.4,0.2237,9.5
1.66,270.2,10.5,4.06,9.21,17.92,89.57,1.3,0.2176,0.9
2.23,462.16,13.99,8.13,7.81,18.29,80.41,1.2,0.211,1
1.79,625.52,10.88,5.69,12.38,18.62,78.6,1.1,0.2178,2.1
2.26,460.46,13.98,8.99,11.49,18.03,79.49,1,0.2591,8.2
1.96,699.38,12.14,5.91,11.1,18.78,78.39,0.9,0.257,11.7
1.14,474.46,7.71,2.27,9.13,14.5,91.26,0.8,0.2524,14.3
1.7,289.51,11.27,5.33,7.19,16.18,88.79,0.85,0.2527,2.4
1.55,203.97,10.36,4.67,6.95,15.1,89.12,0.9,0.2657,0
2.07,121.64,13.76,7.48,5.14,17.01,84.99,0.95,0.2609,2.8
1.18,233.37,7.82,2.47,7.96,15.63,92.06,1,0.2529,13.2
1.34,151.07,8.69,3.32,8.1,16.25,91.52,1.05,0.2461,0
1.69,223.18,10.9,4.97,8.03,17.56,85.04,1.1,0.2405,0
2.12,184.73,13.56,10.06,8.16,18.94,80,1.15,0.2364,0
1.62,122.99,10.24,4.3,6.25,19.98,85.72,1.2,0.232,0.4
2.04,85.86,13.45,7.62,5.62,18.32,85.31,1.075,0.2285,0
2.11,153.29,13.36,8.66,5.49,19.91,85.99,0.95,0.226,0
1.44,196.42,9.04,3.09,8.62,18.82,88.92,0.825,0.2224,0
1.34,187.24,8.41,3.3,9.13,18.22,92.53,0.7,0.2216,0
1.99,181.38,12.02,7.31,7.71,21.28,82.91,0.575,0.2272,1.5
1.28,188.08,7.25,2.18,12.64,20.76,89.7,0.45,0.2623,1.6
1.88,206.04,10.65,5.53,13.09,23.21,87.92,0.325,0.2612,11.3
0.46,158.64,2.92,0.8,8.38,16.25,95.94,0.2,0.2523,7.3
1.54,387.88,9.51,4.61,8.91,18.63,77.82,0.275,0.2472,0.5
1.35,515.07,8.16,3.8,12.66,18.94,78.37,0.35,0.2425,2.1
1.54,354.77,9.8,6.77,10.28,16.03,80.93,0.425,0.2616,0.3
0.94,458.62,6.02,0.9,9.83,14.59,76.79,0.5,0.2635,8.3
1.19,545.61,7.59,5.17,7.09,15.64,83.43,0.575,0.2689,3.2
1.45,340.51,9.5,6.03,6.7,14.81,86.4,0.65,0.276,2.1
0.33,460.65,2.14,0,9.36,12.66,90.07,0.725,0.268,8
0.94,198.77,6.18,3.47,6.81,14.95,89.87,0.8,0.2636,0.3
0.6,203.49,3.77,0.11,5.99,14.57,92.93,0.8125,0.2587,1.3
0.78,380.02,4.68,1.66,12.16,15.96,88.78,0.825,0.2535,0.6
0.6,500.5,3.67,0.04,13.07,15.9,78.94,0.8375,0.249,0.5
1.23,372.41,7.75,4.7,8.92,16.11,80.46,0.85,0.2447,0.1
1.28,288.13,7.68,4.44,8.78,19.69,86.86,0.8625,0.24,0
1.76,233.79,10.48,9.18,10.64,21.33,88.13,0.875,0.2356,0
1.75,239.54,10.37,9.37,9.18,23.03,81.06,0.8875,0.2326,0
1.64,270.11,9.19,8.04,13.73,24.62,76.72,0.9,0.2296,0
0.78,192.96,4.89,0.4,9.86,17,87.56,0.8625,0.2282,0
1.39,139.11,8.59,6.79,9.94,19.68,89.25,0.825,0.2289,0
1.41,233.57,8.53,8.53,10,20.97,80.44,0.7875,0.2266,0.6
0.69,511.39,4.36,2.32,10.09,17.08,78.89,0.75,0.2239,2
0.85,409.8,5.34,4.36,9.53,17.9,78.54,0.7125,0.2209,5.7
0.62,501.64,4.16,1.6,9.13,12.44,87.83,0.675,0.2222,4.6
0.85,362.65,5.59,4.11,8.44,15.65,84.55,0.6375,0.2332,0.9
0.3,387.54,1.83,0,12.58,16.63,94.84,0.6,0.2344,0.1
0.39,356.41,2.44,1,10.1,16.48,90.94,0.625,0.2336,0.1
0.7,240.78,4.44,1.93,11.2,16.84,91.82,0.65,0.2318,0
1.06,293.26,7.02,7.16,8.15,14.42,80.62,0.675,0.2295,0
0.39,518.09,2.62,0.01,7.77,14.48,87.3,0.7,0.2263,8.4
0.91,495.07,6.27,6.06,5.23,14.36,76.59,0.725,0.2416,0.3
0.95,201.94,7.13,7.45,3.36,11.76,82.31,0.75,0.2469,0
0.4,331.88,2.56,0,6.49,10.84,85.35,0.775,0.2444,0.2
0.73,318.81,4.91,3.52,8.99,13.92,81.67,0.8,0.2407,0
0.52,246.31,3.58,1.86,5.08,12.84,88.82,0.7125,0.2392,0.3
0.5,164.72,3.6,1.93,4.85,12.71,94.49,0.625,0.237,0
0.78,297.18,5.28,4.42,5.04,14.9,89.87,0.5375,0.2346,7.5
0.65,225.02,4.71,4.2,1.78,11.42,90.48,0.45,0.2477,0.9
0.9,114.37,6.45,7.15,-0.68,10.66,89.29,0.3625,0.2622,0
0.61,115.74,5.68,6.18,-2.18,8.07,93.3,0.275,0.2599,0.1
0.16,149.99,1.27,0,4.06,7.47,95.71,0.1875,0.2601,0
0.49,309.99,3.34,1.65,5.66,9.81,90.8,0.1,0.2575,0.3
0.35,442.22,2.65,2.29,3.62,11.61,86.81,0.225,0.2553,1.8
0.25,285.34,1.99,0.63,2.9,8.47,92.55,0.35,0.2561,1.5
0.38,226.52,2.82,2.19,2.35,6.32,93.56,0.475,0.2624,1.4
0.72,231.81,5.71,7.16,-0.15,9.92,87.65,0.6,0.2693,0
0.39,353.36,2.96,0.74,-0.26,8.98,89.71,0.725,0.2655,0.3
0.18,236.63,1.34,0,7.59,9.4,97,0.85,0.2623,0.4
0.17,254.31,1.18,0.13,7.45,9.88,96.51,0.975,0.262,1.4
0.6,141.84,4.87,5.71,0.41,10.23,87.05,1.1,0.262,0.1
0.39,376.26,2.83,1.05,2.49,8.21,86.91,1.0875,0.261,4.9
0.6,335.71,4.42,5.4,1.91,9.36,86.37,1.075,0.2725,1.9
0.1,404.03,0.8,0,3.85,11.23,93.97,1.0625,0.2848,12.4
0.1,459.86,0.67,0,9.76,11.95,92.63,1.05,0.3274,3.9
0.58,545.63,3.99,4.24,9.37,13.14,74.58,1.0375,0.3015,0.1
0.31,582.15,1.95,1.68,6.72,15.11,72.25,1.025,0.2907,10.9
0.3,178.52,2.22,1.64,3.84,9.34,93.09,1.0125,0.3149,3.1
0.39,238.65,3.2,1.91,-0.04,6.76,90.95,1,0.3134,0.6
0.34,414.92,2.81,2.5,1.9,6.86,87.45,0.8875,0.2983,1.1
0.1,542.81,0.67,0.01,3.14,8.2,91.92,0.775,0.315,13.5
0.45,354.95,3.11,3.24,-0.14,7.42,91.38,0.6625,0.3241,0.4
0.2,164.79,1.4,0,-1.24,3.12,96.26,0.55,0.3006,0.6
0.26,197.84,2.19,1.01,0.31,5.01,94.12,0.4375,0.2936,0.3
0.22,160.56,1.91,1.27,-3.29,3.97,94.6,0.325,0.291,0
0.1,194.82,1.08,0,-2.33,-0.36,98.22,0.2125,0.2904,1.1
0.1,330.51,0.78,0,-0.68,4.35,97.08,0.1,0.2887,2
0.26,270.28,2.08,1.87,2.38,9.12,93.82,0.2875,0.2952,0
0.1,353.57,0.76,0,3.12,7.24,87.66,0.475,0.2919,0
0.17,435.54,1.24,0,6.28,8.54,79.97,0.6625,0.2851,0
0.1,635.88,0.87,0.48,3.46,6.96,84.06,0.85,0.2832,8.4
0.11,429.2,1.33,1.2,0,5.1,89.42,1.0375,0.3241,19.3
0.2,471.69,1.76,1.25,-0.14,2.76,89.8,1.225,0.342,8
0.09,541.09,0.58,0,-0.13,5.44,91,1.4125,0.3356,12.4
0.08,387.33,0.61,0,-2.39,1.34,93.27,1.6,0.3383,9.1
0.29,380.88,2.51,2.71,0.31,2.25,92.44,1.4375,0.335,1.3
0.1,587.55,0.56,0.02,0.51,6.74,89.98,1.275,0.3433,13.2
0.17,470.64,1.58,1.09,0.69,5.17,89.17,1.1125,0.3358,1.9
0.15,220.19,1.23,0.41,1.1,4.9,90.36,0.95,0.3064,0.3
0.36,234.6,3.09,4.34,-0.64,5.89,92.7,0.7875,0.2949,3
0.45,313.96,3.6,4.8,-1.86,4.7,94.53,0.625,0.2988,9.4
0.16,258.35,1.25,0.14,1.24,7.05,93.76,0.4625,0.3242,0.1
0.2,209.99,1.53,0.22,2.46,7.05,94.82,0.3,0.3037,0.3
0.1,178.67,0.94,0.05,5.12,8.12,97.49,0.4125,0.2979,0.9
0.1,198.26,0.87,0,6.87,9.53,98.22,0.525,0.2948,2.6
0.12,141.74,0.81,0.08,7.88,9.55,98.04,0.6375,0.2995,0.6
0.1,492.04,0.53,0,7.97,9.5,91.4,0.75,0.2988,0
0.1,574.28,0.74,0.13,8.07,9.95,87.96,0.8625,0.2917,0
0.1,558.07,0.78,0,4,8.7,83.64,0.975,0.2855,1.3
0.29,568.14,2.09,1.94,3.83,7.51,81.25,1.0875,0.2816,1.5
0.2,382.93,1.47,0.82,2.28,6.78,85.25,1.2,0.2876,3
0.36,407.28,3.19,4.15,0.83,5.07,82.56,1.2,0.2929,0
0.18,485.88,1.47,1.42,-0.9,5.89,88.45,1.2,0.2974,10.9
0.14,565.75,0.99,0.15,3.38,12.48,84.97,1.2,0.3259,9.2
0.19,604.29,1.07,0.16,8.44,14.18,86.81,1.2,0.3394,6.9
0.3,503.77,2.3,1.88,4.81,8.88,85,1.2,0.3395,11.3
0.22,442.15,1.67,0.42,4.3,8.47,88.99,1.25,0.3405,16.8
0.1,855.42,0.93,0.34,6.22,11.3,77.63,1.3,0.3814,2.3
0.13,556.71,0.91,0.01,6.25,11.18,83.8,1.35,0.351,3
0.25,423.16,1.91,0.77,4,9.04,85.92,1.4,0.3404,4.4
0.2,258.23,1.61,0.29,0.57,6.03,92.02,1.45,0.3432,0.2
0.37,565.62,3.34,4.54,-0.04,3.25,80.87,1.5,0.3229,0
0.31,495.7,3.06,3.89,0.4,4.37,79.85,1.55,0.3096,0
0.21,252.88,1.93,0.59,0.69,6.33,89.87,1.6,0.3007,0.3
0.19,242.53,1.53,0,5.73,8.47,89.59,1.5875,0.2978,2.5
0.19,123.09,1.41,0.65,2.37,7.75,97.26,1.575,0.3007,0.1
0.1,109.13,0.86,0.06,3.69,5.21,96,1.5625,0.2975,0
0.18,245.29,1.36,0.3,2.37,6.3,87.26,1.55,0.2935,0
0.46,334.48,3.93,5.85,1.13,5.24,80.08,1.5375,0.2894,0
0.1,590.2,0.98,0,0.83,7.57,86.57,1.525,0.294,9.2
0.3,495.41,2.72,2.11,1.94,6.87,82.81,1.5125,0.3402,7.3
0.28,506.92,2.22,1.81,1.06,5.29,81.63,1.5,0.3488,6.4
0.21,656.31,1.62,0.44,0.55,10.55,84.04,1.3625,0.3548,8.5
0.4,340.76,3.59,3.74,0.94,5.51,88.33,1.225,0.3628,2.5
0.14,244.05,1.3,0.1,0.57,3.57,94.44,1.0875,0.3444,2.4
0.49,254.3,4.5,5.05,0.26,6.04,88.73,0.95,0.335,2.7
0.4,322.57,2.83,0.96,1.78,8.43,90.25,0.8125,0.3317,0.1
0.38,460.56,2.71,1.03,5.32,11.04,85.73,0.675,0.3189,0.5
0.29,673.03,1.62,0.42,7.85,14.01,81.96,0.5375,0.3072,1.3
0.25,316.28,1.99,0.04,5.65,9.23,89.82,0.4,0.3,0.4
0.36,137.09,2.72,1.07,1.52,7.31,95.13,0.45,0.2962,0
0.46,401.78,3.47,3.57,2.82,7.32,85.36,0.5,0.2915,1.8
0.37,560.14,2.58,0.96,5.66,11.11,90.59,0.55,0.2898,0
0.16,585.8,1.21,0,2.65,10.68,85,0.6,0.2936,4.7
0.58,243.77,4.59,5.6,0.28,7.11,91.53,0.65,0.3123,4
0.1,534.02,0.8,0.04,1.74,9.6,91.1,0.7,0.3425,12.7
0.28,429.18,2.3,1.91,0.66,4.9,88.02,0.75,0.3451,5.4
0.38,305.66,3.15,1.85,0.9,6.43,89.12,0.8,0.3407,1.1
0.46,233.46,3.69,1.39,-0.86,5.46,91.45,0.825,0.3272,0
0.32,370.67,3.14,1.86,-0.62,2.45,81.44,0.85,0.3151,0.6
0.72,376.93,6.72,6.66,-2.72,3.67,81.37,0.875,0.307,0
0.49,306.91,5.06,4.09,-4.52,0.75,79.61,0.9,0.3013,0
0.77,199.36,8.15,8.31,-6.66,1.69,75.18,0.925,0.2967,0
0.76,175.83,8.06,7.12,-8.32,3.5,80.24,0.95,0.2919,0
0.58,372.56,5.38,4.58,-2.76,2.61,78.6,0.975,0.2881,0.6
0.4,314.34,3.44,2.45,0.7,6.23,86.91,1,0.2871,4.2
0.58,549.88,4.34,2.94,0.66,7.47,84.72,0.975,0.305,2.1
0.8,362.87,7.08,6.84,-1.28,5.8,79.82,0.95,0.3099,0
1,367.8,8.89,8.72,-1.69,6.32,71.55,0.925,0.3044,0
1.04,402.06,9.23,8.88,-2.58,5.73,62.28,0.9,0.2966,4.4
0.23,377.06,1.86,0.57,-0.66,8.52,91.89,0.875,0.313,1.1
1.04,230.53,9.06,8.68,-2.98,8.44,84.05,0.85,0.3144,0
0.71,166.02,6.29,4.75,-4.79,6.52,83,0.825,0.304,0
1.03,189.78,9.35,8.53,-4.69,7.38,82.4,0.8,0.2965,0
0.51,165.36,4.33,1.47,-2.57,3.99,82.18,0.7875,0.2911,0
0.69,200.34,6.43,4.42,-4.35,5.2,80.27,0.775,0.2877,0
1.06,267,10.02,9.19,-4.32,4.67,75.75,0.7625,0.2842,0
1.16,389.44,10.71,9.36,-3.47,5,70.8,0.75,0.2806,0
1.14,448.75,10.96,8.9,-3.47,3.39,68.83,0.7375,0.2772,0
1.09,557.44,10.59,9.24,-4.24,3.64,55.15,0.725,0.274,0
1.14,499.73,11.7,9.63,-5.24,1.12,54.25,0.7125,0.2711,0
0.74,442.88,8.14,5.86,-5.72,0.07,68.67,0.7,0.2684,0
0.94,334.35,11.27,8.94,-8.42,0.09,69.09,0.625,0.2657,0
0.86,568.7,10.46,8.52,-9.66,-3.22,62.89,0.55,0.263,0
0.81,790.78,9.09,6.47,-7.87,0.08,46.88,0.475,0.2592,0
0.66,646.82,7.12,3.71,-7.23,-0.17,54.83,0.4,0.2546,1.4
0.65,395.22,6.38,2.89,-4.11,1.41,74.75,0.325,0.2524,0
