"EV24","FG","Q","SQ","TN","TX","UG","LAI","VWC5_imputed","rd_imputed"
0.51,577.17,3.34,0.08,9.46,12.96,85.73,0.975,0.4359,1
0.55,587.56,3.7,0.11,9.22,12.14,85.59,1.05,0.435,2.4
1.56,381.58,11.47,6.62,1.6,11.15,72.44,1.125,0.4349,0.5
1.96,265.76,14.91,9.07,-0.98,12.44,67.98,1.2,0.4385,0
2.27,367.84,15.96,9.63,1.32,14.46,72.19,1.15,0.4369,0
2.2,420.98,15.35,9.42,4.12,14.11,68.71,1.1,0.436,0
2.42,423.73,17.16,10.97,1.99,15.38,57.21,1.05,0.4354,0
2.24,308.76,15.72,8.21,2.76,14.39,74.21,1,0.4331,0
2.68,225.57,18.45,11.62,1.62,17.85,61.43,0.95,0.4213,0
2.65,239.16,17.28,11.26,1.52,19.94,63.67,0.9,0.3699,0.2
1.06,373.15,6.77,1.39,8.59,16.12,76.72,0.85,0.3352,0
2.66,312.67,15.88,8.56,10.39,22.34,62.93,0.8,0.3146,0
2.44,306.11,14.55,6.73,9.12,23.42,66.8,0.825,0.299,0.1
0.97,186.44,6.39,0.64,7.33,14.88,88.73,0.85,0.2898,1
2.37,216.95,15.91,8.71,5.07,17.95,80.43,0.875,0.2823,0
1.85,114.28,13.12,5.79,3.49,15.22,84.8,0.9,0.2738,0
2.26,144.91,15.2,8.82,1.88,17,72.47,0.925,0.2686,0
1.47,299.11,10.41,2.01,4.36,14.09,78.63,0.95,0.264,0.1
1.03,236.55,7.48,1.6,3.09,11.02,77.85,0.975,0.2606,0
1.19,238.57,8.28,1.34,2.36,14.19,74.83,1,0.2582,0
1.93,120.08,13.28,4.95,3.24,14.93,73.01,0.9625,0.2555,0
3.22,127.56,20.78,11.9,0.59,22.71,64.6,0.925,0.2526,0
1.77,336.54,11.97,4.48,3.79,14.68,69.21,0.8875,0.2498,0
1.84,292.06,13.05,5.79,1.28,15.36,72.15,0.85,0.2477,0
1.01,454.87,7.08,0.53,6.21,12.85,78.65,0.8125,0.2466,1.4
1.89,333.26,13.26,4.98,1.67,13.91,76.08,0.775,0.2473,0
0.74,257.27,5.39,0.31,1.72,11.93,76.6,0.7375,0.2457,1
1.57,430.56,10.9,3.96,4.63,13.01,72.08,0.7,0.2461,0
1.47,299.1,10.7,3.19,4.03,11.46,73.13,0.7,0.2457,13.9
2.07,354.61,15.8,7,1.14,11.82,75.66,0.7,0.2629,0.3
2.23,284.64,17.37,9.86,-0.95,11.02,71.09,0.7,0.2571,0
2.25,274.74,18.54,9.06,-2.1,9.2,61.08,0.7,0.251,0
2.94,130.77,22.88,13.12,-4.15,12.75,60.13,0.7,0.2461,0
1.3,352.9,8.9,0.64,4.15,15.32,69.55,0.7,0.2418,2.8
1.82,351.38,13.29,4.83,3.05,11.44,70.27,0.7,0.2419,0
1.71,237.21,13.01,4.88,0.95,11.3,73.54,0.7,0.2394,0
2.01,370.98,13.97,3.45,0.99,15.27,69.54,0.7125,0.2362,1.4
2.67,379.33,20.64,10.67,-0.22,10.94,71.92,0.725,0.234,0.3
2.47,214.63,18.1,8.25,-0.62,11.66,72.86,0.7375,0.2317,0.4
2.08,217.75,16.37,7.63,-2.5,12.1,68.82,0.75,0.2293,0
1.62,255.31,11.71,3.91,0.88,12.31,75.27,0.7625,0.228,0.7
2.37,160.42,17.23,7.73,0.12,13.83,66.17,0.775,0.2262,0
3.75,489.88,24.01,12.17,3.2,19.28,46.85,0.7875,0.2213,1.3
1.13,243.43,7.45,0.34,6.02,13.25,75.45,0.8,0.2153,0.9
1.21,203.32,8.26,1.54,4.99,15.04,88.38,0.85,0.2148,4.1
1.48,255.76,9.91,1.72,7.48,15.49,82.99,0.9,0.2139,3.8
1.83,403.82,12.23,1.91,8.01,15,79.79,0.95,0.2125,0.4
0.95,279.49,6.76,0.56,5.46,12.19,86.64,1,0.2118,0
3.82,345.03,24.14,11,5.49,20.13,72.51,1.05,0.2105,0
1.68,303.41,10.82,2.07,7.76,17.13,79.53,1.1,0.2044,0
1.44,286.37,9.92,3.44,3.92,15.44,72.45,1.15,0.2014,0.1
3.12,199.81,22.3,10.59,0.63,14.64,65.39,1.2,0.1932,0
3.96,150.2,27.21,14.02,-0.51,17.31,62.99,1.125,0.1766,0
3.3,264.63,19.89,8.26,5.21,23.52,67.09,1.05,0.1573,2.7
2.81,285.69,16.44,4.67,11.83,22.61,75.45,0.975,0.1445,1.6
2.92,277.19,17.46,5.45,9.53,22.22,79.65,0.9,0.1345,0.6
3.04,291.9,18.51,7.34,7.53,21.96,70.52,0.825,0.1249,0.3
4.41,198.55,26.32,11.83,4.6,22.56,58.63,0.75,0.1152,0
3.06,221.21,16.22,3.24,15.39,27.59,60.17,0.675,0.1063,0
4.93,282.5,25.55,11.57,14.67,30.06,51.88,0.6,0.0981,3
1.49,251.34,8.62,1.09,15.51,21.46,83.7,0.8125,0.0908,2
1.18,360.49,7.55,0.32,9.71,16.69,83.27,1.025,0.09,2.9
3.29,260.75,20.81,9.06,7.06,18.12,72.95,1.2375,0.088,0
3.63,143.87,22.18,10.49,5.57,21.27,62.86,1.45,0.0867,0
4.64,188.84,26.14,11.99,8.16,25.42,57.93,1.6625,0.0851,0
4.28,310.57,24.68,11.73,10.72,23.79,61.83,1.875,0.0832,0
3.3,254.35,18.85,6.54,9.21,23.85,71.24,2.0875,0.0808,0
4.78,213.75,27.7,12.86,8.63,24.82,69.2,2.3,0.0786,0
5.36,300.54,28.92,14.62,11.67,27.79,57.82,2.15,0.0761,0
5.58,300.61,28.66,14.29,13.43,32.3,52.87,2,0.0734,2.1
4.04,186.67,21.68,8.56,15.59,27.88,69.4,1.85,0.071,0
4.52,253.5,23.68,9.42,16.01,32.84,65.71,1.7,0.0705,1.7
3.15,364.64,17.38,5.35,13.01,24.73,71.39,1.55,0.0692,0
3.51,258.02,19.7,8.43,11.22,24.12,68.31,1.4,0.067,0
4.97,150.98,28.5,14.48,8.26,25.68,60.2,1.25,0.0653,0
4.48,164.16,23.86,9.33,11.56,29.13,56.47,1.1,0.0644,0
3.14,220.21,17.27,4.14,15.05,25.59,72.22,1.1125,0.0637,7.4
3.63,288.22,21.36,10.11,8.89,20.86,67.33,1.125,0.0622,0
3.8,297.52,22.11,7.65,7.84,23.12,57.13,1.1375,0.0607,2.3
2.63,594.48,15.54,5.56,12.31,18.64,66.95,1.15,0.061,6.2
2.42,620.24,14.94,6.19,10.87,18.61,65.73,1.1625,0.06,1.1
3.38,386.13,19.18,5.28,12.02,24.44,65.01,1.175,0.0597,5
2.7,320.55,15.89,6.8,10.94,20.87,74.42,1.1875,0.0627,6.6
4.52,252.66,25.79,12.22,9.69,24.49,66.35,1.2,0.0647,0
3.54,295.26,19.01,4.75,14.18,28.76,60.59,1.25,0.0647,0
1.98,434.96,11.67,3.08,13.07,18.45,66.58,1.3,0.0626,0
2.63,235.47,15.71,6.53,9.34,20.85,70.6,1.35,0.0616,0
5.17,181.13,29.48,14.79,7.65,25.23,61.03,1.4,0.0608,0
4.43,328.94,23.75,10.53,12.5,29.28,58.06,1.45,0.061,0
2.32,363.61,13.72,4.28,9.54,20.14,68.98,1.5,0.06,0
1.93,224,10.71,0.53,11.16,23.15,74.21,1.55,0.0588,0
4.66,120.97,25.08,12.85,11.18,28.23,70.07,1.6,0.0594,0
5.66,150.91,29.15,15.05,14.33,31.74,57.91,1.7125,0.0603,0
5.07,303.08,26.28,11.64,15.9,30.42,63.96,1.825,0.0605,0
5.16,237.26,27.19,13.37,14.05,29.95,59.42,1.9375,0.06,0
4.7,406.87,23.8,9.23,17.73,34.68,58.55,2.05,0.0599,0.5
3.86,419.74,21.1,6.99,16.11,26.23,64.34,2.1625,0.0589,0
1.22,434.48,7.09,1.06,14.54,19.19,82.05,2.275,0.0574,1.1
1.79,391.18,9.97,1.64,16.11,20.87,77.25,2.3875,0.0565,0.4
4.79,275.51,27.24,11.77,12.91,23.31,61.56,2.5,0.0569,0
1.66,308.63,9.77,1.14,11.4,20.95,73.72,2.425,0.0562,2.8
1.53,242.6,8.8,1.38,13.74,22.14,90.1,2.35,0.0567,12.4
2.28,211.73,13.21,1.22,12.67,22.53,80.82,2.275,0.0564,0.3
2.63,306.58,15.17,2.3,12.22,22.61,78.17,2.2,0.0559,11
1.16,280.53,6.91,1.65,13.04,20.11,91.5,2.125,0.0599,0.9
2.64,292.49,15.65,5.7,9.12,20.83,81.32,2.05,0.0618,1.2
3.56,308.14,20.8,8.6,7.48,23.52,68.54,1.975,0.0611,0
3.05,171.53,16.72,4.18,13.97,23.52,77.68,1.9,0.0609,0
4.21,150.46,23.17,10.2,12.35,27.06,70.96,1.9,0.0602,0
3.84,170.32,20.77,7.9,11.66,27.91,74.6,1.9,0.0593,9.6
4.36,275.85,23.3,10.18,15.71,27.89,78.62,1.9,0.065,0
3.32,193.34,18.66,4.55,14.02,26.94,73.36,1.9,0.0632,0
4.82,155.82,26.94,12.66,12.05,24.92,65.91,1.9,0.0612,0
3.4,181.67,18.86,4.13,15.02,27.19,73.41,1.9,0.0596,0.3
2.48,312.6,14.08,1.94,14.58,22.56,75.69,1.9,0.0583,17.8
1.48,301.11,8.88,3.57,9.41,18.33,87.31,1.9,0.061,32.5
3.51,94.23,21.16,7.66,7.2,21.12,72.04,1.875,0.0607,0
2.31,241.71,14.38,5.36,9.06,20.14,79.17,1.85,0.0611,3
2.92,203.56,17.1,4.79,9.81,21.51,72.22,1.825,0.062,0.2
1.66,242.23,9.29,0.69,15.86,22.63,84.59,1.8,0.0626,6.3
4.75,186.36,26.7,10.81,13.61,23.95,71.95,1.775,0.0641,0
4.96,308.07,27.68,12.15,11.95,26.87,64.89,1.75,0.0631,0
3.51,282.91,18.29,7.58,17.86,30.65,69.19,1.725,0.0619,10.8
2.92,314.72,16.15,4.39,13.01,25.94,79.06,1.7,0.0636,0
4.79,206.37,27.02,13.25,10.42,24.24,62.11,1.6625,0.0635,0
3.62,228,19.83,5.55,15.04,26.51,71.57,1.625,0.0627,11.2
2.7,321.97,16,5.76,13.52,20.61,85.48,1.5875,0.0644,16.5
2.67,177.13,15.76,4.77,13.29,20.42,85.23,1.55,0.0669,3.1
1.9,331.45,11.17,2.11,13.64,19.83,88.95,1.5125,0.0663,6.3
3.66,269.68,20.5,8.33,14.13,23.57,77.11,1.475,0.0672,0
2.85,329.71,16.15,4.58,13.68,21.49,74.9,1.4375,0.0656,0
2.25,397.8,13.13,4.15,13.09,21.17,78.09,1.4,0.0649,1.3
2.09,359.52,11.42,1.63,15.95,24.18,73.56,1.5125,0.0651,0
3.26,377,17.79,8.15,13.82,25.45,74.54,1.625,0.0646,1.4
3.78,189.95,21.36,9.01,12.09,24.37,71.96,1.7375,0.0622,0
2.13,110.75,11.95,2.71,13.3,23.38,78.2,1.85,0.0608,0
2.34,213.55,13.35,2.01,14.08,23.61,79.12,1.9625,0.0594,2.8
2.85,465.82,15.59,6.86,16.16,23.7,72.5,2.075,0.0592,0
2.41,426.71,13.88,3.9,11.99,22.38,72.09,2.1875,0.059,0.6
1.8,222.6,10.83,2.81,10.05,20.08,86.3,2.3,0.0583,2.2991
3.53,182.47,21.13,10.69,8.46,22.36,75.75,2.35,0.0579,0
4.12,152.3,23.84,12.67,8.32,24.18,69.44,2.4,0.0574,0
0.93,218.08,5.41,0,12.97,19.62,88.02,2.45,0.0576,3.7
3.15,285.91,18.08,6.85,12.15,22.21,77.19,2.5,0.0574,0
0.97,124.26,5.79,0.83,12.11,18.66,89.66,2.55,0.0567,10.2
2.2,171.27,12.93,2.61,13.75,20.44,78.89,2.6,0.0609,2.6
1.43,326.22,8.41,1.93,12.92,21.28,89.07,2.65,0.0619,0.5
2.69,172.09,15.68,5.27,10.49,22.31,81.89,2.7,0.062,0
3.84,187.75,21.58,10.58,10.86,25.61,75.01,2.6,0.0607,0
1.6,169.68,8.98,2.55,13.65,25.15,87.46,2.5,0.0597,2.8
2.87,114.8,16.4,4.82,12.3,23.89,83.39,2.4,0.0598,0
1.03,289.51,6.01,0.68,12.17,21.03,88.77,2.3,0.0591,0.6
1.73,288.35,8.82,1.86,10.83,21.23,88.02,2.2,0.059,4.2
2.29,386.17,13.9,6.12,11.71,19.58,80.84,2.1,0.0588,2.8
2.5,297.9,15.05,6.35,11.23,20.32,78.9,2,0.058,0
3.23,121.34,18.59,9.14,9.24,22.45,77.07,1.9,0.0573,0
3.41,174.42,19.39,9.6,12.04,24.27,71.01,1.9,0.0583,0
3.56,248.56,19.57,9.78,12.33,26.87,68.68,1.9,0.0595,0
2.39,271.66,13.66,5.07,11.86,23.65,77.92,1.9,0.06,0
3,128.16,17.05,7.69,9.96,24.08,74.12,1.9,0.0594,0
2.97,134.9,16.49,6.28,12.33,25.97,72.9,1.9,0.0601,0
3.51,114.97,19.83,10.81,12.26,25.11,72.53,1.9,0.0605,0
3.42,100.09,18.94,10.14,10.93,27.85,73.54,1.9,0.0602,0
3.67,145.19,19.21,10.83,12.95,30.79,72.48,1.9,0.0605,4.6
1.59,233.47,8.99,0.8,14.38,24.19,88.83,1.8375,0.0634,18.4
1.99,217.99,12.13,4.93,10.59,19.79,83.79,1.775,0.0648,0
2.27,119.05,13.73,6.1,9.38,20.4,81.66,1.7125,0.0637,2.9
2.59,142.2,16,8.06,8.14,20.18,78.65,1.65,0.064,0
2.63,106.39,16.35,8.71,6.59,20.76,78.14,1.5875,0.0636,0
2.3,198.45,13.77,4.95,9.02,22.35,77.68,1.525,0.0635,0
1.7,223.68,9.36,2.05,15.95,23.63,83.42,1.4625,0.0647,5.1
1.71,381.59,10.16,3.46,12.91,19.77,79.06,1.4,0.065,0.5
1.61,329.67,9.44,2.67,11.24,18.94,79.12,1.375,0.0638,0.5
0.49,498.23,2.86,0,13.8,16.07,90.24,1.35,0.0636,8.2
1.65,269.07,10.47,3.99,9.17,17.91,89.61,1.325,0.0658,0.8
2.23,456.5,14.01,8.17,7.79,18.32,80.36,1.3,0.0645,0.8
1.8,620.09,10.92,5.69,12.49,18.67,78.43,1.275,0.0637,1.8
2.26,455.53,14.01,8.9,11.49,18.06,79.5,1.25,0.0633,7.8
1.97,690.2,12.24,5.96,11.13,18.91,78.26,1.225,0.0661,10.2
1.16,469.64,7.84,2.31,9.11,14.48,90.98,1.2,0.0673,14
1.68,284.58,11.17,5.2,6.99,16.18,89.01,1.1875,0.0674,2.7
1.61,200.53,10.73,5.05,6.88,15.33,88.41,1.175,0.0662,0
2.08,121.28,13.88,7.58,5.23,17.05,84.85,1.1625,0.0656,2.5
1.17,233.64,7.77,2.41,7.97,15.66,92.12,1.15,0.0681,11.8
1.32,150.01,8.61,3.33,8.15,16.22,91.45,1.1375,0.0683,0
1.73,219.4,11.14,5.17,8.13,17.58,84.91,1.125,0.0676,0
2.12,179.66,13.59,10.08,8.06,18.97,79.95,1.1125,0.0665,0
1.63,121.1,10.3,4.34,6.23,20.02,85.77,1.1,0.0651,0.3
2.03,86.15,13.34,7.46,5.65,18.3,85.42,1,0.0648,0
2.12,150.88,13.4,8.7,5.44,19.94,85.88,0.9,0.064,0
1.49,193.27,9.34,3.38,8.56,18.9,88.73,0.8,0.0645,0
1.38,183.66,8.67,3.67,9.1,18.36,92.24,0.7,0.0649,0
2,175.34,12.12,7.38,7.63,21.34,82.46,0.6,0.0654,1.5
1.26,183.79,7.19,2.07,12.66,20.88,89.48,0.5,0.0663,1
1.89,202.34,10.7,5.58,13.04,23.3,87.68,0.4,0.0672,11
0.47,159.49,2.95,0.83,8.42,16.28,95.88,0.3,0.069,5.7
1.55,381.22,9.53,4.61,8.89,18.65,77.65,0.4375,0.0699,0.4
1.37,508.47,8.24,3.86,12.65,19.02,78.3,0.575,0.07,2.1
1.54,346.84,9.79,6.77,10.29,16.07,81.09,0.7125,0.0694,0.1
0.96,449.95,6.13,0.96,9.76,14.6,76.74,0.85,0.0679,8
1.18,533.02,7.55,5.08,7.14,15.63,83.48,0.9875,0.0707,3.2
1.45,328.61,9.54,6,6.76,14.81,86.22,1.125,0.0715,1.9
0.33,455.08,2.16,0,9.32,12.55,89.96,1.2625,0.0715,7.7
0.92,194.12,6.05,3.24,6.98,14.96,90.26,1.4,0.0761,0.3
0.62,200.78,3.84,0.11,6.32,14.64,92.66,1.35,0.0754,0.8
0.8,376.38,4.84,1.73,12.18,16.09,88.69,1.3,0.0764,0.6
0.6,491.06,3.67,0.03,13.01,15.9,78.76,1.25,0.0771,0.5
1.24,364.68,7.8,4.72,8.86,16.17,80.49,1.2,0.0766,0
1.32,280.32,7.83,4.55,8.76,19.8,86.77,1.15,0.0755,0
1.77,227.03,10.51,9.18,10.67,21.45,87.99,1.1,0.076,0
1.75,234.68,10.4,9.32,9.12,23.1,80.89,1.05,0.0747,0
1.65,267.3,9.22,8.06,13.75,24.71,76.47,1,0.0748,0
0.8,182.76,4.98,0.48,10.04,17.09,87.73,1,0.0743,0
1.4,137.55,8.67,6.86,9.95,19.88,89.16,1,0.0736,0
1.42,230.35,8.59,8.58,9.99,21.03,80.18,1,0.0733,0.6
0.7,506.95,4.43,2.36,10.06,17.08,78.6,1,0.0739,2.4
0.85,406.18,5.33,4.3,9.55,17.93,78.43,1,0.0732,5.4
0.61,496.33,4.15,1.57,9.12,12.52,87.47,1,0.074,4.8
0.86,356.86,5.64,4.15,8.44,15.67,84.51,1,0.0763,0.8
0.31,382.25,1.87,0,12.56,16.6,94.82,1,0.0777,0
0.4,350.47,2.48,0.96,10.2,16.49,90.91,0.975,0.0787,0
0.69,235.15,4.36,1.87,11.12,16.87,92.05,0.95,0.0788,0
1.06,282.91,7.03,7.18,8.19,14.43,80.36,0.925,0.0785,0
0.4,507.59,2.64,0.03,7.77,14.44,87.46,0.9,0.0772,8.5
0.91,479.77,6.27,6.06,5.27,14.34,76.74,0.875,0.0824,0.3
0.95,193.11,7.14,7.46,3.47,11.76,82.08,0.85,0.0816,0
0.4,328.17,2.6,0,6.46,10.82,85.15,0.825,0.0815,0.2
0.75,312.72,5.06,3.75,8.89,13.94,81.3,0.8,0.0819,0
0.53,244.3,3.62,1.84,5.23,12.79,88.6,0.7125,0.0816,0
0.52,161.41,3.75,2.16,5.01,12.77,94.31,0.625,0.0818,0
0.79,295.56,5.33,4.49,4.98,15.03,89.65,0.5375,0.0817,7.4
0.65,222.28,4.75,4.26,1.74,11.48,90.51,0.45,0.0874,0.8
0.9,111.77,6.47,7.17,-0.76,10.65,89.25,0.3625,0.0903,0
0.6,111.57,5.56,5.85,-2.27,7.97,93.36,0.275,0.0898,0
0.16,147.4,1.25,0,4.11,7.43,95.58,0.1875,0.091,0
0.49,307.4,3.34,1.63,5.66,9.73,90.81,0.1,0.0926,0.3
0.35,433.9,2.65,2.28,3.71,11.64,86.73,0.325,0.0933,1.8
0.24,277.43,1.95,0.55,2.97,8.45,92.4,0.55,0.094,1.6
0.38,224.03,2.83,2.19,2.5,6.4,93.42,0.775,0.0968,1.7
0.72,226.72,5.72,7.23,-0.03,9.92,87.37,1,0.0997,0
0.39,350.04,3.04,0.83,-0.27,9.03,89.64,1.225,0.1001,0.3
0.18,233.23,1.33,0,7.52,9.38,96.99,1.45,0.1014,0.5
0.18,249.05,1.22,0.13,7.5,9.87,96.3,1.675,0.1025,1.1
0.6,135.77,4.88,5.7,0.52,10.21,87.06,1.9,0.1044,0
0.39,367.23,2.82,1.04,2.2,8.12,86.78,1.8125,0.1052,4.2
0.59,323.73,4.44,5.44,1.98,9.43,86.34,1.725,0.1082,2
0.1,401.52,0.81,0,3.77,11.17,93.97,1.6375,0.117,12.6
0.1,459.9,0.68,0,9.74,11.89,92.53,1.55,0.1452,3.8
0.6,536.59,4.08,4.33,9.35,13.17,74.29,1.4625,0.1398,0.1
0.33,576.25,2.06,1.82,6.79,15.2,72.19,1.375,0.1368,11.2
0.3,174.44,2.21,1.62,3.88,9.37,93.33,1.2875,0.153,3.1
0.4,237.18,3.24,1.92,0.11,6.75,90.88,1.2,0.1524,0.6
0.34,409.57,2.81,2.48,1.9,6.83,87.45,1.05,0.1474,1.3
0.09,537.7,0.66,0,3.09,8.17,91.93,0.9,0.1556,13.5
0.47,346.58,3.13,3.29,-0.19,7.43,91.47,0.75,0.1648,0.4
0.21,163.3,1.44,0,-1.3,3.17,96.15,0.6,0.1554,0.5
0.25,198.97,2.12,0.93,0.48,4.97,93.95,0.45,0.1524,0.2
0.21,161.87,1.79,1.18,-3.26,3.99,94.56,0.3,0.1498,0
0.1,189.37,1.06,0,-2.32,-0.38,98.16,0.15,0.1477,1
0.1,327.07,0.75,0,-0.75,4.21,96.97,0,0.1484,2
0.27,264.22,2.12,1.93,2.32,9.11,93.89,0.15,0.1528,0
0.1,347.28,0.75,0,3.02,7.17,87.76,0.3,0.1524,0
0.18,427.12,1.27,0,6.24,8.5,80.05,0.45,0.1508,0
0.1,627.8,0.89,0.45,3.39,6.94,84.1,0.6,0.1499,8.6
0.12,422.3,1.38,1.24,0.05,5.26,89,0.75,0.1726,18.9
0.21,467.97,1.76,1.24,-0.18,2.76,89.12,0.9,0.1827,7.4
0.09,539.84,0.57,0.02,-0.13,5.6,90.73,1.05,0.1833,11.3
0.08,383.03,0.61,0.02,-2.29,1.47,93.34,1.2,0.1909,9.3
0.28,377.25,2.44,2.55,0.34,2.21,92.5,1.0625,0.1929,1.1
0.1,583.47,0.56,0.02,0.52,6.79,89.92,0.925,0.2028,13.5
0.18,473.46,1.65,1.11,0.68,5.16,89.2,0.7875,0.309,0.8
0.15,219.4,1.26,0.42,1.19,4.94,89.93,0.65,0.3588,0.2
0.36,233.15,3.1,4.29,-0.48,5.89,92.59,0.5125,0.364,3.3
0.43,311.5,3.45,4.45,-1.71,4.62,94.63,0.375,0.3645,9.2
0.16,258.23,1.24,0.13,1.25,7.13,93.76,0.2375,0.3989,0.1
0.2,208.44,1.54,0.23,2.45,7.05,94.77,0.1,0.4211,0.5
0.1,176.28,0.95,0.05,5.15,8.15,97.48,0.2625,0.4234,0.9
0.1,197.11,0.87,0,6.93,9.55,98.23,0.425,0.4275,2.8
0.12,145.59,0.77,0.06,8.05,9.58,98.01,0.5875,0.4331,0.6
0.1,484.8,0.54,0,8.03,9.54,91.3,0.75,0.439,0
0.1,567.27,0.73,0.12,8.15,9.96,87.6,0.9125,0.4405,0
0.1,549.87,0.77,0,3.99,8.69,83.52,1.075,0.4392,1.2
0.3,560.28,2.08,1.9,3.82,7.54,81.2,1.2375,0.4395,1.8
0.21,379.27,1.54,0.88,2.27,6.84,85.11,1.4,0.4432,2.9
0.36,399.11,3.22,4.14,0.78,5.08,82.83,1.44,0.4486,0
0.18,479.84,1.47,1.42,-0.87,5.87,88.43,1.48,0.45,10.9
0.14,561.93,1,0.14,3.37,12.55,84.9,1.52,0.473,9.2
0.2,601.46,1.1,0.16,8.4,14.21,86.49,1.56,0.476,6.7
0.3,499.4,2.28,1.87,4.8,8.87,84.98,1.6,0.4808,11.4
0.22,440.67,1.66,0.37,4.33,8.49,88.98,1.6,0.4852,17
0.11,846.87,0.96,0.34,6.16,11.34,77.45,1.6,0.4864,2.2
0.12,551.97,0.89,0.03,6.24,11.26,83.73,1.6,0.487,2.7
0.25,419.89,1.95,0.85,4.01,9.11,85.81,1.6,0.4869,4
0.2,254.42,1.58,0.26,0.55,6.05,92.08,1.6,0.4878,0.1
0.36,562.93,3.26,4.37,0.19,3.42,81.03,1.6,0.4889,0
0.3,487.48,2.88,3.41,0.66,4.46,80.15,1.6,0.4906,0
0.21,245.84,1.92,0.56,0.76,6.4,89.95,1.6,0.49,0.4
0.2,240.72,1.58,0,5.77,8.54,89.33,1.7125,0.4884,2.4
0.18,121.01,1.36,0.56,2.47,7.71,97.25,1.825,0.4879,0.1
0.1,107.71,0.85,0.02,3.84,5.23,96.04,1.9375,0.4875,0
0.19,241.24,1.47,0.43,2.34,6.34,87.04,2.05,0.4888,0
0.47,327.8,4.02,6.05,1.12,5.31,79.76,2.1625,0.4918,0
0.1,584.26,1,0,0.83,7.59,86.46,2.275,0.492,9.7
0.3,488.39,2.63,2.03,1.95,6.89,82.85,2.3875,0.4888,7.1
0.29,498.8,2.23,1.82,1.06,5.27,81.7,2.5,0.491,6.6
0.22,653.13,1.66,0.46,0.58,10.62,83.92,2.25,0.4906,8.6
0.41,340.75,3.61,3.78,0.96,5.58,88.37,2,0.4912,2.7
0.14,241.9,1.28,0.09,0.59,3.58,94.48,1.75,0.4916,2.3
0.49,251.04,4.48,4.99,0.35,6.07,88.9,1.5,0.4915,2.6
0.41,317.7,2.89,0.97,1.79,8.48,90.19,1.25,0.4908,0
0.38,455.43,2.76,1.08,5.36,11.06,85.45,1,0.4897,0.4
0.3,667.8,1.69,0.44,7.92,14.01,81.68,0.75,0.4874,1.1
0.25,309.92,1.97,0.04,5.68,9.25,89.83,0.5,0.487,0.6
0.37,135.01,2.75,1.09,1.53,7.33,95.06,0.5875,0.4882,0
0.48,395.32,3.56,3.7,2.86,7.39,85.21,0.675,0.489,1.8
0.36,555.33,2.57,0.95,5.59,11.14,90.61,0.7625,0.4883,0
0.16,579.54,1.18,0,2.76,10.69,84.97,0.85,0.4861,4.7
0.59,237.71,4.59,5.51,0.26,7.23,91.66,0.9375,0.4881,4.1
0.1,529.03,0.8,0.03,1.76,9.62,91.19,1.025,0.4877,14.5
0.29,424.04,2.35,2.09,0.66,5.02,87.96,1.1125,0.4886,5.3
0.37,304.9,3.09,1.76,0.92,6.38,89.24,1.2,0.4895,0.8
0.46,229,3.73,1.38,-0.78,5.51,91.51,1.1875,0.49,0
0.31,363.88,3.05,1.76,-0.62,2.41,81.47,1.175,0.491,0.6
0.74,373.97,6.98,7,-2.76,3.69,81.33,1.1625,0.4919,0
0.47,306.94,4.85,3.72,-4.48,0.72,79.68,1.15,0.4939,0
0.77,200.9,8.1,8.26,-6.63,1.69,75.2,1.1375,0.4929,0
0.76,172.32,8.04,7.12,-8.3,3.43,80.21,1.125,0.4978,0
0.58,367.76,5.45,4.68,-2.87,2.66,78.84,1.1125,0.5,0.5
0.39,317.69,3.4,2.44,0.74,6.25,86.88,1.1,0.4976,4.2
0.57,541.12,4.29,2.91,0.64,7.42,84.8,1.1125,0.4975,1.7
0.8,357.16,7.11,6.8,-1.32,5.8,79.82,1.125,0.5001,0
1,363.29,8.91,8.74,-1.73,6.32,71.34,1.1375,0.5006,0
1.05,394.6,9.26,8.89,-2.59,5.76,62.19,1.15,0.5066,4.4
0.23,369.95,1.85,0.53,-0.65,8.56,91.93,1.1625,0.5045,0.8
1.05,225.18,9.09,8.7,-2.93,8.45,83.99,1.175,0.5025,0
0.7,165.7,6.26,4.67,-4.85,6.52,82.87,1.1875,0.5062,0
1.03,186.65,9.37,8.53,-4.69,7.42,82.3,1.2,0.5058,0
0.51,161.91,4.35,1.5,-2.6,3.99,82.02,1.1625,0.503,0
0.69,199.41,6.47,4.42,-4.24,5.21,80.04,1.125,0.4976,0
1.07,269.54,10.06,9.21,-4.26,4.69,75.54,1.0875,0.4766,0
1.16,392.42,10.74,9.37,-3.47,5.04,70.42,1.05,0.4455,0
1.15,447.04,10.99,8.94,-3.48,3.4,68.41,1.0125,0.415,0
1.1,553.71,10.62,9.22,-4.27,3.7,54.83,0.975,0.3861,0
1.14,497.29,11.73,9.63,-5.24,1.13,53.73,0.9375,0.363,0
0.74,439.98,8.09,5.78,-5.7,0.07,68.58,0.9,0.3373,0
0.95,338.04,11.31,9.01,-8.47,0.04,68.58,0.8,0.3184,0
0.89,560.21,10.66,8.7,-9.54,-3.07,61.92,0.7,0.3019,0
0.81,778.27,9.04,6.41,-7.75,0.2,46.52,0.6,0.2846,0
0.63,635.32,6.8,3.32,-7.09,-0.13,55.04,0.5,0.2026,1.4
0.68,384.34,6.56,3.07,-3.97,1.53,75.8,0.4,0.1935,0
