"EV24","FG","Q","SQ","TN","TX","UG","LAI","VWC5_imputed","rd_imputed"
1.67,156.22,12.19,5.36,1.5,12.76,81.4,1.325,0.3601,5.9
0.58,196.77,4.27,0.26,-0.31,8.1,90.48,1.25,0.3607,10.7
1.17,327.62,8.54,1.06,-0.82,12.97,77.91,1.175,0.3611,14.9
2.07,493.05,13.08,4.8,9.03,17.58,74.07,1.1,0.3584,2.8
1.09,339.07,7.43,1.82,7.14,14.68,81.92,1.025,0.358,3.5
1.26,462.87,9.67,4.4,-0.32,9.72,78.43,0.95,0.3601,4.8
2.82,406.03,19.93,11.6,-0.42,15.55,57.16,0.875,0.3592,0.2
2.91,303.07,17.92,10.82,7.36,22.28,57.62,0.8,0.3546,0
2.58,155.82,15.77,7.04,6.99,24.13,64.67,0.9875,0.3507,0
1.6,303.79,10.02,1.17,9.79,18.32,74.42,1.175,0.3486,0.3
1.94,242.15,11.67,2.95,10.65,19.84,71.73,1.3625,0.3486,3.1
1.11,203.39,7.4,2.48,7.36,15.73,90.1,1.55,0.3569,0.1
1.36,280.65,9.01,2.86,7.38,16.1,85.98,1.7375,0.3561,0
1.48,191.84,9.89,0.65,3.23,15.71,85.87,1.925,0.3542,0
2.31,152.7,14.92,5.57,5.89,17.27,76.7,2.1125,0.353,0
1.9,202.23,11.95,3.81,9.66,18.34,80.51,2.3,0.3531,8.9
2.74,230.82,17.74,8.4,4.76,17.06,77.15,2.0625,0.3526,6.7
3.35,225.56,21.2,11.94,3.44,21.55,69.22,1.825,0.3504,6.3
3.78,171.61,21.98,12.77,5.92,24.69,60.9,1.5875,0.3474,8.6
4.13,273.54,22.58,12.97,10.12,28.36,51.46,1.35,0.3424,2.9
3.83,215.69,21.42,12.46,10.46,27.92,57.99,1.1125,0.3337,2.3
3.67,207.6,22.3,11.93,8.15,22.54,67.41,0.875,0.3226,2.8
3.34,248.66,19.73,9.49,10.08,26.79,68.19,0.6375,0.3122,0.1
3.01,390.45,18.94,9,8.44,17.5,69.62,0.4,0.3096,0.6
1.23,427.45,7.87,0.84,8.65,15.52,75.48,0.725,0.3078,1.7
1.86,502.96,12.09,3.71,8.39,15,70.9,1.05,0.3068,0
2.57,452.7,17.66,8.5,5.36,14.78,72.15,1.375,0.3095,0
2.36,216.25,15.66,5.66,2.7,16.98,64.45,1.7,0.3126,1.7
1.69,306.44,10.82,1.29,6.66,16.44,71.59,2.025,0.3126,0
1.2,296.91,8.23,1.51,3.78,16.12,90.83,2.35,0.313,4.8
1.21,470.3,8.09,1.56,5.49,14.85,85.44,2.675,0.3499,3.6
2.55,516.98,18.02,7.16,5.03,13.39,67.78,3,0.354,10.3
3.69,397.59,24.15,12.31,4.19,17.55,62.87,3.2125,0.3514,5.8
3.57,236.73,24.14,12.71,4.24,16.31,64.43,3.425,0.3457,1
3.96,238.38,25.83,13.82,2.68,18.97,62.66,3.6375,0.3181,0.4
4.33,315.18,26.36,13.96,6.08,22.36,53.72,3.85,0.2983,0.6
4.69,280.05,26.89,14.02,7.44,25.96,49.92,4.0625,0.2918,0
4.76,232.67,26.73,14.06,9.9,25.88,54.13,4.275,0.2813,0
4.79,209.19,26.4,13.9,10.66,27.51,51.73,4.4875,0.2695,0
4.41,225.44,23.12,13.05,10.29,27.66,60.25,4.7,0.2598,0
2.06,315.98,13.12,4.72,6.24,17.6,77.33,4.3875,0.2556,0.6
3.51,184.36,22.3,9.87,3.31,19.67,69.26,4.075,0.2563,4.3
4.01,216.59,22.85,8.96,8.34,24.02,58.85,3.7625,0.2544,2.5
1.07,303.19,6.69,0.17,11.7,16.49,86.64,3.45,0.2529,0
4.02,297.93,22.51,9.54,11.73,26.76,69.63,3.1375,0.257,0
4.65,277.67,26.04,13.57,11.51,24.95,52.62,2.825,0.257,5
2.99,385.55,17.78,6.85,9.69,22.53,70.06,2.5125,0.2546,0.9
4.18,404.01,27.29,11.8,5.49,17.13,66.18,2.2,0.2518,0
3.06,277.24,20.62,6.64,3.49,16.71,69.32,2.425,0.2477,0
1.75,138.71,11.66,2.84,4.56,15.62,83.37,2.65,0.2443,0
4.6,238.03,26.86,13.1,5.64,24.73,62.96,2.875,0.2427,0
4.5,336.37,24.95,11.15,10.67,25.57,50.64,3.1,0.2392,0
3.15,211.42,18.09,6.41,11.6,25.37,73.98,3.325,0.2366,0
3.06,285.44,17.08,5.31,14.67,24.84,68.02,3.55,0.2431,0
2.58,342.16,14.55,3.42,14.04,23.46,69.54,3.775,0.2484,0
4.03,180.95,21.86,9.25,14.26,26.08,73.12,4,0.2525,0
4.75,278.4,25.23,12.15,14.34,28.57,60.35,3.9,0.2517,0
2.72,268.64,14.64,4.86,15.65,26.92,70.11,3.8,0.2585,0
5,218.68,25.92,12.17,14.64,29.36,65.52,3.7,0.2787,0
3.6,251.75,18.95,7.39,16.45,30.44,76.72,3.6,0.276,0
4.34,155.72,23.27,10.9,15.86,27.42,74.61,3.5,0.2861,0
2.96,167.26,16.25,6.22,15.59,26.07,80.97,3.4,0.2841,1.9
1.43,240.6,7.42,0.98,14.68,21.62,92.61,3.3,0.2845,0
1.87,253.3,10.75,2.23,14.22,20.73,86.19,3.2,0.3032,1.5
3.52,146.66,19.73,6.78,13.48,25.05,78.63,3.1875,0.2979,0
3.8,252.64,21.19,8.25,14.07,24.32,80.9,3.175,0.2937,0
2.54,229.05,14.84,5.63,12.53,21.27,78.91,3.1625,0.2895,1.9
5.29,210.61,28.84,14.87,11.21,28.74,65.95,3.15,0.2838,2.7
4.49,178.49,23.84,10.37,13.93,29.04,67.76,3.1375,0.2756,6.3
1.66,200.73,9.33,1.12,16.93,21.97,88.16,3.125,0.2893,1.3
4.65,228.67,25.21,10.33,15.92,26.51,75.21,3.1125,0.2964,0.5
4.5,266.65,24.98,10.6,14.37,24.97,75.42,3.1,0.2909,6.8
4.51,343.85,25.69,9.99,12.1,23.71,69.05,2.925,0.2855,3.2
1.86,288.14,11.32,1,11.82,18.82,75.85,2.75,0.279,0
2.36,247.3,14.53,3.11,9.11,18.68,74.15,2.575,0.2729,4.4
2.48,332.42,14.94,3.91,8.55,21,81.05,2.4,0.2676,0.8
3.99,131.98,22.63,8.27,11.85,24.3,72.84,2.225,0.2635,0
3.31,252.38,19,4.61,12.5,24.52,68.46,2.05,0.2568,0
1.96,357.48,11.71,1.93,12.7,18.9,71.84,1.875,0.2501,0
1.57,368.37,9.12,1.8,13.06,20.34,78.22,1.7,0.2467,0
1.48,251.3,8.34,0,13.98,21.24,81.77,1.825,0.2448,2.2
4.22,288.66,23.06,10.11,13.94,26.95,74.28,1.95,0.2433,0.8
3.4,479.44,20.91,8.04,9.66,17.86,67.85,2.075,0.2398,0
2.22,431.73,14.13,3.06,8.92,17.03,69.26,2.2,0.2355,0
2.33,214.08,14.26,4.16,8.07,20.23,70.93,2.325,0.2332,0
2.4,247.84,14.61,1.86,9.14,18.88,78,2.45,0.2324,0
3.58,258.15,20.95,7.99,10.91,22.88,72.25,2.575,0.2319,3.8
4.75,251.61,27.92,11.38,7.6,24.38,69.24,2.7,0.2301,12.1
4.91,282.85,27.2,13.25,10.11,27.1,67.86,2.6,0.2285,2.4
5.17,306.53,27.15,13.94,13.04,28.54,56.06,2.5,0.2266,3
5.47,312.46,29.88,15.37,13.21,28.93,58.19,2.4,0.2241,7.3
5.61,354.76,30.31,15.22,12.69,28.34,50.65,2.3,0.2216,0.7
5.72,460.64,30.9,15.32,14.71,26.86,36.04,2.2,0.2188,1
5.62,366.46,30.7,15.33,11.59,27.31,38.59,2.1,0.2161,0.7
5.54,264.28,29.63,15.1,12.77,29.42,49.74,2,0.2139,10.7
4.48,209.09,24.24,10.47,14.11,28.9,58.65,1.9,0.2129,0.4
4.96,228.86,27.24,12.11,13.37,27.23,65.93,1.8875,0.2112,0
3.95,216.29,21.41,7.31,13.63,26.86,63.81,1.875,0.2101,0
4.85,219.89,26.93,12.98,11.14,26.97,52.89,1.8625,0.2088,0
5,253,28.18,14.85,9.89,26.06,61.15,1.85,0.2071,0
2.99,250.36,16.95,4.57,10.67,24.52,71.66,1.8375,0.2058,10.5
2.1,374.27,12.38,4.66,12.47,21.84,70.39,1.825,0.2038,0
3.32,278.89,18.94,7.73,9.37,23.63,69.46,1.8125,0.2037,0
4.87,284.55,26.72,12.35,13.03,27.23,68.26,1.8,0.2052,0
4.67,196.82,26.11,11.48,10.66,27.12,68.64,1.775,0.2044,3.2
5.21,214.9,28.77,14.5,12.1,26.97,62.49,1.75,0.2039,0.3
5.3,197.46,28.35,14.65,11.58,29.37,53.35,1.725,0.2032,0
5.23,185.03,27.41,14.1,12.75,30.73,48.84,1.7,0.2026,0
4.63,273.33,25.16,12.4,12.13,28.05,59.04,1.675,0.2024,0
3.79,155.11,20.05,9.37,10.07,26.53,59.69,1.65,0.2002,0
3.81,178.82,20.56,7.9,12.54,28.41,57.88,1.625,0.1998,0
4.67,185.72,25.67,11.14,10.67,27.45,61.05,1.6,0.1987,0
4.74,224.22,25.18,12.28,15.16,29.25,61.5,1.5875,0.1991,7.2
4.22,209.44,22.76,11.48,13.52,29.21,63.53,1.575,0.1983,0
4.91,116.11,25.42,13.06,13.65,31.2,62.73,1.5625,0.1979,0.4
4.45,170.71,23.31,10.43,16.12,33.22,54.52,1.55,0.1981,6.2
4.4,261.23,21.82,10.41,18.8,33.62,52.99,1.5375,0.1979,1.7
4.88,207.07,23.49,10.05,18.39,36.46,51.85,1.525,0.1974,0.2
5.48,291.67,26.26,13.39,21.35,36.1,34.58,1.5125,0.1971,0.6
3.07,314.95,16.48,6.89,11.63,27.46,66.47,1.5,0.194,35.7
3.35,327.45,17.65,4.52,12.3,28.68,51.19,1.4375,0.1932,13.1
4.53,276.58,22.94,9.77,18.05,32.84,53.8,1.375,0.1942,0
4.12,273,21.72,10.22,15,29.55,63.69,1.3125,0.193,0
3.88,149.55,20.67,8.91,12.17,29.59,58.49,1.25,0.192,0
4.55,193,23.35,12.26,15.69,32.39,55.59,1.1875,0.1919,0
4.94,203.12,25.03,13.83,15.27,34.02,51.37,1.125,0.1917,0
4.27,271.1,22.18,10.35,16.99,31.54,62.48,1.0625,0.1912,0
4.7,232.59,25.46,13.55,14.9,28.04,63.17,1,0.19,0
4.91,172.14,25.33,13.85,13.35,33.37,51.34,1.0375,0.1891,0
4.85,161.61,24.05,12.24,14.36,36.09,47.56,1.075,0.1892,2.4
2.26,359.87,12.37,3.44,11.31,25.23,71.8,1.1125,0.187,0
1.75,375.35,9.97,3.73,10.01,23.93,80.74,1.15,0.1866,0
3.37,470.51,19.29,9.45,12.36,23.39,65.99,1.1875,0.1983,0.9
3.56,308.8,21.13,11.6,10.66,22.47,69.94,1.225,0.2116,3.8
3.57,246.68,19.46,6.27,11.02,28.29,56.91,1.2625,0.2179,0
1.57,263.61,8.8,2.32,15.87,22.15,85.69,1.3,0.22,0
2.9,331.18,16.1,5.47,16.22,25.15,75.84,1.4,0.227,0.3
1.9,287.83,10.56,1.71,15.25,23.66,79.49,1.5,0.23,0
3,266.8,16.54,7.71,14.2,25.84,74.54,1.6,0.2296,0
3,164.38,17.17,6.9,11.6,24.13,76.65,1.7,0.2322,0
2.72,264.61,15.53,7.06,10,22.93,74.77,1.8,0.2352,0
3.06,343.85,16.91,7.11,14.28,25.09,73.83,1.9,0.2359,0.5
1.52,214.93,8.27,1.45,16.95,23.64,80,2,0.2363,16.4
2.87,115.74,15.45,5.87,15.08,27.11,75.87,2.1,0.2342,0.4
3.45,153.11,18.8,9.79,13.7,27.51,75.95,2.025,0.2309,0.5
2.2,290.79,12.29,3.58,12.61,23.96,82,1.95,0.2271,0
2.54,350.62,15.17,6.27,12.35,20.54,67.94,1.875,0.2278,0
2.3,312.53,14.84,7.18,8.01,17.89,84.22,1.8,0.2301,6
2.74,335.6,16.87,7.54,5.88,20.47,68.15,1.725,0.2353,0
1.71,421.41,9.93,1.91,13.2,21.52,78.5,1.65,0.2398,17.2
2.42,174.09,14,6.22,11.82,22.03,73.88,1.575,0.2437,0
1.64,197.71,9.59,3.15,10.18,23.38,82.64,1.5,0.2444,0
2.76,259.93,16.65,8.51,8.87,20.67,76.6,1.5375,0.251,16
2.18,132.14,13.81,4.81,7.63,19.66,77.01,1.575,0.2519,0
2.9,132.59,18.06,10.49,6.22,21.12,71.73,1.6125,0.2508,0
3.29,257.44,19.15,11.62,8.35,23.46,66.85,1.65,0.2486,0
1.37,174.21,7.6,1.59,15.8,22.51,81.11,1.6875,0.2469,0
2.49,110.15,13.56,4.72,17.44,25.84,84.97,1.725,0.2478,0
2.24,183.07,12.11,2.5,16.74,25.72,80.09,1.7625,0.2471,16.8
1.29,174.61,7.45,2.33,12.48,20.46,91.32,1.8,0.2467,17.9
2.27,357,13.9,7.46,10.54,18.18,75.55,1.825,0.2488,0
2.06,314.1,12.66,5.07,9.54,19.38,74.19,1.85,0.2493,0
2.55,257.63,14.69,5.91,12.85,24.09,68.6,1.875,0.2486,0
1.52,251.89,8.88,1.3,13.75,21.12,79.64,1.9,0.2464,0.9
2.67,434.88,14.83,7.7,14.15,25.37,71.44,1.925,0.2434,0
0.79,247.77,4.75,0.11,12.79,19.55,89.37,1.95,0.2408,1.3
2.51,151.82,15.52,7.85,7.25,20.03,74.29,1.975,0.2408,0
2.49,209.16,15.8,8.84,4.81,20.53,73.28,2,0.2381,0
1.97,245.87,12.06,6.5,9.41,20.31,77.98,1.975,0.2345,0
2.34,183.55,14.4,7.35,8.22,23.1,74.49,1.95,0.2308,0
2.75,177.61,16.13,10.79,8.4,25.61,66.81,1.925,0.2272,0
2.98,376.97,16.4,11.47,13.07,28.08,61.02,1.9,0.2241,0.2
2.61,367.62,14.45,9.58,13.25,25.48,69.8,1.875,0.2214,0
2.49,389.9,13.54,8.12,14.49,24.99,65.74,1.85,0.2191,0
1.62,623.14,9.66,4.62,10.61,20.46,67,1.825,0.2177,0
1.09,355.86,7.09,1.62,9.85,16.29,85.92,1.8,0.2211,0
0.38,236.81,2.55,0.16,6.88,11.46,95.43,1.7375,0.2306,0
1.83,264.3,12.85,8.8,4.16,15.46,81.27,1.675,0.2511,0
2.02,102.41,13.28,9.2,2.55,16.27,78.52,1.6125,0.2616,0
2.14,260.04,14.26,8.79,4.54,19.08,70.56,1.55,0.2612,0
2.38,180.67,14.96,10.64,5.92,22.19,69.15,1.4875,0.2592,0
1.41,273.25,9.34,4.61,3.7,16.68,75,1.425,0.2567,0
1.89,85.62,13.8,10.32,0.85,15.68,78.22,1.3625,0.2539,0
1.81,145.16,12.51,7.73,-0.51,17.09,76.42,1.3,0.2512,0
1.48,291.02,10.38,6.87,5.48,13.64,82.24,1.3,0.2495,0
0.71,391,4.78,2.44,7.21,15.96,84.94,1.3,0.252,0
1.65,242.3,10.69,7.24,7.26,16.58,76.63,1.3,0.2534,0
1.45,250.94,8.54,4.17,9.11,18.71,82.34,1.3,0.2528,0
2.09,139.74,13.31,10.18,6.7,21.94,80.26,1.3,0.251,0
1.97,219.49,11.94,9.55,7.18,23.22,79.22,1.3,0.2489,0
1.69,277.98,11.66,8,3.02,15.47,78.33,1.3,0.247,0
1.54,131.76,10.8,8.4,1.6,17.24,81.2,1.3,0.2442,2.4
1.77,117.33,11.74,7.73,3.66,19.43,81.14,1.2875,0.2428,0
1.96,251.35,11.85,9.66,6.47,24.13,74.03,1.275,0.242,0
1.53,285.99,8.8,6.15,10.95,23.9,71.48,1.2625,0.241,0
1.81,351.04,10.09,8.48,14.19,24.41,72.24,1.25,0.2397,0
1.95,311.81,10.56,9.25,15.13,26.98,64.07,1.2375,0.2381,0
1.82,324.77,10.28,8.38,13.3,25.83,60.49,1.225,0.2369,0
1.6,203.51,9.19,7.01,11.43,24.35,66.82,1.2125,0.2346,0
1.36,137.87,8.32,5.65,8.39,24.84,73.43,1.2,0.2328,0
1.43,134.23,8.74,8.43,8.68,20.51,83.02,1.225,0.231,0
0.66,244.75,4.46,1.64,8.25,15.98,83.58,1.25,0.23,0
1.36,188.34,9.29,7.37,3.88,16.59,82.77,1.275,0.2285,0
1.14,104.48,8.23,6.54,1.02,15.37,85.49,1.3,0.2265,0
1.15,122.44,7.95,7.08,3.62,16.63,80.25,1.325,0.2256,0
1.08,249.72,7.07,5.33,1.51,15.97,79.75,1.35,0.2255,0
0.49,475.17,3.25,0.81,2.17,14.71,79.83,1.375,0.2245,0
0.58,374.33,3.78,1.84,12.31,15.76,89.12,1.4,0.2255,0
0.39,286.73,2.45,0.16,10.41,13.49,85.76,1.3875,0.2259,0.4
0.36,399.16,2.58,0.32,4.19,11.84,88.59,1.375,0.2262,1.3
1.02,251.13,7.66,7.46,1.94,11.23,86.66,1.3625,0.2293,0.1
0.88,420.35,7.18,6.69,1.23,7.45,78.13,1.35,0.2324,0
0.21,435.54,1.74,0.03,2.18,6.22,85.67,1.3375,0.2344,0
0.4,486.87,2.96,0.54,3.51,9.14,90.59,1.325,0.2497,0
0.99,330.79,7.04,6.82,3.5,11.32,79.87,1.3125,0.2724,0
0.41,300.31,2.82,0.34,7.67,12.53,82.2,1.3,0.2781,0
0.89,274.93,6.52,6.25,1.01,11.67,84.12,1.3625,0.2869,0
0.77,168.31,6.33,7.32,-1.65,10.08,89.79,1.425,0.2862,0
0.88,188.55,6.73,7.5,-1.63,12.59,89.14,1.4875,0.2855,0
0.54,197.78,3.89,2.42,4.33,11.58,93.58,1.55,0.285,1.7
0.96,226.67,6.16,5.89,5.49,18.22,81.48,1.6125,0.2843,0
0.62,378.51,3.93,2.68,8.11,14.91,79.23,1.675,0.2838,25.3
0.96,266.65,6.68,7.76,4.05,13.44,82.58,1.7375,0.2845,3.9
0.61,261.4,3.99,2.54,4.98,12.38,86.41,1.8,0.2838,0
0.2,429.71,1.31,0.22,10.31,13.57,87.37,1.9375,0.2858,1.6
0.36,445.65,2.26,0.5,9.38,13.74,85.52,2.075,0.2923,20.7
0.19,202.65,1.31,0.13,8.52,11.45,95.39,2.2125,0.2984,0
0.63,422.56,4.3,4.68,6.6,12.96,87.09,2.35,0.3003,0
0.76,234.34,5.54,7.76,3.29,12.75,89.68,2.4875,0.2972,17.8
0.76,211.99,5.81,7.41,1.84,11.99,89.04,2.625,0.2951,0
0.61,206.07,5.12,6.36,-1.32,10.16,88.05,2.7625,0.2943,0
0.7,360.32,5.77,7.58,0.3,9.2,78.79,2.9,0.2935,0
0.69,374.81,5.51,6.98,-1.41,7.07,70.9,2.625,0.2928,0
0.29,518.61,2.3,1.28,1.84,6.8,80.31,2.35,0.2919,0
0.17,584.11,1.25,0.08,1.88,4.23,74.65,2.075,0.2909,0
0.41,313.49,3.37,2.99,1.1,5.31,83.2,1.8,0.2897,4.5
0.21,237.59,1.83,1.04,-0.82,4.94,86.81,1.525,0.2886,4.2
0.47,215.07,4.04,4.59,-1.96,7.91,88.97,1.25,0.2877,5.3
0.11,233.61,1.07,0.07,-0.62,3.21,96.11,0.975,0.2872,1.2
0.1,258.31,0.74,0,2.28,4.33,95.88,0.7,0.2874,0.9
0.18,297.34,1.31,0.04,2.96,6.25,89.19,0.8125,0.2877,0
0.23,222.68,1.82,0.38,1.04,5.49,87.1,0.925,0.2881,14.5
0.2,452.39,1.45,0,1.61,9.22,87.29,1.0375,0.2882,0
0.13,458.89,0.96,0.66,8.56,10.87,84.44,1.15,0.2966,0
0.39,402.97,2.91,1.71,5.98,11.6,83.89,1.2625,0.2984,0
0.36,466.28,2.54,1.63,5.03,9.88,89.59,1.375,0.2988,0
0.09,481.59,0.7,0.01,9.34,13.63,94.13,1.4875,0.3016,4.1
0.31,467.81,2.07,1.6,7.36,13.27,88.96,1.6,0.3041,0
0.5,151.81,4.17,5.92,-0.15,9.02,90.1,1.575,0.3054,3
0.21,285.24,1.57,0,0.67,8.56,92.06,1.55,0.3055,10.3
0.09,435.28,0.92,0,8.28,12.56,94.07,1.525,0.3059,0
0.1,600.36,0.56,0,5.67,12.07,90.58,1.5,0.3063,0
0.16,718.21,1.05,0.32,5.88,10.66,83,1.475,0.307,0
0.3,551.1,1.9,1.61,4.92,9.67,84.94,1.45,0.3072,0
0.27,318.33,2.19,2.36,2.07,7.31,85.89,1.425,0.3073,0
0.35,181.08,2.97,3.82,-1.22,7.57,87.31,1.4,0.3074,1.2
0.18,168.17,1.8,0.28,-2.75,4.36,92.84,1.4125,0.3064,0
0.38,337.27,3.59,6.04,-0.81,2.97,89.17,1.425,0.3037,0
0.23,240.83,2.15,1.75,-1.31,2.08,86.96,1.4375,0.3025,0
0.09,356.38,1.03,0,-0.59,0.96,71.48,1.45,0.3005,0
0.1,289.29,0.9,0.06,-0.93,3.15,96.48,1.4625,0.3026,0
0.13,335.42,0.95,0.49,2.31,7.98,95.08,1.475,0.3072,0
0.37,389.47,2.87,5.3,4.36,8.14,84.17,1.4875,0.3047,0
0.2,365.95,1.64,0.5,4.97,9.74,85.52,1.5,0.3037,3
0.15,449.94,1.01,0.02,5.69,8.55,88.35,1.4375,0.3037,10
0.1,629.58,0.63,0,7.56,12.88,86.96,1.375,0.3075,2.8
0.19,438.32,1.38,0.49,7.35,10.76,87.32,1.3125,0.3091,13.8
0.1,281.1,0.67,0,5.6,8.88,96.33,1.25,0.3092,2
0.47,173.73,3.78,5.81,0.64,7.48,89.19,1.1875,0.3095,0
0.32,270.3,2.2,1.3,-0.99,6.42,85.7,1.125,0.3079,0
0.18,235.31,1.23,0,-1.15,4.46,91.59,1.0625,0.3067,0
0.27,118.49,2.48,2.42,-2.31,5.15,86.84,1,0.3056,0
0.09,192.15,0.82,0.35,-3.73,3.39,95.5,1,0.3051,0
0.1,466.8,0.92,0.01,3.34,9.84,91.15,1,0.3051,0
0.2,282.3,1.39,0.01,5.38,9.05,90.95,1,0.3063,2.5
0.11,253.85,1.07,0.02,7.48,9.78,94.85,1,0.3082,0.4
