"VWC5","EV24","FG","Q","SQ","TN","TX","UG","LAI","rd_imputed"
0.1309,0.83,589,10.24,8.38,-9.82,-3.34,64.03,0.55,0
0.1217,0.79,819.77,8.92,6.34,-7.99,0.02,47.14,0.475,0
0.1232,0.66,673.68,7.19,3.81,-7.28,-0.2,54.71,0.4,1.8
0.1352,0.64,413.46,6.3,2.77,-4.17,1.32,73.99,0.325,0
0.1475,1.12,356.26,8.81,3.63,-1.34,11.12,78.66,0.25,1.4
0.2603,1.45,333.7,10.72,8.34,1.96,12.08,78.38,0.175,0
0.3472,0.96,203.73,7.37,2.56,-0.87,11.47,81.2,0.1,0
0.3138,0.77,239.29,6.17,1.84,-0.89,10.18,88.19,0.1875,2
0.3116,0.57,511.53,4.46,2.94,1.5,8.23,84.71,0.275,2.6
0.3087,1.2,290.77,9.26,4.91,1.35,10.62,83.16,0.3625,6
0.3144,0.96,334.66,6.42,0.55,7.01,15.53,86.41,0.45,1.3
0.3051,0.82,292.71,5.46,2.12,6.09,15.29,86.6,0.5375,0.4
0.2982,1.13,308.07,7.74,3.61,6.84,14.84,83.4,0.625,6.8
0.3195,0.29,365.18,2.26,0.06,3.96,9.01,92.7,0.7125,3.2
0.3088,1.69,275.37,13,8.29,-0.61,11.2,80.03,0.8,0
0.3027,1.05,483.57,7.84,3.9,3.2,11.21,72.53,0.775,4.6
0.3111,0.31,458.9,2.38,0.07,-0.02,6.6,89.63,0.75,0.8
0.3011,0.47,799.11,4.84,0.09,-2.91,-0.11,65.72,0.725,0
0.2898,0.64,697.43,7.26,2.56,-3.21,0.7,49.42,0.7,0
0.2806,1.7,464.11,16.72,10.48,-4.89,4.5,45.28,0.675,0.3
0.28,1.99,409.78,16.86,10.05,-3.97,9.1,62.47,0.65,0
0.2775,1.08,239.47,9.2,3.97,-2.88,7.68,77.74,0.625,2
0.2855,0.62,354.19,4.69,1.18,3.03,9.94,87.72,0.6,1
0.2827,0.65,366.56,4.88,0.22,4.63,7.34,80.76,0.625,0
0.2776,1.71,204.58,12.9,6.14,0.89,12.46,70.93,0.65,0
0.2732,1.74,185,13.43,7.06,-2.17,13.49,72.86,0.675,0
0.2708,1.49,169.87,11.84,4.61,-0.16,11.49,83.27,0.7,0
0.2744,0.91,281.93,7.03,1.97,-0.24,10.73,84.8,0.725,4
0.303,0.45,297.99,3.42,0.04,2.9,8.66,92.03,0.75,12.3
0.3101,1.6,307.2,12.16,5.69,3.17,10.34,76.86,0.775,2.4
0.3018,2.12,360.22,15.06,6.81,4.83,14.17,71.75,0.8,2.8
0.3039,1.66,157.97,12.14,5.3,1.53,12.7,81.63,0.7625,4.9
0.3129,0.57,199.2,4.22,0.24,-0.36,8.08,90.51,0.725,10.8
0.3066,1.16,332.24,8.5,1.06,-0.78,12.98,78.05,0.6875,14.8
0.3051,2.08,494.93,13.16,4.82,9.02,17.58,74.35,0.65,2.6
0.3032,1.1,341.17,7.45,1.85,7.18,14.69,81.97,0.6125,3.6
0.3158,1.28,466.4,9.79,4.44,-0.21,9.72,78.49,0.575,4.9
0.301,2.82,409.55,19.9,11.6,-0.36,15.53,57.3,0.5375,0.1
0.2905,2.91,304.68,17.92,10.76,7.37,22.22,57.89,0.5,0
0.2853,2.61,158.8,15.93,7.13,7.02,24.18,64.99,0.5625,0
0.2819,1.59,306.78,9.98,1.19,9.85,18.28,74.68,0.625,0.4
0.2827,1.92,245.59,11.57,2.85,10.65,19.78,71.95,0.6875,3.3
0.315,1.09,203.92,7.28,2.41,7.4,15.68,90.3,0.75,0
0.3001,1.34,280.97,8.86,2.77,7.27,15.99,86.29,0.8125,0
0.2932,1.48,193.91,9.91,0.65,3.23,15.64,85.85,0.875,0
0.2877,2.32,152.8,14.97,5.59,5.76,17.25,76.88,0.9375,0
0.2905,1.88,203.89,11.82,3.75,9.68,18.3,80.71,1,9.3
0.2836,2.74,234.28,17.81,8.43,4.79,16.98,77.27,0.95,6.3
0.2754,3.35,230.8,21.2,11.92,3.48,21.52,69.19,0.9,6.4
0.2679,3.78,174.68,21.98,12.77,5.98,24.66,60.96,0.85,8.8
0.2598,4.13,274.76,22.57,12.97,10.32,28.35,51.68,0.8,2.9
0.2517,3.83,217.2,21.45,12.49,10.42,27.87,58.25,0.75,2.1
0.2439,3.67,210.62,22.39,11.95,8.15,22.51,67.55,0.7,2.8
0.2557,3.34,252.25,19.8,9.56,10.12,26.75,68.19,0.65,0
0.2842,3.01,395.9,18.97,9.04,8.47,17.42,69.81,0.6,0.5
0.2672,1.24,434.5,7.89,0.85,8.68,15.52,75.56,0.7375,1.6
0.2727,1.89,510.19,12.23,3.78,8.41,14.98,71.07,0.875,0
0.2895,2.59,460.25,17.74,8.55,5.48,14.75,72.1,1.0125,0
0.2811,2.34,218.76,15.54,5.56,2.71,16.95,64.64,1.15,1.9
0.2721,1.68,310.19,10.75,1.29,6.59,16.38,72.02,1.2875,0
0.2774,1.16,302,7.96,1.35,3.75,15.86,91.21,1.425,4.9
0.3984,1.19,470.75,8,1.51,5.47,14.78,85.61,1.5625,3.6
0.3931,2.58,521.28,18.18,7.26,5,13.38,67.75,1.7,10.4
0.3807,3.68,404.23,24.09,12.22,4.16,17.52,63.09,1.65,5.6
0.3638,3.57,237.58,24.11,12.88,4.24,16.25,64.5,1.6,0.8
0.3475,3.96,239.51,25.83,13.82,2.71,18.96,62.74,1.55,0.5
0.3333,4.33,315.97,26.37,13.96,6.13,22.35,53.89,1.5,0.4
0.3195,4.69,281.68,26.89,14.02,7.47,25.96,50.06,1.45,0
0.3069,4.76,233.36,26.72,14.06,9.96,25.86,54.28,1.4,0
0.2955,4.78,209.29,26.39,13.93,10.7,27.52,51.87,1.35,0
0.2797,4.4,227.6,23.03,13.02,10.28,27.51,60.83,1.3,0
0.2758,2.08,318.92,13.25,4.77,6.21,17.54,77.42,1.35,0.5
0.2695,3.51,185.77,22.33,9.91,3.27,19.65,69.27,1.4,4.3
0.2633,3.98,219.01,22.71,8.9,8.3,24,58.92,1.45,2.1
0.2728,1.05,307.66,6.62,0.14,11.65,16.41,86.72,1.5,0
0.2729,4,299.35,22.43,9.52,11.68,26.75,69.85,1.55,0
0.259,4.65,280.27,26.05,13.57,11.51,24.95,52.75,1.6,5
0.2521,2.97,390.87,17.72,6.78,9.7,22.44,70.28,1.65,0.5
0.2464,4.18,409.33,27.28,11.84,5.59,17.09,66.38,1.7,0
0.239,3.06,281.1,20.65,6.67,3.64,16.7,69.42,1.675,0
0.2363,1.71,141.46,11.4,2.69,4.6,15.5,83.32,1.65,0
0.2338,4.61,238.15,26.93,13.07,5.59,24.69,63.26,1.625,0
0.2253,4.49,336.14,24.89,11.1,10.61,25.56,50.72,1.6,0
0.2309,3.15,215.01,18.08,6.41,11.57,25.38,73.96,1.575,0
0.2949,3.04,288.33,16.98,5.25,14.69,24.79,68.26,1.55,0
0.2746,2.57,344.38,14.48,3.44,14.05,23.44,69.6,1.525,0
0.2635,4.05,181.88,21.94,9.33,14.24,26.1,73.11,1.5,0
0.2521,4.75,281.6,25.24,12.18,14.31,28.53,60.54,1.5125,0
0.2997,2.71,272.85,14.57,4.83,15.71,26.86,70.21,1.525,0
0.3372,5,220.84,25.91,12.17,14.68,29.33,65.68,1.5375,0
0.3046,3.6,255.27,18.99,7.41,16.39,30.36,76.92,1.55,0
0.2959,4.32,158.52,23.2,10.81,15.85,27.35,74.83,1.5625,0
0.2841,2.96,169.59,16.28,6.29,15.58,25.97,81.41,1.575,1.7
0.2928,1.43,243.59,7.41,0.95,14.67,21.61,92.69,1.5875,0
0.2975,1.86,257.06,10.74,2.28,14.19,20.69,86.31,1.6,1.4
0.2825,3.55,150.71,19.94,6.91,13.39,25.04,78.62,1.575,0
0.2736,3.79,254.11,21.14,8.19,14.17,24.32,80.92,1.55,0
0.2674,2.56,232,14.93,5.66,12.53,21.27,78.84,1.525,2
0.2606,5.29,212.91,28.84,14.88,11.22,28.72,66.17,1.5,2.6
0.2519,4.49,181.32,23.84,10.34,13.96,28.92,68.08,1.475,6
0.3149,1.67,205.04,9.39,1.14,16.9,21.95,88.07,1.45,1.3
0.3056,4.65,232.79,25.18,10.29,15.89,26.46,75.35,1.425,0.5
0.2819,4.52,270.42,25.1,10.69,14.38,24.95,75.33,1.4,7
0.2689,4.51,347.15,25.7,10.03,12.12,23.7,69.05,1.3875,3.2
0.2613,1.86,292.31,11.33,1.04,11.82,18.82,75.95,1.375,0
0.2594,2.39,251.52,14.7,3.27,9.13,18.71,74.02,1.3625,4.5
0.257,2.45,338.98,14.76,3.81,8.49,20.96,81.11,1.35,0.8
0.2558,4.01,133.81,22.71,8.31,11.84,24.3,72.83,1.3375,0
0.248,3.31,257.96,19.01,4.64,12.55,24.45,68.39,1.325,0
0.2418,1.94,365,11.57,1.87,12.66,18.87,72.05,1.3125,0.3
0.2399,1.55,376.62,9.02,1.82,13.06,20.31,78.29,1.3,0
0.2377,1.47,254.37,8.26,0,13.98,21.2,81.88,1.3875,2.1
0.2334,4.18,294.59,22.89,10.01,13.83,26.9,74.52,1.475,0.9
0.2234,3.41,487.15,20.95,8.08,9.66,17.83,67.81,1.5625,0
0.2153,2.21,438.17,14.05,3.01,8.85,16.96,69.26,1.65,0
0.2109,2.34,216.6,14.28,4.19,8.02,20.32,70.71,1.7375,0
0.2061,2.44,251.49,14.83,1.95,9.11,18.95,77.79,1.825,0
0.1975,3.61,260.26,21.12,8.06,10.9,22.88,72.15,1.9125,3.9
0.1788,4.77,256.39,28.04,11.48,7.58,24.35,69.37,2,12.2
0.1576,4.92,284.72,27.25,13.33,10.15,27.06,68.05,1.9875,2.5
0.138,5.15,310.92,27.13,13.92,13.11,28.51,56.28,1.975,2.8
0.1211,5.46,315.96,29.87,15.35,13.25,28.89,58.56,1.9625,8.1
0.1097,5.61,357.97,30.31,15.22,12.71,28.34,50.85,1.95,0.8
0.0993,5.72,465.26,30.9,15.31,14.8,26.89,36.07,1.9375,0.9
0.0918,5.62,372.04,30.7,15.33,11.68,27.31,38.6,1.925,0.7
0.086,5.54,270.77,29.63,15.11,12.76,29.35,50.02,1.9125,9.3
0.0824,4.49,213.37,24.29,10.51,14.14,28.79,58.71,1.9,0.3
0.0787,4.96,231.14,27.24,12.09,13.38,27.18,66.31,1.875,0
0.0761,3.97,217.39,21.5,7.35,13.68,26.85,63.98,1.85,0
0.074,4.84,220.51,26.85,12.92,11.21,26.95,53,1.825,0
0.0712,5,254.6,28.19,14.75,10.02,26.02,61.08,1.8,0
0.0695,3,253.82,17,4.58,10.75,24.5,71.62,1.775,11.8
0.0988,2.07,380.88,12.24,4.6,12.5,21.79,70.46,1.75,0
0.1295,3.33,283.02,19.05,7.79,9.46,23.56,69.38,1.725,0
0.1103,4.89,289,26.85,12.33,13.08,27.16,68.66,1.7,0
0.0941,4.66,199.6,26.06,11.44,10.72,27.02,69.03,1.6375,3.1
0.0854,5.22,216.62,28.8,14.53,12.09,26.93,62.65,1.575,0.3
0.0794,5.3,198.39,28.33,14.63,11.66,29.36,53.44,1.5125,0
0.0746,5.23,187.86,27.35,14.07,12.83,30.71,48.96,1.45,0
0.0706,4.64,277.97,25.2,12.41,12.19,27.92,59.63,1.3875,0
0.0663,3.76,158.57,19.74,9.28,10.11,26.47,59.88,1.325,0
0.065,3.84,182.31,20.72,8.06,12.55,28.31,58.29,1.2625,0
0.0629,4.66,190.91,25.68,11.14,10.67,27.32,61.45,1.2,0
0.0627,4.77,228.92,25.35,12.42,15.14,29.17,61.48,1.2,7.1
0.0608,4.26,210.65,22.96,11.59,13.44,29.18,63.59,1.2,0
0.06,4.92,118.16,25.42,13.16,13.75,31.14,62.77,1.2,0.2
0.0594,4.43,172.42,23.19,10.24,16.17,33.16,54.85,1.2,5.6
0.0581,4.35,261.38,21.58,10.18,18.8,33.45,53.26,1.2,1.6
0.0572,4.89,209.17,23.53,10.12,18.43,36.4,52.04,1.2,0.3
0.0564,5.49,295.41,26.27,13.3,21.35,36.11,34.75,1.2,0.7
0.0531,3.09,322.83,16.58,6.95,11.62,27.37,66.62,1.2,35.7
0.0514,3.33,333.88,17.55,4.45,12.33,28.58,51.25,1.2125,13.3
0.0524,4.51,279.66,22.83,9.71,18.02,32.78,54.16,1.225,0
0.0511,4.12,275.69,21.73,10.21,14.97,29.43,64.06,1.2375,0
0.0491,3.9,150.8,20.8,9,12.12,29.54,58.66,1.25,0
0.0491,4.56,193.99,23.42,12.28,15.86,32.27,55.97,1.2625,0
0.0483,4.94,204.46,25.05,13.83,15.25,33.87,51.68,1.275,0
0.0472,4.26,274.19,22.16,10.35,16.95,31.43,62.9,1.2875,0
0.0458,4.7,234.21,25.45,13.53,14.93,27.97,63.29,1.3,0
0.0448,4.91,175.38,25.33,13.85,13.43,33.31,51.57,1.35,0
0.0445,4.85,163.4,24.03,12.17,14.41,36.04,47.88,1.4,2.1
0.1431,2.28,364.95,12.48,3.48,11.34,25.14,72.02,1.45,0
0.1929,1.73,378.87,9.83,3.65,10.08,23.84,80.77,1.5,0
0.2335,3.36,477.26,19.26,9.39,12.32,23.41,66.37,1.55,0.9
0.2284,3.56,311.91,21.16,11.62,10.71,22.43,69.91,1.6,3.4
0.2135,3.55,250.92,19.35,6.05,11.14,28.29,56.87,1.65,0
0.208,1.58,266.97,8.85,2.38,15.9,22.13,85.71,1.7,0
0.2109,2.89,335.9,16.05,5.42,16.2,25.07,75.87,1.6875,0.2
0.2025,1.9,294.35,10.55,1.72,15.28,23.62,79.46,1.675,0
0.1915,2.99,271.7,16.49,7.72,14.21,25.82,74.64,1.6625,0
0.2754,3.03,167.51,17.3,6.99,11.61,24.1,76.54,1.65,0
0.2401,2.68,271.49,15.28,6.88,10.07,22.81,74.86,1.6375,0
0.2248,3.03,351.91,16.74,6.9,14.32,25.05,73.99,1.625,0.6
0.2131,1.54,216.21,8.36,1.51,16.99,23.62,79.93,1.6125,16
0.2031,2.91,118.75,15.67,6.02,15.1,27.14,75.94,1.6,0.4
0.1881,3.45,157.32,18.9,9.72,13.71,27.4,76.5,1.575,0.2
0.1757,2.18,296.65,12.16,3.45,12.59,23.94,82.14,1.55,0
0.1897,2.54,358.1,15.2,6.35,12.32,20.53,68.04,1.525,0
0.199,2.3,317.47,14.84,7.19,8.01,17.87,84.27,1.5,5.4
0.2171,2.72,342.51,16.74,7.44,5.85,20.45,68.37,1.475,0
0.2202,1.7,426.95,9.85,1.9,13.22,21.46,78.55,1.45,21.2
0.2188,2.43,175.37,14.03,6.3,11.82,21.98,74.14,1.425,0
0.2269,1.61,198.99,9.42,3.07,10.13,23.04,83.18,1.4,0
0.2866,2.77,262.9,16.72,8.6,8.9,20.57,76.52,1.375,13.8
0.2587,2.19,132.7,13.87,4.84,7.67,19.66,77.05,1.35,0
0.2444,2.9,132.06,18.07,10.47,6.19,21.11,71.78,1.325,0
0.2319,3.28,258.01,19.15,11.62,8.39,23.44,67.08,1.3,0
0.2229,1.36,178.19,7.53,1.56,15.78,22.45,81.25,1.275,0
0.2196,2.49,112.81,13.52,4.73,17.54,25.79,84.85,1.25,0
0.213,2.22,187.81,12.03,2.44,16.76,25.6,80.67,1.225,15.3
0.2148,1.3,179.65,7.48,2.42,12.34,20.4,91.5,1.2,12.6
0.224,2.29,364.78,14.01,7.53,10.52,18.12,75.42,1.2125,0
0.2208,2.05,319.28,12.61,5.02,9.56,19.35,74.2,1.225,0
0.2141,2.55,262.26,14.69,5.91,12.87,24.1,68.75,1.2375,0
0.2072,1.54,258.11,8.99,1.36,13.78,21.13,79.66,1.25,1.1
0.1999,2.66,441.89,14.79,7.61,14.17,25.36,71.67,1.2625,0
0.1931,0.79,249.94,4.75,0.08,12.79,19.5,89.37,1.275,1.4
0.1893,2.53,152.61,15.66,7.96,7.25,19.99,74.21,1.2875,0
0.1807,2.47,215.24,15.68,8.73,4.9,20.5,73.36,1.3,0
0.1731,1.99,250.08,12.19,6.61,9.42,20.29,78.03,1.2375,0
0.1654,2.34,188.39,14.37,7.33,8.23,23.09,74.53,1.175,0
0.157,2.75,181.52,16.11,10.78,8.41,25.58,66.89,1.1125,0
0.146,2.97,385.19,16.41,11.45,13.13,27.95,61.32,1.05,0.3
0.1356,2.6,373.83,14.42,9.53,13.29,25.42,69.93,0.9875,0
0.1273,2.49,395.36,13.54,8.1,14.5,24.96,65.91,0.925,0
0.121,1.63,635.15,9.75,4.67,10.61,20.44,67,0.8625,0
0.1522,1.09,360.82,7.08,1.63,9.88,16.29,85.92,0.8,0
0.2233,0.38,239.11,2.57,0.16,6.81,11.46,95.34,0.8125,0
0.255,1.83,269.65,12.85,8.77,4.14,15.47,81.18,0.825,0
0.2455,2.02,104.18,13.47,9.36,2.62,16.28,78.42,0.8375,0
0.2352,2.15,264.51,14.3,8.82,4.62,19.07,70.71,0.85,0
0.2262,2.38,184.05,14.97,10.65,5.93,22.18,69.28,0.8625,0
0.2184,1.43,277,9.45,4.73,3.77,16.67,74.99,0.875,0
0.2113,1.89,87.25,13.8,10.3,0.86,15.68,78.29,0.8875,0
0.206,1.81,149.87,12.49,7.74,-0.5,17.04,76.49,0.9,0
0.2031,1.49,298.74,10.38,6.85,5.4,13.65,82.27,0.8875,0
0.2029,0.72,397.16,4.84,2.49,7.21,16,84.94,0.875,0
0.2012,1.67,246.96,10.83,7.25,7.23,16.59,76.55,0.8625,0
0.1975,1.46,254.88,8.55,4.1,9.14,18.75,82.37,0.85,0
0.1928,2.09,142.29,13.32,10.18,6.7,21.93,80.34,0.8375,0
0.1882,1.96,222.87,11.91,9.5,7.21,23.14,79.33,0.825,0
0.1831,1.68,280.52,11.66,7.99,3.07,15.47,78.4,0.8125,0
0.1767,1.54,136.94,10.77,8.37,1.67,17.25,81.24,0.8,2.1
0.1725,1.78,121.12,11.78,7.78,3.7,19.46,81.09,0.8,0
0.1682,1.96,254.69,11.85,9.63,6.41,24.11,74.06,0.8,0
0.1643,1.53,291.95,8.82,6.16,11.04,23.88,71.58,0.8,0
0.1596,1.81,356.86,10.08,8.45,14.18,24.34,72.47,0.8,0
0.1533,1.95,316.37,10.56,9.25,15.22,26.92,64.4,0.8,0
0.1451,1.82,326.46,10.26,8.38,13.3,25.77,60.83,0.8,0
0.1371,1.59,206.28,9.16,6.95,11.33,24.31,67,0.8,0
0.13,1.38,140.47,8.4,5.71,8.4,24.82,73.55,0.8,0
0.1246,1.42,135.95,8.72,8.4,8.72,20.4,83.2,0.8375,0
0.1217,0.67,248.03,4.52,1.71,8.23,15.99,83.32,0.875,0
0.118,1.37,190.95,9.31,7.38,3.91,16.58,82.75,0.9125,0
0.1137,1.14,106.51,8.2,6.5,1.14,15.39,85.45,0.95,0
0.1112,1.14,125.98,7.9,6.99,3.62,16.64,80.19,0.9875,0
0.1098,1.09,254.79,7.11,5.36,1.5,15.98,79.8,1.025,0
0.1075,0.5,483.2,3.32,0.83,2.21,14.71,79.74,1.0625,0
0.1091,0.59,378.98,3.8,1.86,12.33,15.77,89.16,1.1,0
0.1091,0.39,289.62,2.45,0.16,10.42,13.5,85.67,1.0625,0.4
0.1248,0.36,405.99,2.55,0.33,4.17,11.86,88.54,1.025,1
0.1836,1.03,254.78,7.72,7.47,1.98,11.23,86.55,0.9875,0.1
0.1807,0.89,423.98,7.24,6.77,1.23,7.47,77.98,0.95,0
0.1754,0.21,438.62,1.75,0.04,2.17,6.23,85.63,0.9125,0
0.2598,0.4,490.97,2.97,0.55,3.5,9.15,90.63,0.875,0
0.2825,0.99,334.5,7.1,6.92,3.46,11.36,79.95,0.8375,0
0.2684,0.41,306.46,2.82,0.34,7.7,12.59,82.22,0.8,0
0.2748,0.9,278.75,6.57,6.34,0.99,11.66,83.97,0.9,0
0.2631,0.77,173.86,6.3,7.29,-1.64,10.09,89.73,1,0
0.2559,0.89,193.2,6.79,7.64,-1.57,12.62,89.08,1.1,0
0.2515,0.55,201.74,3.97,2.5,4.35,11.62,93.55,1.2,1.6
0.2474,0.96,231.34,6.18,5.91,5.54,18.23,81.38,1.3,0
0.2452,0.61,386.04,3.85,2.55,8.13,14.83,79.38,1.4,25.6
0.2454,0.96,271.44,6.68,7.77,4.1,13.43,82.59,1.5,4
0.2422,0.61,266.73,3.96,2.51,4.84,12.35,86.38,1.6,0
0.2466,0.2,435.13,1.32,0.23,10.26,13.55,87.51,1.6125,1.6
0.2581,0.36,450.69,2.27,0.5,9.33,13.73,85.58,1.625,17.2
0.2811,0.2,208.11,1.34,0.13,8.52,11.46,95.33,1.6375,0
0.2778,0.64,428.62,4.33,4.75,6.62,12.98,87.12,1.65,0
0.2652,0.76,239.05,5.53,7.74,3.34,12.75,89.65,1.6625,17.4
0.258,0.76,215.07,5.8,7.41,1.82,12.03,89.01,1.675,0
0.2529,0.6,208.39,5.03,6.18,-1.31,10.06,88.3,1.6875,0
0.2488,0.7,365.28,5.77,7.58,0.33,9.18,78.74,1.7,0
0.2449,0.69,378.61,5.5,6.98,-1.36,7.07,70.8,1.7,0
0.2426,0.29,523.07,2.3,1.29,1.8,6.82,80.33,1.7,0
0.2391,0.17,588.79,1.26,0.08,1.89,4.25,74.6,1.7,0
0.2361,0.4,316.01,3.32,2.83,1.2,5.33,83.23,1.7,4.6
0.2338,0.21,239.76,1.84,1.06,-0.87,4.94,86.81,1.7,4
0.2315,0.47,219.14,4.02,4.51,-1.97,7.93,88.98,1.7,6.9
0.2305,0.11,236.97,1.08,0.09,-0.6,3.24,95.95,1.7,1.3
0.2312,0.1,261.49,0.74,0,2.28,4.34,95.73,1.7,0.6
0.2325,0.17,299.1,1.29,0.05,2.99,6.26,89.19,1.6625,0
0.2316,0.23,227.54,1.79,0.37,1.03,5.44,87.54,1.625,14.1
0.2328,0.2,459.33,1.41,0,1.71,9.27,87.6,1.5875,0
0.2622,0.13,464.64,0.97,0.66,8.6,10.9,84.49,1.55,0
0.2635,0.39,409.44,2.88,1.64,5.98,11.59,83.95,1.5125,0
0.2588,0.35,472.05,2.52,1.6,5.05,9.9,89.72,1.475,0
0.3013,0.09,486.11,0.7,0.01,9.37,13.63,94.14,1.4375,3.4
0.318,0.31,473.51,2.07,1.62,7.4,13.26,88.95,1.4,0
0.2843,0.5,153.91,4.15,5.8,-0.09,9.05,89.96,1.3875,3.9
0.269,0.21,290.28,1.55,0,0.68,8.6,92.13,1.375,8.8
0.2671,0.09,439.82,0.92,0,8.32,12.56,94.12,1.3625,0
0.289,0.1,608.5,0.56,0,5.71,12.07,90.49,1.35,0
0.3004,0.16,728.25,1.06,0.34,5.92,10.69,82.89,1.3375,0
0.3263,0.31,560.67,1.91,1.62,4.95,9.69,84.81,1.325,0
0.2862,0.27,322.87,2.19,2.36,2.02,7.34,85.79,1.3125,0
0.2689,0.35,182.57,2.96,3.82,-1.2,7.6,87.07,1.3,1
0.2589,0.18,171.97,1.83,0.33,-2.8,4.38,92.73,1.3,0
0.2519,0.38,343.3,3.61,6.1,-0.95,2.97,89.2,1.3,0
0.2469,0.23,244.21,2.17,1.8,-1.37,2.09,86.98,1.3,0
0.2465,0.09,363.83,1.03,0,-0.63,0.95,71.5,1.3,0
0.249,0.1,293.11,0.91,0.05,-0.92,3.18,96.67,1.3,0
0.2602,0.13,340.18,0.97,0.53,2.33,8.01,95.04,1.3,0
0.2558,0.36,396.04,2.85,5.21,4.43,8.15,84.19,1.3,0
0.2503,0.2,369.55,1.65,0.52,4.99,9.74,85.63,1.3,3.6
0.2483,0.15,456.85,1.01,0.03,5.71,8.55,88.39,1.2,8.4
0.2868,0.1,634.29,0.63,0,7.56,12.87,86.98,1.1,2.9
0.3105,0.19,443.81,1.4,0.51,7.36,10.77,87.24,1,13.3
0.2995,0.1,283.41,0.68,0,5.6,8.91,96.39,0.9,1.8
0.2972,0.48,174.22,3.79,5.78,0.73,7.54,88.95,0.8,0
0.271,0.32,272.14,2.22,1.38,-1,6.45,85.68,0.7,0
0.2606,0.18,238.92,1.2,0,-1.15,4.48,91.54,0.6,0
0.2552,0.27,120.83,2.48,2.4,-2.3,5.19,86.88,0.5,0
0.2499,0.09,194.25,0.8,0.3,-3.71,3.43,95.59,0.5,0
0.2512,0.1,470.61,0.91,0.01,3.4,9.88,91.11,0.5,0
0.2523,0.2,284.49,1.38,0,5.38,9.07,91,0.5,2.6
0.2556,0.11,256.99,1.08,0.01,7.48,9.79,94.82,0.5,0.4
