"VWC5","EV24","FG","Q","SQ","TN","TX","UG","LAI","rd_imputed"
0.1114,0.66,398.84,6.44,2.93,-4.07,1.42,74.93,0.325,0
0.1219,1.13,349.47,8.81,3.56,-1.16,11.19,78.63,0.25,1.5
0.2277,1.44,325.59,10.63,8.23,1.96,12.19,77.94,0.175,0
0.277,0.98,199.67,7.46,2.58,-0.84,11.59,80.88,0.1,0
0.2683,0.76,239.09,6.04,1.7,-0.92,10.18,88.08,0.1625,2.2
0.28,0.57,501.24,4.45,2.97,1.49,8.25,84.56,0.225,2.8
0.3021,1.19,286.9,9.17,4.75,1.34,10.7,83.12,0.2875,6.4
0.3222,0.96,329.01,6.43,0.54,7.09,15.65,86.08,0.35,1.1
0.3139,0.82,290.17,5.46,2.11,6.15,15.39,86.06,0.4125,0.5
0.302,1.12,309.53,7.74,3.64,6.79,14.92,83.08,0.475,6.6
0.3318,0.28,363.76,2.2,0.05,4.01,9.02,92.68,0.5375,3.2
0.3307,1.7,267.39,13.02,8.15,-0.38,11.25,79.89,0.6,0
0.3122,1.05,470.14,7.76,3.84,3.27,11.27,72.4,0.5875,4.6
0.3232,0.31,439.32,2.36,0.04,0.01,6.7,89.78,0.575,0.9
0.3065,0.45,779.86,4.65,0.01,-2.92,-0.06,66.52,0.5625,0
0.2876,0.61,681.25,6.91,2.34,-3.21,0.69,49.88,0.55,0
0.2779,1.7,451.9,16.71,10.47,-4.84,4.47,45.25,0.5375,0
0.2749,1.99,402.9,16.85,9.99,-4.11,9.14,61.7,0.525,0
0.2715,1.05,231.71,8.98,3.65,-2.94,7.6,77.52,0.5125,2.2
0.2761,0.58,347.75,4.42,1.02,2.97,9.91,87.52,0.5,0.8
0.2764,0.64,357.66,4.81,0.22,4.61,7.34,80.76,0.525,0
0.2718,1.74,202.14,13.16,6.37,0.89,12.46,70.49,0.55,0
0.2653,1.76,180.62,13.56,7.1,-2.2,13.57,72.62,0.575,0
0.2608,1.49,167.63,11.86,4.58,-0.15,11.5,82.5,0.6,0
0.2605,0.91,276.08,7.04,1.99,-0.3,10.74,84.63,0.625,3.9
0.2934,0.45,296.76,3.42,0.03,2.99,8.78,92,0.65,11.9
0.3296,1.59,304.11,12.08,5.62,3.17,10.39,76.57,0.675,2.3
0.321,2.11,351.1,14.93,6.76,4.81,14.19,71.38,0.7,2.8
0.3175,1.68,155.23,12.26,5.39,1.47,12.72,81.31,0.7,6.4
0.3309,0.56,198.49,4.12,0.19,-0.29,8.11,90.7,0.7,11.1
0.3177,1.18,324.73,8.62,1.05,-0.73,13.09,77.49,0.7,16
0.306,2.05,492.3,12.97,4.71,9.07,17.58,73.82,0.7,2.3
0.3025,1.09,340.4,7.41,1.83,7.14,14.7,81.67,0.7,3.3
0.3329,1.26,454.42,9.63,4.37,-0.14,9.75,78.28,0.7,5
0.3141,2.83,402.45,19.96,11.6,-0.27,15.62,56.97,0.7,0.2
0.2933,2.93,301.67,17.99,10.87,7.42,22.37,57.37,0.7,0
0.2802,2.56,153.28,15.68,7.01,7.03,24.13,64.65,0.7875,0
0.2711,1.59,296.71,9.96,1.09,9.83,18.34,74.25,0.875,0.2
0.266,1.9,238.72,11.46,2.8,10.58,19.68,72.02,0.9625,2.9
0.3106,1,191.13,6.8,2.25,7.37,15.42,91.31,1.05,0.1
0.2952,1.38,273.22,9.09,2.85,7.29,16.15,86.29,1.1375,0
0.284,1.47,187.99,9.83,0.62,3.23,15.71,86,1.225,0
0.2735,2.36,149.42,15.2,5.66,6.02,17.39,76.7,1.3125,0
0.2785,1.93,204.75,12.11,3.97,9.76,18.42,80.07,1.4,8.9
0.2679,2.7,226.13,17.42,8.25,4.96,17.15,76.96,1.25,6.6
0.255,3.37,219.67,21.28,11.98,3.47,21.61,69.14,1.1,6.3
0.2418,3.79,169.12,22.01,12.76,5.95,24.74,60.65,0.95,8.5
0.2281,4.14,270.89,22.61,12.97,10.11,28.35,51.23,0.8,2.7
0.2125,3.84,213.1,21.41,12.44,10.51,28.01,58.15,0.65,2.3
0.1955,3.68,203.64,22.42,11.88,8.21,22.69,67.49,0.5,2.9
0.1817,3.33,244.46,19.78,9.62,10.14,26.86,68.2,0.35,0.1
0.1785,3.03,384.53,19.01,8.98,8.42,17.61,69.34,0.2,0.5
0.179,1.27,420.15,8.13,0.88,8.61,15.58,75.16,0.3625,1.6
0.1794,1.87,497.2,12.09,3.71,8.4,15.09,70.4,0.525,0
0.1789,2.57,445.13,17.59,8.39,5.48,14.83,72.11,0.6875,0
0.1776,2.41,212.47,15.97,5.82,2.71,17.12,63.96,0.85,1.7
0.1749,1.7,305.03,10.88,1.26,6.67,16.52,70.92,1.0125,0
0.1742,1.25,291.41,8.55,1.61,3.85,16.4,90.51,1.175,4.9
0.3143,1.24,472.95,8.28,1.53,5.52,14.94,85.2,1.3375,3.7
0.3264,2.58,508.83,18.17,7.2,5.09,13.51,67.58,1.5,10.8
0.2942,3.71,392.12,24.22,12.36,4.26,17.6,62.64,1.4125,5.4
0.2742,3.59,233.96,24.22,12.71,4.3,16.36,64.28,1.325,1.2
0.2583,3.96,238.81,25.83,13.83,2.7,18.99,62.84,1.2375,0.3
0.2417,4.33,318.89,26.37,13.98,6.1,22.41,53.61,1.15,0.7
0.2239,4.69,277.26,26.89,14.01,7.44,26,50.04,1.0625,0
0.2032,4.76,229.66,26.72,14.06,9.84,25.91,53.9,0.975,0
0.1799,4.79,203.88,26.4,13.87,10.62,27.53,51.69,0.8875,0
0.1553,4.42,224.19,22.98,13.03,10.28,27.71,60.1,0.8,0
0.1364,2.07,314.69,13.17,4.69,6.22,17.67,76.98,0.8625,0.6
0.1261,3.51,181.27,22.26,9.87,3.31,19.74,69.09,0.925,4
0.1161,4.02,212.81,22.92,8.99,8.26,24.06,58.6,0.9875,2.2
0.1087,1.03,299.06,6.5,0.14,11.69,16.34,86.63,1.05,0
0.1071,3.96,292.91,22.19,9.34,11.69,26.69,69.91,1.1125,0
0.1019,4.64,273.55,26.04,13.48,11.47,24.95,52.82,1.175,5
0.0949,2.99,378.07,17.77,6.92,9.74,22.49,69.84,1.2375,1.1
0.089,4.19,394.47,27.32,11.86,5.8,17.28,66.03,1.3,0
0.0837,3.09,270.39,20.83,6.71,3.8,16.87,69.21,1.3625,0
0.0795,1.82,137.82,12.16,3.06,4.44,15.78,82.37,1.425,0
0.077,4.59,236.5,26.79,13.01,6.06,24.77,63.17,1.4875,0
0.0728,4.46,330.15,24.73,10.86,10.53,25.62,51.3,1.55,0
0.0705,3.13,206.06,17.95,6.37,11.22,25.28,74.84,1.6125,0
0.0981,3.04,278.83,16.97,5.22,14.67,24.79,68.53,1.675,0
0.1002,2.61,335.08,14.69,3.41,14.09,23.45,69.86,1.7375,0
0.0948,4.08,174.6,22.13,9.5,14.12,26.15,72.99,1.8,0
0.0857,4.77,270.36,25.3,12.15,14.14,28.66,60.72,1.7875,0
0.0964,2.67,260.68,14.37,4.71,15.66,26.97,70.67,1.775,0
0.1451,5,214.94,25.92,12.12,14.53,29.38,65.55,1.7625,0
0.1269,3.56,243.85,18.75,7.27,16.35,30.42,76.58,1.75,0
0.1171,4.32,151.75,23.16,10.89,15.82,27.49,74.58,1.7375,0
0.108,2.92,163.12,16.03,6.12,15.6,26.11,81.28,1.725,1.8
0.1175,1.37,237.9,6.97,0.86,14.76,21.38,92.95,1.7125,0
0.1816,1.93,248.87,11.13,2.53,14.21,20.84,85.8,1.7,1.5
0.1743,3.53,143.2,19.82,6.84,13.34,25.08,78.52,1.5375,0
0.1533,3.89,252.82,21.66,8.63,13.91,24.41,80.63,1.375,0
0.1295,2.47,227.74,14.45,5.46,12.6,21.02,79.37,1.2125,2.2
0.1106,5.3,208.92,28.84,14.87,11.28,28.77,65.73,1.05,2.8
0.0921,4.39,175.68,23.32,9.87,14.05,29.02,68.39,0.8875,6.4
0.1555,1.72,195.49,9.69,1.27,16.95,22.09,88.23,0.725,1.1
0.2158,4.65,221.65,25.19,10.38,15.94,26.52,75.59,0.5625,0.5
0.2112,4.48,262.22,24.84,10.5,14.59,25.04,75.36,0.4,6.7
0.2027,4.46,344.74,25.39,9.65,12.3,23.77,68.84,0.4625,3.2
0.1957,1.86,286.74,11.34,0.98,11.79,18.92,75.91,0.525,0
0.1909,2.36,239.13,14.48,3.01,9.14,18.73,74.27,0.5875,4.6
0.1846,2.51,322.88,15.15,4.01,8.46,21.09,80.94,0.65,0.9
0.1772,4.01,130.27,22.68,8.38,11.64,24.35,72.62,0.7125,0
0.1606,3.32,248.86,19.04,4.64,12.47,24.6,68.65,0.775,0
0.143,1.99,350.9,11.86,1.97,12.66,18.9,71.43,0.8375,0
0.1323,1.62,361.03,9.36,1.84,13.05,20.64,77.65,0.9,0
0.1243,1.51,248.36,8.48,0,13.93,21.34,81.59,1.0375,2.2
0.1172,4.28,279.3,23.34,10.25,13.91,27.14,73.76,1.175,0.8
0.1076,3.41,467.53,20.92,8.02,9.55,17.94,67.67,1.3125,0
0.0985,2.22,418.74,14.13,3.15,8.88,17.06,69.28,1.45,0
0.0929,2.3,206.22,14.06,4.05,8.04,20.27,71.32,1.5875,0
0.0888,2.43,241.78,14.76,1.96,9.11,19.04,77.64,1.725,0
0.0861,3.57,253.25,20.85,7.91,11.13,22.97,71.95,1.8625,3.8
0.1734,4.73,247.13,27.84,11.36,7.72,24.39,69.66,2,11.9
0.1931,4.94,281.25,27.3,13.37,10.13,27.22,67.29,1.9375,2.3
0.1798,5.19,303.43,27.2,14,13.04,28.6,55.57,1.875,2.8
0.1597,5.48,311.45,29.92,15.39,13.28,28.99,58.07,1.8125,6.8
0.1393,5.6,348.17,30.22,15.2,12.71,28.45,50.71,1.75,0.7
0.1211,5.72,455.17,30.9,15.31,14.79,26.93,35.8,1.6875,1.1
0.1063,5.63,361.03,30.7,15.32,11.57,27.42,38.32,1.625,0.7
0.0953,5.54,258.84,29.56,15.15,12.8,29.6,49,1.5625,12.2
0.0875,4.46,207.02,24.07,10.33,14.28,28.98,58.47,1.5,0.4
0.1164,4.93,226.74,27.03,11.84,13.48,27.36,65.53,1.5,0
0.202,3.87,211.06,21.02,7.28,13.67,26.93,64.38,1.5,0
0.1891,4.86,219.95,26.91,12.95,11.3,27.1,52.38,1.5,0
0.2464,5,252.91,28.19,14.83,9.98,26.17,60.71,1.5,0
0.2359,3.05,247.15,17.29,4.84,10.64,24.67,71.18,1.5,11.1
0.2279,2.06,367.04,12.18,4.52,12.47,21.73,70.32,1.5,0
0.2209,3.36,274.42,19.27,7.85,9.35,23.76,69.13,1.5,0
0.2073,4.82,278.8,26.36,12.16,13.04,27.3,68.32,1.5,0
0.1879,4.69,192.96,26.16,11.51,10.68,27.15,68.45,1.525,2.8
0.1593,5.22,213.68,28.76,14.52,12.22,27.09,62.38,1.55,0.3
0.1279,5.31,196.54,28.35,14.66,11.6,29.4,53.01,1.575,0
0.1051,5.23,182.1,27.39,14.07,12.69,30.76,48.53,1.6,0
0.0919,4.63,269.99,25.14,12.38,12.08,28.15,59.14,1.625,0
0.0834,3.81,152.65,20.21,9.44,10.17,26.6,59.4,1.65,0
0.2015,3.84,174.98,20.7,8,12.52,28.52,57.87,1.675,0
0.2241,4.67,181.18,25.63,10.94,10.75,27.56,60.67,1.7,0
0.204,4.74,217.61,25.11,12.14,15.15,29.29,61.38,1.6125,6.6
0.1758,4.21,206.62,22.69,11.44,13.49,29.24,63.19,1.525,0
0.1415,4.9,114.37,25.35,12.92,13.79,31.18,62.57,1.4375,0.3
0.1154,4.46,167.66,23.3,10.48,16.09,33.25,54.65,1.35,3.9
0.0987,4.42,259.28,21.92,10.45,18.84,33.72,53.07,1.2625,2.3
0.0878,4.8,201.29,23.21,9.77,18.39,36.55,51.96,1.175,0.2
0.2247,5.49,284.73,26.29,13.4,21.33,36.16,34.64,1.0875,0.5
0.2378,3.09,307.71,16.55,6.91,11.68,27.52,66.16,1,35.8
0.2218,3.36,323.15,17.7,4.59,12.34,28.88,50.83,1.025,13.1
0.2022,4.56,275.12,23.06,9.88,18.06,32.95,53.67,1.05,0
0.1847,4.13,271.96,21.76,10.27,15.13,29.74,63.6,1.075,0
0.2566,3.88,151.29,20.68,8.92,12.18,29.72,58.06,1.1,0
0.2204,4.58,192.64,23.47,12.34,15.91,32.46,55.58,1.125,0
0.186,4.94,202.53,25.02,13.83,15.32,34.11,51.2,1.15,0
0.1486,4.29,269.29,22.28,10.38,17.1,31.63,62.31,1.175,0
0.1229,4.73,232.48,25.62,13.52,14.95,28.1,63.04,1.2,0
0.1057,4.91,168.1,25.34,13.84,13.36,33.48,51.67,1.1125,0
0.0937,4.86,160.25,24.08,12.27,14.34,36.2,47.15,1.025,2.2
0.086,2.3,356.81,12.58,3.56,11.35,25.26,71.53,0.9375,0
0.1417,1.75,373.06,9.93,3.71,10.05,23.92,80.76,0.85,0
0.2222,3.4,464.21,19.44,9.56,12.37,23.57,65.36,0.7625,1.1
0.2163,3.57,300.73,21.2,11.66,10.69,22.55,69.77,0.675,4
0.1947,3.63,242.03,19.75,6.54,11.23,28.38,56.36,0.5875,0
0.2324,1.58,264.14,8.86,2.39,15.85,22.12,85.96,0.5,0
0.2623,2.87,325.01,15.94,5.38,16.2,25.27,75.81,0.5625,0.2
0.2419,1.88,282.7,10.49,1.66,15.17,23.69,79.47,0.625,0
0.2275,3.02,258.77,16.63,7.53,14.14,26.03,74.28,0.6875,0
0.2876,2.99,162.7,17.06,7.12,11.79,24.21,76.67,0.75,0
0.2635,2.78,256.34,15.89,7.34,10.03,23.06,74.38,0.8125,0
0.2452,3.14,336.18,17.37,7.61,14.08,25.23,73.62,0.875,0.4
0.2321,1.48,211.48,8.08,1.28,17.32,23.69,79.85,0.9375,17.1
0.2238,2.97,113.12,15.95,6.23,15.19,27.26,75.49,1,0.4
0.2416,3.46,149.44,18.77,9.8,13.78,27.58,76.13,1.025,0
0.2603,2.25,284.93,12.57,3.83,12.69,24.01,81.85,1.05,0
0.2723,2.53,345.64,15.13,6.16,12.46,20.62,67.63,1.075,0
0.2967,2.33,310.44,14.97,7.38,7.95,18.06,83.63,1.1,5
0.3125,2.74,328.7,16.84,7.51,5.91,20.52,67.97,1.125,0
0.3095,1.75,416.91,10.14,1.93,13.23,21.56,78.22,1.15,14.6
0.3027,2.47,172.93,14.24,6.56,11.78,22.07,73.73,1.175,0
0.3076,1.64,194.42,9.59,3.14,10.18,23.36,82.57,1.2,0
0.3615,2.76,253.1,16.63,8.5,8.93,20.74,76.31,1.2625,14.6
0.3432,2.23,133.37,14.13,5.02,7.88,19.71,76.64,1.325,0
0.3299,2.91,134.12,18.09,10.53,6.25,21.17,71.49,1.3875,0
0.3174,3.3,255.07,19.19,11.64,8.34,23.53,66.49,1.45,0
0.307,1.35,170.08,7.5,1.51,15.83,22.37,80.91,1.5125,0
0.299,2.5,108.95,13.58,4.72,17.43,25.89,84.45,1.575,0
0.29,2.24,178.22,12.1,2.13,16.63,25.83,80.09,1.6375,18.8
0.3192,1.34,171.8,7.74,2.51,12.35,20.58,90.83,1.7,21.9
0.3619,2.28,350.17,13.93,7.47,10.36,18.3,75.41,1.675,0
0.3503,2.07,304.4,12.73,5.13,9.45,19.45,74.05,1.65,0
0.3345,2.56,251.12,14.71,5.92,12.89,24.2,68.2,1.625,0
0.3188,1.53,246.44,8.96,1.38,13.72,21.26,79.46,1.6,0.8
0.303,2.75,428.52,15.24,8.26,14.13,25.56,70.67,1.575,0
0.2921,0.78,247.94,4.76,0.09,12.88,19.69,88.89,1.55,1.4
0.2851,2.47,154.96,15.27,7.57,7.31,20.04,74.28,1.525,0
0.2711,2.49,202.45,15.85,8.86,4.7,20.57,73.17,1.5,0
0.2611,2,239.18,12.26,6.58,9.51,20.36,77.82,1.4375,0
0.2519,2.36,176.5,14.41,7.48,8.18,23.19,74.18,1.375,0
0.2386,2.78,173.05,16.24,10.83,8.35,25.76,66.3,1.3125,0
0.2189,2.98,367.59,16.42,11.48,13.07,28.29,60.64,1.25,0
0.1986,2.61,359.68,14.49,9.62,13.19,25.64,69.62,1.1875,0
0.1835,2.5,383.36,13.64,8.17,14.37,25.1,65.43,1.125,0.2
0.1735,1.61,612.31,9.6,4.59,10.74,20.5,66.8,1.0625,0
0.1757,1.09,348.89,7.13,1.6,9.85,16.34,85.53,1,0
0.2767,0.38,238.14,2.55,0.16,7,11.56,95.4,1.0125,0
0.342,1.82,253.79,12.79,8.72,4.13,15.47,81.03,1.025,0
0.3236,2.02,99.9,13.56,9.52,2.43,16.26,78.53,1.0375,0
0.3013,2.15,247.45,14.31,8.81,4.4,19.15,70.32,1.05,0
0.2825,2.39,175.85,15,10.67,5.88,22.28,69.04,1.0625,0
0.2689,1.38,270.65,9.14,4.47,3.71,16.71,75.01,1.075,0
0.2591,1.89,87.71,13.84,10.34,0.92,15.68,78.02,1.0875,0
0.2505,1.82,139.56,12.6,7.78,-0.53,17.05,76.26,1.1,0
0.2442,1.48,283.1,10.34,6.82,5.52,13.67,81.7,1.0875,0
0.2427,0.7,382.03,4.71,2.4,7.22,15.95,84.8,1.075,0
0.2401,1.66,236.25,10.74,7.23,7.24,16.65,76.78,1.0625,0
0.2339,1.48,244.4,8.69,4.4,8.91,18.76,82.15,1.05,0
0.2267,2.09,136.21,13.33,10.18,6.61,22.03,80.03,1.0375,0
0.2182,1.98,215.53,11.98,9.58,7.25,23.42,78.75,1.025,0
0.2096,1.7,280.6,11.76,7.99,3.14,15.51,77.92,1.0125,0.1
0.2006,1.55,124.15,10.88,8.5,1.52,17.33,81.16,1,2.4
0.1933,1.79,110.78,11.83,7.77,3.49,19.54,81.05,0.9625,0
0.1849,1.96,247.01,11.87,9.62,6.2,24.13,74.03,0.925,0
0.1763,1.53,281.52,8.8,6.13,10.93,23.98,71.28,0.8875,0
0.1669,1.81,344.87,10.08,8.42,14.19,24.51,72.08,0.85,0
0.1568,1.96,306.24,10.6,9.28,15.07,27.05,63.81,0.8125,0
0.1472,1.83,322.97,10.33,8.4,13.33,25.89,60.06,0.775,0
0.1396,1.6,201.6,9.2,6.95,11.13,24.45,66.27,0.7375,0
0.1345,1.37,133.99,8.36,5.74,8.27,24.9,73.13,0.7,0
0.1302,1.43,131.68,8.77,8.6,8.64,20.56,82.91,0.6875,0
0.128,0.63,243.96,4.25,1.35,8.46,15.96,83.5,0.675,0
0.1257,1.36,188.39,9.25,7.25,4.03,16.67,82.81,0.6625,0
0.1231,1.15,97.63,8.29,6.63,0.94,15.38,85.49,0.65,0
0.1206,1.17,114.55,8.1,7.31,3.29,16.67,80.24,0.6375,0
0.1189,1.09,244.55,7.02,5.28,1.53,16.06,79.71,0.625,0
0.1174,0.51,462.21,3.42,0.92,2.04,14.78,79.73,0.6125,0
0.1169,0.57,364.81,3.69,1.73,12.32,15.77,89.06,0.6,0
0.1165,0.39,282.75,2.45,0.18,10.42,13.5,85.2,0.65,0.5
0.1151,0.37,392.74,2.62,0.32,4.16,11.82,88.23,0.7,1.8
0.1139,1.01,246.13,7.63,7.4,1.81,11.28,86.85,0.75,0.1
0.1138,0.88,422.29,7.1,6.53,1.36,7.43,78.23,0.8,0
0.1139,0.21,433.62,1.74,0.01,2.21,6.23,85.21,0.85,0
0.1221,0.4,485.28,3,0.54,3.49,9.11,90.61,0.9,0
0.1866,0.97,324.65,6.95,6.57,3.45,11.29,79.85,0.95,0
0.2213,0.4,294.9,2.78,0.23,7.65,12.49,82.13,1,0
0.2534,0.92,270.78,6.64,6.38,1.02,11.68,84.15,1.025,0
0.2574,0.77,161.23,6.37,7.36,-1.72,10.06,89.73,1.05,0
0.2575,0.88,183.03,6.75,7.39,-1.72,12.64,89.1,1.075,0
0.2576,0.57,192.47,4.05,2.66,4.33,11.75,93.33,1.1,1.5
0.2575,0.96,222.24,6.17,5.89,5.52,18.27,81.32,1.125,0
0.2573,0.61,373.79,3.89,2.62,8.08,14.89,79.11,1.15,25.8
0.2581,0.96,261.68,6.7,7.76,4.07,13.45,82.51,1.175,4
0.2571,0.61,254.97,4.01,2.59,4.83,12.46,86.28,1.2,0
0.2606,0.2,424.87,1.29,0.22,10.35,13.6,87.19,1.25,1.8
0.2742,0.36,441.31,2.27,0.51,9.49,13.76,85.37,1.3,21.5
0.3155,0.19,197.24,1.29,0.13,8.52,11.44,95.37,1.35,0
0.3278,0.64,416.37,4.32,4.69,6.56,12.99,86.97,1.4,0
0.3213,0.77,228.08,5.58,7.79,3.23,12.77,89.6,1.45,17.4
0.3157,0.76,207.42,5.85,7.43,1.86,12.04,88.96,1.5,0
0.3113,0.62,202.06,5.21,6.47,-1.38,10.25,87.75,1.55,0
0.3073,0.7,354.45,5.8,7.61,0.27,9.25,78.49,1.6,0
0.3029,0.7,373.07,5.53,6.98,-1.43,7.06,70.63,1.475,0
0.2987,0.3,515.78,2.3,1.26,1.71,6.79,80.26,1.35,0
0.2946,0.17,575.03,1.3,0.08,1.87,4.3,74.42,1.225,0
0.2909,0.4,303.86,3.34,2.89,1.2,5.36,83.17,1.1,4.5
0.2879,0.22,229.42,1.95,1.27,-0.98,5.04,86.76,0.975,3.7
0.2864,0.48,210.28,4.12,4.73,-2.06,8.03,88.88,0.85,4.6
0.2853,0.11,226.36,1.06,0.05,-0.66,3.25,95.98,0.725,1.2
0.2858,0.1,256.35,0.75,0,2.26,4.31,95.9,0.6,1.6
0.2865,0.18,292.48,1.32,0.03,3,6.28,89.34,0.6125,0.1
0.2863,0.23,215.5,1.83,0.39,1.09,5.46,87.16,0.625,14.9
0.2862,0.2,443.6,1.46,0,1.64,9.27,87.13,0.6375,0
0.3231,0.13,451.29,0.97,0.69,8.59,10.89,84.12,0.65,0
0.328,0.4,396.15,2.95,1.82,5.97,11.63,83.73,0.6625,0
0.3244,0.36,461.89,2.55,1.65,5.01,9.91,89.36,0.675,0
0.3523,0.1,478.24,0.7,0,9.35,13.69,94.05,0.6875,1.5
0.3714,0.31,464.91,2.07,1.63,7.49,13.31,88.94,0.7,0.4
0.3586,0.5,148.29,4.19,5.82,-0.08,9.04,90,0.8125,2.3
0.3467,0.22,279.21,1.59,0,0.62,8.62,91.8,0.925,11.2
0.3447,0.09,432.77,0.95,0,8.31,12.59,93.87,1.0375,0
0.3638,0.1,593.38,0.6,0,5.73,12.11,90.58,1.15,0
0.3746,0.16,710.88,1.05,0.31,5.85,10.68,82.97,1.2625,0
0.3837,0.3,543.22,1.89,1.56,4.92,9.68,85.03,1.375,0
0.3683,0.27,310.49,2.17,2.32,2.03,7.3,85.92,1.4875,0
0.3553,0.35,177.93,2.98,3.81,-1.15,7.57,86.69,1.6,1.1
0.3444,0.18,164.11,1.82,0.32,-2.76,4.36,93.03,1.5625,0
0.3372,0.38,331.39,3.63,6.12,-0.86,2.97,88.72,1.525,0
0.3315,0.21,235.8,1.95,1.38,-1.31,2.02,86.98,1.4875,0
0.3274,0.09,347.72,1.04,0,-0.55,0.96,71.3,1.45,0
0.329,0.1,285.5,0.9,0.02,-0.91,3.19,96.36,1.4125,0
0.341,0.13,332.84,0.97,0.54,2.34,8,94.85,1.375,0
0.3398,0.37,383.82,2.94,5.55,4.27,8.18,83.9,1.3375,0
0.3333,0.2,362.91,1.7,0.52,4.97,9.78,85.4,1.3,2.3
0.3294,0.15,446.56,1.05,0.02,5.7,8.57,88.17,1.225,8.8
0.3622,0.1,632.25,0.66,0,7.6,12.95,86.44,1.15,2.9
0.38,0.2,439.45,1.42,0.55,7.36,10.85,87.07,1.075,14
0.3775,0.1,282.75,0.68,0,5.62,9,96.26,1,2.4
0.3786,0.48,171.38,3.81,5.73,0.5,7.46,88.8,0.925,0
0.3632,0.32,264.31,2.24,1.38,-1.27,6.32,85.96,0.85,0
0.354,0.2,226.81,1.38,0.09,-1.42,4.43,91.46,0.775,0
0.3471,0.27,114.18,2.52,2.51,-2.38,5.18,86.66,0.7,0
0.3405,0.1,191.66,0.97,0.52,-3.83,3.32,94.93,0.78,0
0.3381,0.1,457.99,0.94,0.01,3.21,9.83,91.21,0.86,0
0.336,0.2,279.67,1.41,0.02,5.31,9.02,90.92,0.94,2.4
0.3387,0.1,248.48,1.05,0.03,7.46,9.79,94.92,1.02,0.4
