"VWC5","EV24","FG","Q","SQ","TN","TX","UG","LAI","rd_imputed"
0.2507,1.75,174.93,13.46,6.92,-2.22,13.55,72.05,1.4625,0
0.2464,1.47,162.58,11.69,4.37,-0.11,11.37,82.78,1.55,0
0.2473,0.93,269.65,7.16,2.02,-0.28,10.54,84.31,1.6375,3.7
0.2784,0.45,291.87,3.44,0.03,3,8.88,91.98,1.725,12
0.2701,1.57,301.22,11.9,5.51,3.18,10.41,76.8,1.8125,2.4
0.264,2.1,345.58,14.76,6.71,4.75,14.17,71.01,1.9,3.2
0.2727,1.69,152.31,12.38,5.51,1.43,12.87,80.84,1.675,4.8
0.2865,0.58,194.23,4.24,0.24,-0.13,8.16,90.62,1.45,11
0.2734,1.19,315.51,8.71,1.05,-0.73,13.08,77.2,1.225,15.7
0.2621,2.01,488.55,12.77,4.64,9.1,17.58,73.29,1,2.9
0.2664,1.09,336.82,7.38,1.79,7.07,14.7,81.56,0.775,3.3
0.2875,1.23,447.35,9.4,4.28,-0.34,9.75,78.18,0.55,4.7
0.2633,2.83,395.61,20.02,11.6,-0.36,15.67,56.7,0.325,0.2
0.246,2.93,298.48,18,10.99,7.39,22.48,56.82,0.1,0
0.2393,2.51,147.37,15.39,6.83,6.97,24,64.26,0.325,0
0.2339,1.61,290.73,10.04,1.06,9.69,18.4,73.82,0.55,0.2
0.233,1.94,232.23,11.68,3.01,10.56,19.81,71.65,0.775,2.9
0.259,1.03,190.89,7.02,2.4,7.29,15.52,91.05,1,0.1
0.2469,1.43,272.81,9.4,3.03,7.49,16.41,85.6,1.225,0
0.2401,1.47,184.01,9.79,0.64,3.28,15.85,86.04,1.45,0
0.2348,2.35,149.83,15.09,5.62,6.31,17.44,76.35,1.675,0
0.2427,1.99,201.6,12.4,4.1,9.72,18.53,79.72,1.9,9
0.2353,2.66,219.75,17.17,8.17,4.93,17.32,76.72,1.725,7.2
0.226,3.37,209.21,21.27,12.01,3.41,21.68,69.2,1.55,6.4
0.2178,3.79,162.95,22,12.76,5.86,24.78,60.53,1.375,8.4
0.2096,4.14,268.37,22.62,12.97,9.68,28.35,50.81,1.2,2.8
0.2,3.84,210.19,21.36,12.39,10.58,28.1,58.03,1.025,2.4
0.1948,3.68,197.6,22.19,11.84,8.23,22.75,67.23,0.85,2.6
0.1856,3.33,237.79,19.61,9.44,10.07,26.95,68.21,0.675,0
0.1974,3.02,373.67,18.94,8.91,8.35,17.77,68.96,0.5,0.6
0.1913,1.26,406.03,8.09,0.85,8.57,15.58,75.02,0.6875,1.5
0.1914,1.83,482.81,11.8,3.58,8.36,15.12,70.12,0.875,0.3
0.2035,2.54,430.08,17.44,8.29,5.25,14.88,72.24,1.0625,0
0.2072,2.45,208.32,16.18,6,2.76,17.17,63.58,1.25,1.7
0.2027,1.72,297.55,11.02,1.27,6.79,16.65,70.1,1.4375,0
0.1996,1.34,281.36,9.06,1.94,3.91,16.95,89.66,1.625,4.7
0.3183,1.27,472.13,8.47,1.67,5.55,15.05,84.77,1.8125,3.8
0.3213,2.53,500.22,17.84,6.98,5.13,13.54,67.68,2,12
0.298,3.73,378.83,24.34,12.53,4.29,17.67,62.2,2,5.7
0.2852,3.6,232.26,24.25,12.25,4.31,16.51,64.24,2,1.1
0.2715,3.96,236.55,25.82,13.83,2.64,19.03,62.77,2,0.3
0.2571,4.33,317.19,26.37,13.97,6,22.43,53.3,2,0.6
0.2456,4.69,274,26.9,14.02,7.37,26,49.82,2,0
0.2264,4.76,228.4,26.73,14.06,9.72,25.94,53.62,2,0
0.2098,4.79,203.88,26.42,13.8,10.54,27.5,51.48,2,0
0.211,4.44,219.94,23.36,13.08,10.29,27.98,59.02,2,0
0.2138,2.04,308.95,12.92,4.59,6.28,17.83,76.77,2.0125,0.7
0.216,3.51,178.75,22.22,9.8,3.39,19.77,69.06,2.025,4.5
0.2186,4.04,208.31,23.06,9.08,8.37,24.09,58.46,2.0375,2.4
0.2201,1.06,290.1,6.67,0.21,11.8,16.53,86.45,2.05,0
0.2211,3.99,290.55,22.33,9.39,11.8,26.72,69.53,2.0625,0
0.2226,4.64,268.6,26.04,13.48,11.47,24.96,52.61,2.075,4.6
0.2225,3.01,368.15,17.9,7.05,9.73,22.68,69.45,2.0875,1.1
0.2218,4.19,383.99,27.31,11.77,5.82,17.39,65.62,2.1,0
0.2216,3.1,262.66,20.84,6.69,3.66,16.91,68.96,2.025,0
0.2204,1.91,132.61,12.74,3.33,4.38,16.04,82.01,1.95,0
0.2202,4.58,235.57,26.62,13.04,5.99,24.88,62.63,1.875,0
0.2256,4.48,330.62,24.83,10.96,10.75,25.63,51.15,1.8,0
0.2275,3.13,199.01,17.97,6.37,11.54,25.22,74.88,1.725,0
0.2253,3.07,273.07,17.16,5.33,14.62,24.87,68.04,1.65,0
0.2244,2.63,330.65,14.8,3.36,14.09,23.46,69.8,1.575,0
0.2238,4.04,172.93,21.96,9.33,14.15,26.12,73,1.5,0
0.2234,4.79,263.97,25.35,12.12,14.3,28.73,60.28,1.6,0
0.2226,2.69,252.27,14.52,4.78,15.53,27.08,70.56,1.7,0
0.2209,4.99,210.75,25.93,12.13,14.38,29.44,65.27,1.8,0
0.2218,3.55,236.81,18.67,7.24,16.55,30.57,76.18,1.9,0
0.2393,4.35,146.16,23.31,11.06,15.85,27.63,74.2,2,0
0.2345,2.94,158.47,16,5.98,15.62,26.33,80.5,2.1,1.6
0.2341,1.37,231.92,7.01,0.93,14.77,21.42,92.74,2.2,0
0.2444,1.94,241.35,11.11,2.21,14.26,20.92,85.57,2.3,1.5
0.2405,3.47,135.1,19.41,6.58,13.6,25.11,78.58,2.125,0
0.2377,3.91,250.24,21.75,8.75,13.72,24.44,80.56,1.95,0
0.234,2.45,222.59,14.33,5.42,12.61,21.04,79.45,1.775,1.9
0.2319,5.32,204.64,28.84,14.86,11.27,28.83,65.36,1.6,3.6
0.2306,4.4,170.08,23.3,9.93,13.99,29.3,67.84,1.425,6.5
0.2653,1.7,186.92,9.57,1.2,17,22.14,88.34,1.25,1
0.2706,4.67,213.68,25.24,10.43,15.98,26.62,75.16,1.075,0.3
0.2587,4.43,254.96,24.55,10.27,14.57,25.08,75.44,0.9,7.2
0.2508,4.45,338.36,25.34,9.59,12.25,23.77,68.87,0.925,3.1
0.2454,1.86,278.63,11.32,0.9,11.78,18.9,75.66,0.95,0
0.2416,2.3,230.69,14.15,2.71,9.12,18.68,74.54,0.975,4.2
0.2385,2.57,309.76,15.51,4.23,8.66,21.17,80.72,1,0.8
0.2358,3.98,126.86,22.52,8.31,11.72,24.35,72.63,1.025,0
0.2324,3.32,238.15,19.03,4.59,12.38,24.71,68.75,1.05,0
0.2285,2.05,335.89,12.17,2.1,12.82,18.96,71.01,1.075,0
0.225,1.66,344.53,9.59,1.82,13.11,20.72,77.51,1.1,0
0.2219,1.54,242.35,8.61,0,13.93,21.42,81.37,1.45,2.2
0.2178,4.34,267.43,23.66,10.47,14.13,27.24,73.31,1.8,0.8
0.2118,3.4,452.11,20.83,7.95,9.56,18.07,67.78,2.15,0
0.2066,2.24,405.87,14.3,3.24,8.97,17.21,69.32,2.5,0
0.203,2.3,202.18,14.11,4.05,8.08,20.12,71.8,2.85,0
0.2,2.35,234.68,14.32,1.8,9.18,18.9,78.05,3.2,0
0.1964,3.51,249.33,20.49,7.77,11.14,22.99,72.13,3.55,3.8
0.191,4.69,237.67,27.58,11.17,7.8,24.4,69.38,3.9,12.1
0.1853,4.92,277.56,27.21,13.22,10.05,27.29,66.91,3.7,2.3
0.1797,5.2,294.73,27.24,14.04,12.9,28.65,55.17,3.5,3.2
0.1738,5.5,305.05,29.95,15.42,13.22,29.04,57.34,3.3,5.9
0.1683,5.61,341.74,30.18,15.19,12.68,28.45,50.33,3.1,0.5
0.1631,5.72,446.02,30.91,15.31,14.61,26.87,35.74,2.9,1
0.1581,5.62,349.89,30.7,15.32,11.38,27.43,38.32,2.7,0.6
0.1582,5.55,246.08,29.55,15.14,12.81,29.72,48.47,2.5,10.5
0.1765,4.45,198.45,23.96,10.24,14.26,29.2,58.35,2.3,0.4
0.1616,4.93,222.47,27.02,11.86,13.46,27.43,64.71,2.3125,0
0.1527,3.82,209.01,20.79,7.2,13.55,26.96,64.07,2.325,0
0.1475,4.88,218.7,27.06,13.06,11.16,27.14,52.29,2.3375,0
0.1432,5,249.86,28.17,14.93,9.74,26.27,60.91,2.35,0
0.1399,3.03,240.76,17.18,4.81,10.48,24.72,71.29,2.3625,11.7
0.1377,2.11,353.98,12.46,4.65,12.4,21.83,70.23,2.375,0
0.1364,3.32,266.26,19.03,7.71,9.18,23.91,69.52,2.3875,0
0.136,4.75,269.89,25.96,12.16,12.95,27.45,67.52,2.4,0
0.1343,4.71,187.59,26.26,11.6,10.56,27.34,67.46,2.3375,2.8
0.1324,5.21,210.71,28.71,14.46,12.27,27.15,62.06,2.275,0.2
0.1307,5.3,194.89,28.38,14.71,11.44,29.43,52.89,2.2125,0
0.1966,5.25,176.75,27.5,14.12,12.54,30.78,48.34,2.15,0
0.2206,4.63,260.8,25.05,12.35,11.97,28.41,58.14,2.0875,0
0.1942,3.9,146.34,21.11,9.73,10.13,26.72,59.06,2.025,0
0.1732,3.79,168.24,20.37,7.67,12.49,28.73,57.11,1.9625,0
0.1577,4.68,171.11,25.59,10.96,10.73,27.83,59.89,1.9,0
0.2007,4.66,208.19,24.7,11.85,15.21,29.42,61.58,1.9125,5.4
0.205,4.13,204.24,22.25,11.16,13.65,29.26,63.3,1.925,0
0.1755,4.89,110.26,25.38,12.71,13.61,31.27,62.55,1.9375,0.6
0.1566,4.51,164.25,23.43,10.88,15.98,33.37,54.18,1.95,5.1
0.1462,4.53,259,22.41,10.93,18.85,34.01,52.7,1.9625,1.4
0.1401,4.77,197.43,23.09,9.6,18.3,36.66,51.63,1.975,0.1
0.1363,5.47,277.79,26.23,13.58,21.32,36.15,34.34,1.9875,0.6
0.1333,3.06,291.96,16.35,6.8,11.79,27.69,65.88,2,35.5
0.1308,3.4,310.31,17.89,4.71,12.33,29.06,50.76,1.975,11.7
0.1304,4.61,268.94,23.26,10,18.11,33.04,53.23,1.95,0
0.1294,4.14,266.63,21.73,10.28,15.18,29.98,62.98,1.925,0
0.1279,3.84,149.19,20.42,8.76,12.31,29.83,57.8,1.9,0
0.127,4.58,190.71,23.42,12.37,15.48,32.69,54.89,1.875,0
0.1263,4.94,199.84,24.97,13.84,15.36,34.41,50.79,1.85,0
0.1256,4.31,263.27,22.32,10.38,17.21,31.83,61.38,1.825,0
0.1402,4.72,229.81,25.55,13.57,14.89,28.2,62.96,1.8,0
0.2267,4.92,161.63,25.34,13.84,13.21,33.59,51.26,1.65,0
0.1877,4.86,156.85,24.11,12.41,14.24,36.28,46.51,1.5,3.7
0.1664,2.27,346.73,12.38,3.51,11.34,25.44,71.07,1.35,0
0.2201,1.8,366.08,10.22,3.88,9.99,24.09,80.69,1.2,0
0.2769,3.42,450.7,19.51,9.71,12.48,23.43,64.59,1.05,0.9
0.2513,3.56,294.52,21.14,11.62,10.6,22.61,69.84,0.9,4.3
0.2305,3.66,233.55,19.96,7,10.98,28.37,56.48,0.75,0
0.2284,1.57,257.61,8.79,2.28,15.8,22.17,85.81,0.6,0
0.2428,2.9,315.69,16.1,5.66,16.23,25.42,75.72,0.625,0.3
0.2302,1.89,269.66,10.51,1.65,15.11,23.77,79.49,0.65,0
0.2197,3.03,249.47,16.72,7.51,14.16,26.08,74.12,0.675,0
0.2501,2.94,156.61,16.78,6.96,11.72,24.27,76.89,0.7,0
0.2437,2.88,242.57,16.44,7.74,9.91,23.34,74.24,0.725,0
0.2307,3.2,320.07,17.66,7.92,14.02,25.3,73.28,0.75,0.9
0.2188,1.45,208.91,7.93,1.18,17.22,23.73,80.01,0.775,12.8
0.2099,2.87,107.11,15.4,5.83,15.12,27.21,75.36,0.8,0.4
0.199,3.46,141.38,18.6,9.94,13.77,27.81,75.11,1.0125,0.5
0.1897,2.3,273.24,12.83,4.06,12.71,24.06,81.56,1.225,0
0.184,2.52,330.98,15.06,5.98,12.49,20.64,67.48,1.4375,0
0.1834,2.32,300.59,14.92,7.32,7.96,18.16,83.54,1.65,4.7
0.2173,2.78,314.87,17.08,7.72,6.01,20.55,67.52,1.8625,0
0.2228,1.78,406,10.28,1.93,13.18,21.62,78.12,2.075,11.2
0.2239,2.45,169.74,14.16,6.38,11.79,22.21,73.22,2.2875,0
0.2393,1.71,192.13,9.91,3.3,10.29,24.11,81.48,2.5,0
0.3168,2.74,247.24,16.49,8.31,8.87,20.97,76.5,2.3625,16
0.2793,2.19,132.21,13.9,4.89,7.7,19.71,76.56,2.225,0
0.2617,2.91,135.93,18.07,10.56,6.25,21.2,71.39,2.0875,0
0.2502,3.31,253.87,19.18,11.62,8.27,23.57,66.02,1.95,0
0.241,1.38,162.55,7.64,1.56,15.85,22.55,80.53,1.8125,0
0.2351,2.5,103.96,13.65,4.72,17.09,26.06,84.71,1.675,0
0.2273,2.28,169.03,12.28,2.45,16.59,26.07,78.9,1.5375,20
0.2381,1.33,161.76,7.67,2.27,12.67,20.73,90.37,1.4,17.9
0.2648,2.24,334.61,13.71,7.33,10.48,18.46,75.66,1.4625,0
0.2573,2.09,294.04,12.84,5.23,9.43,19.51,74.04,1.525,0
0.2517,2.56,242.13,14.69,5.91,12.88,24.2,67.92,1.5875,0
0.2471,1.5,234.31,8.75,1.26,13.66,21.25,79.39,1.65,0.5
0.2431,2.76,414.72,15.31,8.42,14.08,25.6,70.21,1.7125,0
0.2395,0.78,242.9,4.75,0.23,12.89,19.79,88.86,1.775,1.3
0.2362,2.42,153.69,14.98,7.36,7.29,20.13,74.61,1.8375,0
0.2334,2.53,190.91,16.09,9.11,4.51,20.64,72.99,1.9,0
0.2305,1.94,230.75,11.9,6.33,9.46,20.41,77.68,1.8375,0
0.2285,2.37,167.53,14.46,7.52,8.16,23.23,74.1,1.775,0
0.2268,2.78,165.77,16.27,10.85,8.35,25.82,66.16,1.7125,0
0.2251,2.99,351.15,16.4,11.5,12.95,28.53,60.05,1.65,0.3
0.2239,2.63,347.7,14.54,9.7,13.13,25.76,69.34,1.5875,0
0.2227,2.5,372.43,13.62,8.19,14.35,25.15,65.1,1.525,0
0.2206,1.58,588.3,9.43,4.5,10.74,20.54,66.81,1.4625,0
0.2185,1.1,338.98,7.15,1.6,9.8,16.35,85.44,1.4,0.1
0.2303,0.38,234,2.52,0.15,7.1,11.56,95.53,1.475,0
0.2555,1.82,243.24,12.79,8.78,4.19,15.46,81.13,1.55,0
0.2474,2.03,97.21,13.32,9.24,2.28,16.24,78.72,1.625,0
0.2414,2.13,238.5,14.22,8.74,4.24,19.16,70.03,1.7,0
0.2367,2.38,169.47,14.97,10.64,5.9,22.29,68.85,1.775,0
0.2328,1.35,263.64,8.94,4.26,3.56,16.73,75.06,1.85,0
0.2296,1.89,84.81,13.84,10.37,0.83,15.69,77.84,1.925,0
0.2269,1.82,130.85,12.63,7.76,-0.52,17.27,76.13,2,0
0.2247,1.48,268.02,10.33,6.85,5.68,13.67,81.71,1.9375,0
0.2237,0.68,369.8,4.59,2.29,7.19,15.89,84.79,1.875,0
0.2228,1.62,227.31,10.44,7.2,7.26,16.64,76.94,1.8125,0
0.2212,1.44,236.71,8.61,4.45,8.83,18.68,82.09,1.75,0
0.2193,2.09,131.4,13.29,10.19,6.66,22.05,79.89,1.6875,0
0.2172,1.99,209.02,12.03,9.68,7.19,23.57,78.51,1.625,0
0.2152,1.71,275.6,11.76,8.02,2.96,15.51,77.69,1.5625,0
0.2131,1.55,114.66,10.92,8.57,1.4,17.31,81.09,1.5,2.5
0.2113,1.78,104.15,11.74,7.68,3.43,19.47,81.15,1.5125,0
0.2095,1.96,240.32,11.87,9.7,6.36,24.17,73.98,1.525,0
0.2078,1.52,269.59,8.76,6.12,10.76,24.02,71.08,1.5375,0
0.206,1.82,333.22,10.1,8.49,14.21,24.63,71.63,1.55,0
0.204,1.96,297.11,10.62,9.29,14.89,27.18,63.14,1.5625,0
0.2013,1.84,319.6,10.36,8.39,13.32,25.98,59.42,1.575,0
0.1986,1.61,196.05,9.26,7.09,11.21,24.54,66,1.5875,0
0.1961,1.35,128.79,8.25,5.68,8.25,24.94,72.9,1.6,0
0.1936,1.44,128.38,8.81,8.45,8.56,20.88,82.84,1.6,0
0.192,0.63,237.9,4.24,1.38,8.48,15.95,84.1,1.6,0
0.1898,1.35,183.21,9.2,7.24,3.94,16.7,82.86,1.6,0
0.1871,1.15,93.59,8.35,6.71,0.71,15.35,85.55,1.6,0
0.1849,1.18,108.59,8.19,7.46,3.28,16.66,80.37,1.6,0
0.1834,1.07,234.86,6.94,5.23,1.58,16.03,79.63,1.6,0
0.1811,0.49,446.26,3.29,0.87,2.1,14.79,79.91,1.6,0
0.1803,0.56,355.66,3.65,1.69,12.28,15.78,88.98,1.6,0
0.1797,0.39,277.07,2.46,0.14,10.39,13.46,85.36,1.6,0.7
0.1784,0.37,379.1,2.65,0.3,4.27,11.78,88.31,1.6,2.2
0.1781,1,238.83,7.51,7.36,1.79,11.32,87.06,1.6,0.1
0.1779,0.86,415.32,6.98,6.35,1.34,7.39,78.54,1.6,0
0.1777,0.2,427.64,1.71,0,2.23,6.23,85.19,1.6,0
0.2315,0.39,476.97,2.87,0.46,3.52,9.08,90.53,1.6,0
0.3136,0.96,317.22,6.81,6.26,3.55,11.21,79.71,1.6,0
0.2994,0.4,282.61,2.78,0.24,7.59,12.36,82.09,1.6,0
0.3022,0.9,263.23,6.51,6.17,1.05,11.7,84.45,1.7375,0
0.2949,0.77,150.13,6.42,7.43,-1.7,10.04,89.85,1.875,0
0.2874,0.86,173.73,6.57,6.99,-1.81,12.57,89.24,2.0125,0
0.2809,0.54,184.55,3.9,2.5,4.3,11.69,93.37,2.15,1.6
0.2756,0.95,212.92,6.12,5.85,5.42,18.25,81.53,2.2875,0
0.2706,0.64,358.74,4.05,2.89,8.08,15.03,78.79,2.425,19.8
0.2676,0.96,252.08,6.69,7.75,3.96,13.47,82.48,2.5625,3.6
0.2649,0.63,244.32,4.08,2.69,5.25,12.52,86.33,2.7,0
0.2631,0.2,414.04,1.26,0.21,10.42,13.64,86.91,2.8,1.6
0.2724,0.35,431.22,2.26,0.52,9.6,13.78,85.24,2.9,19.8
0.3052,0.18,186.32,1.23,0.14,8.52,11.42,95.48,3,0
0.3129,0.62,404.25,4.24,4.56,6.54,12.96,86.86,3.1,0
0.3078,0.77,218.66,5.6,7.82,3.14,12.77,89.66,3.2,15.8
0.3031,0.76,201.25,5.87,7.43,1.92,11.97,89.01,3.3,0
0.2988,0.64,197.42,5.37,6.8,-1.4,10.42,87.26,3.4,0
0.2947,0.7,344.54,5.79,7.6,0.21,9.27,78.59,3.5,0
0.2906,0.7,365.32,5.54,6.98,-1.54,7.1,70.82,3.1375,0
0.2857,0.29,506.65,2.3,1.24,1.79,6.76,80.22,2.775,0
0.2813,0.17,565.44,1.28,0.08,1.85,4.29,74.52,2.4125,0
0.2777,0.41,298.81,3.44,3.21,0.99,5.32,83.1,2.05,4.5
0.2744,0.21,225.77,1.94,1.17,-0.83,5.02,86.76,1.6875,3.8
0.2719,0.48,202.14,4.16,4.89,-2.05,7.98,88.86,1.325,3.7
0.27,0.1,219.83,1.03,0.02,-0.63,3.18,96.24,0.9625,1.2
0.2689,0.1,250.32,0.73,0,2.26,4.31,96.17,0.6,0.7
0.268,0.18,289.16,1.35,0.02,2.95,6.26,89.21,0.575,0
0.2672,0.24,205.78,1.89,0.41,1.1,5.57,85.97,0.55,13.4
0.2659,0.21,429.73,1.54,0,1.44,9.16,86.5,0.525,0
0.2835,0.12,440.46,0.96,0.69,8.51,10.83,83.99,0.5,0
0.2974,0.4,383.2,2.98,2,5.96,11.63,83.6,0.475,0
0.2946,0.37,450.36,2.6,1.72,4.96,9.88,89.11,0.45,0
0.3178,0.1,469.75,0.7,0,9.3,13.69,94.02,0.425,2.4
0.3398,0.31,453.75,2.06,1.58,7.44,13.32,88.96,0.4,2.4
0.328,0.51,144.65,4.18,6.05,-0.18,8.99,90.3,0.625,2.1
0.317,0.22,269.12,1.62,0.01,0.63,8.53,91.62,0.85,9.5
0.312,0.09,423.68,0.95,0,8.22,12.58,93.75,1.075,0
0.3201,0.1,577.08,0.6,0,5.68,12.12,90.75,1.3,0
0.3304,0.16,690.82,1.04,0.26,5.77,10.63,83.2,1.525,0
0.3435,0.29,524.28,1.86,1.54,4.86,9.63,85.29,1.75,0
0.3338,0.26,302.54,2.17,2.31,2.1,7.24,86.16,1.975,0
0.3249,0.35,175.43,2.99,3.81,-1.2,7.51,87.47,2.2,1.2
0.3167,0.18,156.51,1.75,0.24,-2.64,4.31,93.26,2.175,0
0.3103,0.38,319.34,3.58,6.01,-0.62,2.96,88.5,2.15,0
0.3054,0.21,229.04,1.91,1.34,-1.21,2,86.87,2.125,0
0.301,0.09,332.81,1.02,0,-0.47,0.97,71.25,2.1,0
0.2982,0.1,278.52,0.87,0.03,-0.93,3.14,95.92,2.075,0
0.3033,0.12,323.38,0.94,0.45,2.3,7.93,94.9,2.05,0
0.3088,0.38,370.69,2.98,5.68,4.11,8.15,83.86,2.025,0
0.3054,0.2,356.12,1.66,0.49,4.92,9.78,85.18,2,1.9
0.3022,0.14,432.74,1.06,0,5.67,8.57,88.09,1.8875,9
0.3277,0.1,623.04,0.65,0,7.6,12.97,86.39,1.775,3.6
0.3409,0.19,428.61,1.39,0.51,7.35,10.82,87.25,1.6625,14.4
0.3386,0.1,278.27,0.67,0,5.61,8.95,96.1,1.55,1.9
0.3396,0.46,170.59,3.78,5.77,0.33,7.34,89.24,1.4375,0
0.327,0.32,261.23,2.21,1.26,-1.19,6.28,85.97,1.325,0
0.3187,0.21,219.6,1.46,0.39,-1.39,4.38,91.56,1.2125,0
0.3128,0.27,109.95,2.52,2.54,-2.41,5.1,86.61,1.1,0
0.3083,0.11,187.55,1.05,0.67,-3.85,3.25,94.66,0.96,0
0.3049,0.1,450.37,0.96,0,3.1,9.73,91.29,0.82,0
0.3025,0.2,275.47,1.41,0.05,5.3,8.97,90.81,0.68,2.6
0.3036,0.1,242.4,1.04,0.05,7.46,9.78,94.99,0.54,0.4
